,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
125,https://www.the-numbers.com/movie/Talladega-Nights-The-Ballad-of-Ricky-Bobby,"['John C. Reilly', 'Michael Clarke Duncan', 'Gary Cole', 'Leslie Bibb', 'Jane Lynch', 'Amy Adams', 'Andy Richter', 'Molly Shannon', 'Will Ferrell']","[['Adam McKay', 'Director'], ['Will Ferrell', 'Screenwriter'], ['Adam McKay', 'Screenwriter'], ['Jimmy Miller', 'Producer'], ['Judd Apatow', 'Producer'], ['Will Ferrell', 'Executive Producer'], ['Adam McCay', 'Executive Producer'], ['David Householter', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Richard Glover', 'Executive Producer'], ['Sarah Nettinga', 'Executive Producer']]","$47,042,215 (31.7% of total gross)",3.15 (domestic box office/biggest weekend),91.0% (domestic box office/worldwide),"$73,000,000 (worldwide box office is 2.2 times production budget)","3,803 opening theaters/3,807 max. theaters, 6.5 weeks average run per theater","$207,498,723","August 4th, 2006 (Wide) by Sony Pictures","December 12th, 2006 by Sony Pictures Home Entertainment","PG-13 for crude and sexual humor, language, drug references and brief comic violence",104 minutes,,vs. 13 Hours: The Secret Soldiers of BenghaziCreate your own comparison chart…,"Auto Racing, Judd Apatow Buddy Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Relativity Media, Judd Apatow, Mosaic Media",United States,English,"September 21st, 2006 (Wide) (Australia)
","$148,213,377","$14,657,148","$162,870,525","$88,490,105","$89,087,121","$597,016"
126,https://www.the-numbers.com/movie/World-Trade-Center-(2006),"['Maggie Gyllenhaal', 'Maria Bello', 'Stephen Dorff', 'Jay Hernandez', 'Michael Shannon', 'Nicolas Cage', 'Michael Peña']","[['Oliver Stone', 'Director'], ['Andrea Berloff', 'Screenwriter'], ['John McLoughlin', 'Story Creator'], ['Donna McLoughlin', 'Story Creator'], ['William Jimeno', 'Story Creator'], ['Allison Jimeno', 'Story Creator'], ['Michael Shamberg', 'Producer'], ['Stacey Sher', 'Producer'], ['Moritz Borman', 'Producer'], ['Debra Hill', 'Producer'], ['Donald J. Lee, Jr', 'Executive Producer'], ['Norm Golightly', 'Executive Producer'], ['Seamus McGarvey', 'Director of Photography'], ['Jan Roelfs', 'Production Designer'], ['David Brenner', 'Editor'], ['Julie Monroe', 'Editor'], ['Michael Dennison', 'Costume Designer'], ['Budd Carr', 'Music Supervisor'], ['Craig Armstrong', 'Composer']]","$18,730,762 (26.7% of total gross)",3.75 (domestic box office/biggest weekend),43.0% (domestic box office/worldwide),"$65,000,000 (worldwide box office is 2.5 times production budget)","2,957 opening theaters/3,021 max. theaters, 5.7 weeks average run per theater","$98,390,441","August 9th, 2006 (Wide) by Paramount Pictures","December 12th, 2006 by Paramount Home Video","PG-13 for intense and emotional content, some disturbing images and language.",129 minutes,,vs. HereafterCreate your own comparison chart…,"Terrorism, 9/11, Survival Drama",Based on Real Life Events,Drama,Live Action,Dramatization,"Michael Shamberg, Stacey Sher",United States,English,,"$70,278,893","$93,016,761","$163,295,654","$37,534,027","$37,534,027",
127,https://www.the-numbers.com/movie/Half-Nelson,"['Ryan Gosling', 'Shareeka Epps', 'Anthony Mackie']","[['Ryan Fleck', 'Director'], ['Anna Boden', 'Screenwriter'], ['Ryan Fleck', 'Screenwriter'], ['Anna Boden', 'Producer'], ['Jamie Patricof', 'Producer'], ['Alex Orlovsky', 'Producer'], ['Lynette Howell', 'Producer'], ['Rosanne Korenberg', 'Producer'], ['Paul Mezey', 'Executive Producer'], ['Doug Dey', 'Executive Producer'], ['Scott London', 'Executive Producer'], ['Charlie Corwin', 'Executive Producer'], ['Clara Markowitz', 'Executive Producer'], ['Jeremy Kipp Walker', 'Co-Producer'], ['Hunter Gray', 'Associate Producer'], ['Anna Boden', 'Editor'], ['Andrij Parekh', 'Cinematographer'], ['Beth Mickle', 'Production Designer'], ['Erin Benach', 'Costume Designer'], ['Doug Bernheim', 'Music Producer'], ['Rich Kleiman', 'Music Producer'], ['Eyde Belasco', 'Casting Director']]","$53,983 (2.0% of total gross)",9.28 (domestic box office/biggest weekend),54.9% (domestic box office/worldwide),"$700,000 (worldwide box office is 7.0 times production budget)","2 opening theaters/105 max. theaters, 7.1 weeks average run per theater","$3,777,105","August 11th, 2006 (Limited) by ThinkFilm","February 13th, 2007 by Sony Pictures Home Entertainment","R for drug content throughout, language and some sexuality",87 minutes,,vs. Drinking BuddiesCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,"THINKFilm, Hunting Lane Films, Silverwood Films, Original Media, Journeyman Pictures",United States,English,,"$2,697,938","$2,213,787","$4,911,725","$1,556,621","$1,556,621",
128,https://www.the-numbers.com/movie/Kabhi-Alvida-Naa-Kehna,[],[],"$1,351,786 (41.3% of total gross)",2.42 (domestic box office/biggest weekend),10.1% (domestic box office/worldwide),"$10,750,000 (worldwide box office is 3.0 times production budget)","64 opening theaters/64 max. theaters, 4.2 weeks average run per theater","$4,585,614","August 11th, 2006 (Limited) by Yash Raj Films","November 20th, 2015 by Netflix",Not Rated,,,vs. The BorderCreate your own comparison chart…,Foreign Language,Original Screenplay,Drama,Live Action,Contemporary Fiction,,India,,,"$3,275,443","$29,300,000","$32,575,443",,,
129,https://www.the-numbers.com/movie/Pulse,"['Kristen Bell', 'Ian Somerhalder']","[['Jim Sonzero', 'Director'], ['Wes Craven', 'Screenwriter'], ['Ray Wright', 'Screenwriter'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer']]","$8,203,822 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),67.0% (domestic box office/worldwide),"$20,500,000 (worldwide box office is 1.5 times production budget)","2,323 opening theaters/2,323 max. theaters, 3.4 weeks average run per theater","$28,370,210","August 11th, 2006 (Wide) by Weinstein/Dimension","December 5th, 2006 by Weinstein Co./Genius",R for some violent images.,85 minutes,Pulse,vs. Stay AliveCreate your own comparison chart…,"Possessed, Haunting, Supernatural Horror, Supernatural, Hackers, Internet, Foreign-Language Remake, Remake, Suicide, Voiceover/Narration, Epilogue, End of the World",Remake,Horror,Live Action,Contemporary Fiction,,United States,English,,"$20,264,436","$9,976,999","$30,241,435","$133,323","$133,323",
130,https://www.the-numbers.com/movie/Step-Up,"['Mario', 'Rachel Griffiths', 'Channing Tatum', 'Jenna Dewan']","[['Anne Fletcher', 'Director'], ['Duane Adler', 'Screenwriter'], ['Melissa Rosenberg', 'Screenwriter'], ['Duane Adler', 'Story Creator'], ['Patrick Wachsberger', 'Producer'], ['Erik Feig', 'Producer'], ['Adam Shankman', 'Producer'], ['Jennifer Gibgot', 'Producer'], ['Bob Hayward', 'Executive Producer'], ['David Garrett', 'Executive Producer'], ['John H. Starke', 'Executive Producer'], ['Michael Seresin', 'Director of Photography'], ['Shepherd Frankel', 'Production Designer'], ['Nancy Richardson', 'Editor'], ['Alix Hester', 'Costume Designer'], ['Aaron Zigman', 'Composer'], ['Buck Damon', 'Music Supervisor'], ['Anne Fletcher', 'Choreography'], ['Joanna Colbert', 'Casting Director']]","$20,659,573 (31.6% of total gross)",3.16 (domestic box office/biggest weekend),58.9% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 9.2 times production budget)","2,467 opening theaters/2,647 max. theaters, 5.8 weeks average run per theater","$91,459,361","August 11th, 2006 (Wide) by Walt Disney","December 19th, 2006 by Walt Disney Home Entertainment","PG-13 for thematic elements, brief violence and innuendo.",103 minutes,Step Up,vs. FlashdanceCreate your own comparison chart…,"Dancing, Cross-Class Romance, Romance, Forbidden Romance, Ballet, Hip Hop and Rap, Community Service, Big Break, Juvenile Delinquent, Foster Family, Dysfunctional Family, Basketball, Young Child Dealing with the Death of a Parent, Sports Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,Summit Entertainment,United States,English,,"$65,328,121","$45,661,036","$110,989,157","$51,891,580","$51,891,580",
131,https://www.the-numbers.com/movie/Zoom-(2006),[],"[['Peter Hewitt', 'Director'], ['Christophe Beck', 'Composer']]","$4,510,408 (37.6% of total gross)",2.66 (domestic box office/biggest weekend),95.9% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 0.4 times production budget)","2,501 opening theaters/2,501 max. theaters, 2.6 weeks average run per theater","$16,785,052","August 11th, 2006 (Wide) by Sony Pictures","February 13th, 2007 by Sony Pictures Home Entertainment, released as Zoom - Academy for Superheroes","PG for brief rude humor, language and mild action",,,vs. Sky HighCreate your own comparison chart…,"Independent/Other Comics, Inspirational Teacher, Coming of Age",Based on Comic/Graphic Novel,Adventure,Live Action,Super Hero,"Elevation Pictures, Paris Films",,,,"$11,989,328","$516,860","$12,506,188","$7,677,146","$7,677,146",
132,https://www.the-numbers.com/movie/Accepted,"['Anthony Heald', 'Justin Long', 'Blake Lively', 'Lewis Black']","[['Steve Pink', 'Director'], ['Adam Cooper', 'Screenwriter'], ['Bill Collage', 'Screenwriter'], ['Mark Perez', 'Screenwriter'], ['Mark Perez', 'Story Creator'], ['Tom Shadyac', 'Producer'], ['Michael Bostick', 'Producer'], ['Louis G. Friedman', 'Executive Producer'], ['Mark Perez', 'Executive Producer'], ['Brian Lutz', 'Executive Producer'], ['Matthew E. Leonetti', 'Director of Photography'], ['Rusty Smith', 'Production Designer'], ['Scott Hill', 'Editor'], ['Genevieve Tyrrell', 'Costume Designer'], ['David Schommer', 'Composer']]","$10,023,835 (27.4% of total gross)",3.65 (domestic box office/biggest weekend),95.5% (domestic box office/worldwide),,"2,914 opening theaters/2,917 max. theaters, 4.9 weeks average run per theater","$51,212,112","August 18th, 2006 (Wide) by Universal","November 14th, 2006 by Universal Home Entertainment","PG-13 for language, sexual material and drug content",93 minutes,,vs. Man of the YearCreate your own comparison chart…,"College, Satirical Comedy, Underdog, Coming of Age, Prank Gone Wrong, Forgery",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Universal Pictures, Sahdy Acres",United States,English,,"$36,580,083","$1,734,720","$38,314,803","$38,735,067","$38,735,067",
133,https://www.the-numbers.com/movie/Illusionist-The-(2006),[],"[['Philip Glass', 'Composer']]","$927,956 (2.3% of total gross)",6.32 (domestic box office/biggest weekend),47.6% (domestic box office/worldwide),"$16,500,000 (worldwide box office is 5.1 times production budget)","51 opening theaters/1,438 max. theaters, 7.6 weeks average run per theater","$55,809,482","August 18th, 2006 (Wide) by Yari Film Group Releasing","January 9th, 2007 by Fox Home Entertainment",PG-13 for some sexuality and violence.,110 minutes,,vs. The DuchessCreate your own comparison chart…,"Secret Magic, Cross-Class Romance, Historical Drama, Surprise Twist, Stage Magician, Skeptic, 1880s",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,,United States,English,,"$39,868,642","$43,923,420","$83,792,062","$39,793,397","$39,793,397",
134,https://www.the-numbers.com/movie/Material-Girls,[],"[['Martha Coolidge', 'Director'], ['John Quaintance', 'Screenwriter'], [""Jessica O'Toole"", 'Screenwriter'], ['Amy Rardin', 'Screenwriter']]","$4,603,121 (40.2% of total gross)",2.49 (domestic box office/biggest weekend),92.0% (domestic box office/worldwide),,"1,509 opening theaters/1,509 max. theaters, 3.6 weeks average run per theater","$16,029,490","August 18th, 2006 (Wide) by MGM","December 12th, 2006 by MGM Video",PG for language and rude humor,98 minutes,,vs. Just My LuckCreate your own comparison chart…,"Tween, Rags to Riches, Riches to Rags, Spoiled Child, Family Comedy, Corporate Malfeasance",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,English,,"$11,449,638","$1,000,000","$12,449,638","$12,212,244","$12,212,244",
135,https://www.the-numbers.com/movie/Snakes-on-a-Plane,[],"[['David R. Ellis', 'Director'], ['John Heffernan', 'Screenwriter'], ['Sebastian Gutierrez', 'Screenwriter'], ['David Dalessandro', 'Story Creator'], ['John Heffernan', 'Story Creator'], ['Gary Levinsohn', 'Producer'], ['Don Granger', 'Producer'], ['Craig Berenson', 'Producer'], ['Justis Greene', 'Executive Producer'], ['Sandra Rabins', 'Executive Producer'], ['Penney Finkelman Cox', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['George Waud', 'Executive Producer'], ['Jaymes Hinkle', 'Production Designer'], ['Howard E. Smith', 'Editor'], ['Trevor Rabin', 'Composer'], ['Adam Greenberg', 'Director of Photography']]","$15,206,301 (44.7% of total gross)",2.24 (domestic box office/biggest weekend),54.9% (domestic box office/worldwide),"$33,000,000 (worldwide box office is 1.9 times production budget)","3,555 opening theaters/3,555 max. theaters, 3.4 weeks average run per theater","$47,629,136","August 18th, 2006 (Wide) by New Line","January 2nd, 2007 by New Line Home Video","R for language, a scene of sexuality and drug use, and intense sequences of terror and violence",106 minutes,,vs. AbductionCreate your own comparison chart…,"Animals Gone Bad, Hitmen, In a Plane, Action Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Mutual Film Company,United States,English,,"$34,020,814","$28,000,000","$62,020,814","$24,428,221","$24,428,221",
136,https://www.the-numbers.com/movie/Beerfest,"['Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme', 'Paul Soter', 'Erik Stolhanske', 'Will Forte', 'Ralf Moeller', 'Mo’Nique', 'Eric Christian Olsen', 'Jurgen Prochnow', 'Cloris Leachman']","[['Jay Chandrasekhar', 'Director'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter'], ['Broken Lizard*', 'Screenwriter']]","$7,031,228 (36.6% of total gross)",2.73 (domestic box office/biggest weekend),95.2% (domestic box office/worldwide),"$17,500,000 (worldwide box office is 1.2 times production budget)","2,964 opening theaters/2,964 max. theaters, 3.1 weeks average run per theater","$26,859,251","August 25th, 2006 (Wide) by Warner Bros.","December 5th, 2006 by Warner Home Video","R for pervasive crude and sexual content, language, nudity and substance abuse",110 minutes,,vs. Super TroopersCreate your own comparison chart…,"Farcical / Slapstick Comedy, Set in Germany, Family Secrets, Death of a Colleague, Relationships Gone Wrong, Twins, Death of a Sibling, Death of a Twin",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Village Roadshow Productions, Legendary Pictures",United States,English,,"$19,185,184","$974,132","$20,159,316","$29,646,318","$29,646,318",
137,https://www.the-numbers.com/movie/How-to-Eat-Fried-Worms,[],"[['Mark Mothersbaugh', 'Composer']]","$4,003,537 (30.7% of total gross)",3.26 (domestic box office/biggest weekend),99.6% (domestic box office/worldwide),,"1,870 opening theaters/1,870 max. theaters, 4.2 weeks average run per theater","$18,256,736","August 25th, 2006 (Wide) by New Line","December 5th, 2006 by New Line Home Video",PG for mild bullying and some crude humor,84 minutes,,vs. The Santa Clause 3: The Escape ClauseCreate your own comparison chart…,"New Guy/Girl in School, Family Comedy, Bullies",Based on Fiction Book/Short Story,Comedy,Live Action,Kids Fiction,,United States,,,"$13,040,527","$58,469","$13,098,996","$17,160,666","$17,160,666",
138,https://www.the-numbers.com/movie/Idlewild,[],"[['Bryan Barber', 'Director'], ['John Debney', 'Composer']]","$5,745,780 (45.3% of total gross)",2.21 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.8 times production budget)","973 opening theaters/975 max. theaters, 3.7 weeks average run per theater","$17,737,879","August 25th, 2006 (Wide) by Universal","December 5th, 2006 by Universal Home Entertainment","R for violence, sexuality, nudity and language.",121 minutes,,vs. GreaseCreate your own comparison chart…,"Organized Crime, Hood Film",Original Screenplay,Musical,Live Action,Historical Fiction,,United States,English,,"$12,669,914",,,"$3,921,922","$3,921,922",
139,https://www.the-numbers.com/movie/Invincible-(2006),"['Greg Kinnear', 'Elizabeth Banks', 'Michael Rispoli', 'Mark Wahlberg']","[['Ericson Core', 'Director'], ['Brad Gann', 'Screenwriter'], ['Gordon Gray', 'Producer'], ['Mark Ciardi', 'Producer'], ['Ken Mok', 'Producer'], ['Victor H. Constantino', 'Executive Producer'], ['Nicole Reed', 'Executive Producer'], ['Ezra Swerdlow', 'Executive Producer'], ['Ericson Core', 'Director of Photography'], ['Sarah Knowles', 'Production Designer'], ['Jerry Greenberg', 'Editor'], ['Susan Lyall', 'Costume Designer'], ['Mark Isham', 'Composer']]","$17,031,122 (29.5% of total gross)",3.39 (domestic box office/biggest weekend),98.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.5 times production budget)","2,917 opening theaters/2,987 max. theaters, 5.6 weeks average run per theater","$80,929,725","August 25th, 2006 (Wide) by Walt Disney","December 19th, 2006 by Walt Disney Home Entertainment, released as Invincible (2006)",PG for sports action and some mild language.,104 minutes,,vs. RadioCreate your own comparison chart…,"Football, Inspired by a True Story, Inspirational Sports, Sports Drama",Based on Real Life Events,Drama,Live Action,Dramatization,Walt Disney Pictures,United States,English,,"$57,806,952","$694,175","$58,501,127","$48,276,859","$48,276,859",
140,https://www.the-numbers.com/movie/Crank,[],"[['Neveldine*', 'Director'], ['Taylor*', 'Director'], ['Neveldine*', 'Screenwriter'], ['Taylor*', 'Screenwriter']]","$10,457,367 (37.6% of total gross)",2.66 (domestic box office/biggest weekend),63.4% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 3.7 times production budget)","2,515 opening theaters/2,515 max. theaters, 3.6 weeks average run per theater","$38,973,765","September 1st, 2006 (Wide) by Lionsgate","January 9th, 2007 by Lionsgate Home Entertainment","R for strong violence, pervasive language, sexuality, nudity and drug use.",88 minutes,Crank,vs. Hardcore HenryCreate your own comparison chart…,"Action Thriller, Hitmen, Organized Crime, Revenge, Crime Boss, No Honor Among Thieves, Triads, Surprise Twist",Original Screenplay,Action,Live Action,Contemporary Fiction,Lakeshore Entertainment,United States,English,,"$27,838,408","$16,086,515","$43,924,923","$29,550,629","$29,550,629",
141,https://www.the-numbers.com/movie/Crossover,[],"[['Preston A. Whitmore II', 'Director'], ['Preston A. Whitmore II', 'Screenwriter']]","$3,767,567 (53.7% of total gross)",1.86 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$5,600,000 (worldwide box office is 1.3 times production budget)","1,023 opening theaters/1,023 max. theaters, 2.8 weeks average run per theater","$9,813,532","September 1st, 2006 (Wide) by Sony Pictures","February 20th, 2007 by Sony Pictures Home Entertainment",PG-13 for sexual content and some language.,111 minutes,,vs. Pulp FictionCreate your own comparison chart…,"Basketball, Sports Drama, Single Parent, Young Child Dealing with the Death of a Parent, Pregnant Women, Teen Pregnancy, Surprise Twist, Romance, Relationships Gone Wrong, Gold Digger, Epilogue, Gambling, College Sports, African Americans",Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,"$7,009,668",,,"$2,420,963","$2,420,963",
142,https://www.the-numbers.com/movie/Lage-Raho-Munna-Bhai,[],"[['Rajkumar Hirani', 'Director']]",,4.85 (domestic box office/biggest weekend),7.0% (domestic box office/worldwide),"$2,700,000 (worldwide box office is 11.7 times production budget)",,"$3,104,577","September 1st, 2006 (Limited) by Eros Entertainment",,Not Rated,,,vs. 3 IdiotsCreate your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,India,Hindi,,"$2,217,561","$29,300,000","$31,517,561",,,
143,https://www.the-numbers.com/movie/Lassie-(2006),[],[],"$254,420 (39.0% of total gross)",2.56 (domestic box office/biggest weekend),8.3% (domestic box office/worldwide),,"169 opening theaters/169 max. theaters, 2.4 weeks average run per theater","$913,020","September 1st, 2006 (Limited) by IDP/Goldwyn/Roadside",,PG for some mild violent content and language.,,,vs. ElfCreate your own comparison chart…,Animal Lead,Remake,Adventure,Live Action,Historical Fiction,"Roadside Attractions, Samuel Goldwyn Films, Isle of Man Film, Odyssey Entertainment, Firstsight Films, Classic Media Productions, Element Films, Davis Films","France, Ireland, United Kingdom, United States",,,"$652,163","$7,223,748","$7,875,911",,,
144,https://www.the-numbers.com/movie/Wicker-Man-The,"['Ellen Burstyn', 'Kate Beahan', 'Frances Conroy', 'Molly Parker', 'Leelee Sobieski', 'Diane Delano', 'Nicolas Cage']","[['Neil LaBute', 'Director'], ['Neil LaBute', 'Screenwriter'], ['David Pinner', 'Story Creator'], ['Nicolas Cage', 'Producer'], ['Norm Golightly', 'Producer'], ['Randall Emmett', 'Producer'], ['Avi Lerner', 'Producer'], ['Boaz Davidson', 'Producer'], ['John Thompson', 'Producer'], ['George Furla', 'Executive Producer'], ['Joanne Sellar', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Andreas Thiesmeyer', 'Executive Producer'], ['Josef Lautenschlager', 'Executive Producer'], ['Danny Dimbort', 'Executive Producer'], ['Elisa Salinas', 'Executive Producer'], ['Phillip Barker', 'Production Designer'], ['Joel Plotch', 'Editor'], ['Angelo Badalamenti', 'Composer'], ['Paul Sarossy', 'Director of Photography']]","$9,610,204 (39.4% of total gross)",2.54 (domestic box office/biggest weekend),64.7% (domestic box office/worldwide),,"2,784 opening theaters/2,784 max. theaters, 3.8 weeks average run per theater","$34,178,846","September 1st, 2006 (Wide) by Warner Bros.",,"PG-13 for disturbing images and violence, language and thematic issues",103 minutes,,vs. JokerCreate your own comparison chart…,"Psychological Horror, Surprise Twist, Cults, Missing Person, Beat Cops, Dysfunctional Family, Car Accident, Remake, Cult Movie, Human Sacrifice",Remake,Horror,Live Action,Contemporary Fiction,"Alcon Entertainment, Millennium Films",United States,English,,"$24,413,467","$13,308,360","$37,721,827",,,
145,https://www.the-numbers.com/movie/Broken-Bridges,[],[],"$133,784 (53.1% of total gross)",1.88 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"84 opening theaters/84 max. theaters, 1.8 weeks average run per theater","$352,476","September 8th, 2006 (Limited) by Paramount Vantage","January 9th, 2007 by Paramount Home Video","PG-13 for some violent and sexual content, and teen drinking",,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,"$251,775",,,"$8,371,219","$8,371,219",
146,https://www.the-numbers.com/movie/Covenant-The,"['Laura Ramsey', 'Taylor Kitsch', 'Toby Hemingway', 'Jessica Lucas', 'Chace Crawford', 'Wendy Crewson', 'Steven Strait', 'Sebastian Stan']","[['Renny Harlin', 'Director'], ['J.S. Cardone', 'Screenwriter'], ['Tom Rosenberg', 'Producer'], ['Gary Lucchesi', 'Producer'], ['Andre Lamal', 'Executive Producer'], ['James McQuaide', 'Executive Producer'], ['Roger Mincheff', 'Executive Producer'], ['J.S. Cardone', 'Executive Producer'], ['Carol Kottenbrook', 'Executive Producer'], ['Scott Einbinder', 'Executive Producer']]","$8,852,458 (37.9% of total gross)",2.64 (domestic box office/biggest weekend),61.2% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.9 times production budget)","2,681 opening theaters/2,681 max. theaters, 4.0 weeks average run per theater","$32,710,692","September 8th, 2006 (Wide) by Sony Pictures","January 2nd, 2007 by Sony Pictures Home Entertainment","PG-13 for intense sequences of violence and action, some disturbing images, sexual content, partial nudity and language",97 minutes,,vs. When the Bough BreaksCreate your own comparison chart…,"Action Horror, Witches, Family Secrets, Adopted Family Seeking Reunion, Secret Magic, Kidnap, Rescue, New Guy/Girl in School, Romance",Based on Comic/Graphic Novel,Horror,Live Action,Contemporary Fiction,"Lakeshore Entertainment, Screen Gems, Sandstorm Films, Spacedog",United States,English,,"$23,364,784","$14,800,000","$38,164,784","$27,581,217","$27,581,217",
147,https://www.the-numbers.com/movie/Hollywoodland,"['Bob Hoskins', 'Adrien Brody', 'Diane Lane', 'Ben Affleck']","[['Allen Coulter', 'Director'], ['Paul Bernbaum', 'Screenwriter'], ['Glenn Williamson', 'Producer'], ['Jake Myers', 'Executive Producer'], ['J. Miles Dale', 'Executive Producer'], ['Joe Pichirallo', 'Executive Producer'], ['Jonathan Freeman', 'Director of Photography'], ['Leslie McDonald', 'Production Designer'], ['Michael Berenbaum', 'Editor'], ['Marcelo Zarvos', 'Composer'], ['Dan Lieberstein', 'Music Supervisor'], ['Julie Weiss', 'Costume Designer'], ['Joanna Colbert', 'Casting Director']]","$5,926,177 (41.1% of total gross)",2.43 (domestic box office/biggest weekend),85.7% (domestic box office/worldwide),,"1,548 opening theaters/1,551 max. theaters, 3.4 weeks average run per theater","$20,196,751","September 8th, 2006 (Wide) by Focus Features","February 6th, 2007 by Universal Home Entertainment","R for language, some violence and sexual content.",126 minutes,,vs. L.A. ConfidentialCreate your own comparison chart…,"Movie Business, Biography, Private Investigator, Film Noir, Inspired by a True Story, Mystery Drama, Murder Mystery",Based on Real Life Events,Drama,Live Action,Dramatization,"Focus Features, Miramax Films, Back Lot Pictures",United States,English,,"$14,426,251","$2,400,000","$16,826,251","$7,131,176","$7,131,176",
148,https://www.the-numbers.com/movie/Tom-yum-goong,[],"[['Prachya Pinkaew', 'Director'], ['Napalee', 'Screenwriter'], ['Piyaros Thongdee', 'Screenwriter'], ['Joe Wannapin', 'Screenwriter']]","$5,034,180 (41.8% of total gross)",2.39 (domestic box office/biggest weekend),28.0% (domestic box office/worldwide),"$5,700,000 (worldwide box office is 7.6 times production budget)","1,541 opening theaters/1,541 max. theaters, 3.4 weeks average run per theater","$16,861,713","September 8th, 2006 (Wide) by Weinstein Co., released as The Protector","January 16th, 2007 by Weinstein Co./Genius, released as The Protector",R for pervasive strong violence and some sexual content,81 minutes,Tom yum goong,vs. Red CliffCreate your own comparison chart…,"Animal Lead, Martial Arts, Action Thriller, Crime, Missing Pet, Australia, Gangs, Corrupt Cops, Unbelieving Police, Prostitution",Original Screenplay,Action,Live Action,Contemporary Fiction,,Thailand,Thai,,"$12,044,087","$31,000,000","$43,044,087","$13,314,801","$13,314,801",
149,https://www.the-numbers.com/movie/Black-Dahlia-The,"['Mia Kirshner', 'Josh Hartnett', 'Aaron Eckhart', 'Scarlett Johansson', 'Hilary Swank']","[['Brian De Palma', 'Director'], ['Josh Friedman', 'Screenwriter'], ['Art Linson', 'Producer'], ['Avi Lerner', 'Producer'], ['Rudy Cohen', 'Producer'], ['Moshe Diamant', 'Producer'], ['Andreas Thiesmeyer', 'Executive Producer'], ['Josef Lautenschlager', 'Executive Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['John Thompson', 'Executive Producer'], ['James B Harris', 'Executive Producer'], ['Rolf Deyhle', 'Executive Producer'], ['Henrik Huydts', 'Executive Producer'], ['Michael P. Flannigan', 'Line Producer'], ['Vilmos Zsigmond', 'Director of Photography'], ['Dante Ferretti', 'Production Designer'], ['Johanna Ray', 'Casting Director']]","$10,005,895 (44.1% of total gross)",2.27 (domestic box office/biggest weekend),46.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.8 times production budget)","2,226 opening theaters/2,236 max. theaters, 3.5 weeks average run per theater","$31,741,937","September 15th, 2006 (Wide) by Universal","December 26th, 2006 by Universal Home Entertainment, released as Black Dahlia, The","R for strong violence, some grisly images, sexual content and language",121 minutes,,vs. Shutter IslandCreate your own comparison chart…,"Film Noir, Crime Thriller, Aspiring Actress / Actor, Murder Mystery, 1940s, LAPD, Police Detective",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Historical Fiction,"Millennium Films, Signature Pictures, Equity Pictures Medienfonds GmbH & Co. KG III, Nu Image",United States,English,"November 17th, 2022 (Limited), released as The Black Dahlia (Чёрная орхидея) (Russia (CIS))
","$22,672,813","$26,565,712","$49,238,525","$12,771,359","$12,771,359",
