,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
0,https://www.the-numbers.com/movie/At-First-Sight,[],"[['Irwin Winkler', 'Director'], ['Steve Levitt', 'Screenwriter'], ['Oliver Sacks', 'Story Creator'], ['Mark Isham', 'Composer']]","$8,444,321 (37.8% of total gross)",2.65 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.6 times production budget)","1,814 opening theaters/1,838 max. theaters, 5.0 weeks average run per theater","$40,371,704","January 15th, 1999 (Wide) by MGM","PG-13 for scenes involving sexuality and nudity, and for brief strong language",128 minutes,vs. Get Rich or Die Tryin'Create your own comparison chart…,"Romantic Drama, Romance, Relationships Gone Wrong, Blindness, Set in New York City, Set in New York",Based on Factual Book/Article,Drama,Live Action,Contemporary Fiction,,,,,,,"$22,365,133",,,,
1,https://www.the-numbers.com/movie/In-Dreams,"['Aidan Quinn', 'Stephen Rea', 'Robert Downey, Jr.', 'Paul Guilfoyle', 'Annette Bening']","[['Neil Jordan', 'Director'], ['Bruce Robinson', 'Screenwriter'], ['Neil Jordan', 'Screenwriter'], ['Stephen Woolley', 'Producer'], ['Redmond Morris', 'Co-Producer'], ['Bari Wood', 'Story Creator'], ['Darius Khondji', 'Director of Photography'], ['Nigel Phelps', 'Production Designer'], ['Tony Lawson', 'Editor'], ['Jeffrey Kurland', 'Costume Designer'], ['Elliot Goldenthal', 'Composer']]","$4,593,872 (38.2% of total gross)",2.62 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.4 times production budget)","1,670 opening theaters/1,682 max. theaters, 3.5 weeks average run per theater","$21,692,763","January 15th, 1999 (Wide) by Dreamworks SKG",R for violence/terror and language,100 minutes,vs. Dracula 2000Create your own comparison chart…,"Psychological Horror, Prophetic Dreams, Serial Killer, Child Abuse, Mental Illness, Mental Hospital, Unbelieving Police, Death of a Son or Daughter, Suicide Attempt, Drowning",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,Stephen Woolley,United States,English,,,,"$12,017,369",,,,
2,https://www.the-numbers.com/movie/Sixth-Sense-The,"['Olivia Williams', 'Donnie Wahlberg', 'Glenn Fitzgerald', 'Mischa Barton', 'Trevor Morgan', 'Bruce Norris', 'Bruce Willis', 'Haley Joel Osment']","[['Frank Marshall', 'Producer'], ['Kathleen Kennedy', 'Producer'], ['Barry Mendel', 'Producer'], ['Sam Mercer', 'Executive Producer'], ['M. Night Shyamalan', 'Director'], ['M. Night Shyamalan', 'Screenwriter']]","$26,681,262 (9.1% of total gross)",10.03 (domestic box office/biggest weekend),43.6% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 16.8 times production budget)","2,161 opening theaters/2,821 max. theaters, 18.3 weeks average run per theater","$528,036,147","August 6th, 1999 (Wide) by Walt Disney",PG-13 for intense thematic material and violent images.,108 minutes,vs. SignsCreate your own comparison chart…,"Supernatural, Surprise Twist, Psychological Thriller, 2000 Oscars Best Picture Nominee",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Hollywood Pictures, Spyglass Entertainment",United States,English,"January 15th, 1999 (Wide), released as O Sexto Sentido (Portugal)
","March 28th, 2000 by Walt Disney Home Entertainment",,"$293,506,292","$379,300,000","$672,806,292",,
3,https://www.the-numbers.com/movie/Varsity-Blues-(1999),"['James Van Der Beek', 'Jon Voight', 'Paul Walker', 'Ron Lester', 'Scott Caan', 'Ali Larter', 'Amy Smart', 'Eliel Swinton']","[['Brian Robbins', 'Director'], ['Mark Isham', 'Composer']]","$17,515,723 (33.1% of total gross)",3.02 (domestic box office/biggest weekend),97.4% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 3.4 times production budget)","2,121 opening theaters/2,364 max. theaters, 7.1 weeks average run per theater","$95,480,213","January 15th, 1999 (Wide) by Paramount Pictures","R for strong language throughout, sexuality and nudity, and some substance abuse.",106 minutes,vs. Patch AdamsCreate your own comparison chart…,"Football, Sports Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Paramount Pictures, Marquee Entertainment, Tollin Productions, MTV Films",United States,English,,"May 31st, 1999 by Paramount Home Video",,"$52,894,169","$1,400,000","$54,294,169",,
4,https://www.the-numbers.com/movie/Virus,[],"[['John Bruno', 'Director'], ['Dennis Feldman', 'Screenwriter'], ['Chuck Pfarrer', 'Screenwriter'], ['Uncredited *', 'Screenwriter']]","$6,013,640 (42.9% of total gross)",2.33 (domestic box office/biggest weekend),45.7% (domestic box office/worldwide),"$75,000,000 (worldwide box office is 0.4 times production budget)","2,018 opening theaters/2,020 max. theaters, 3.8 weeks average run per theater","$25,290,943","January 15th, 1999 (Wide) by Universal","R for sci-fi violence/gore, and for language",99 minutes,vs. DreddCreate your own comparison chart…,"Dark Horse Comics, Action Horror, On a Boat, Extreme Weather, Alien Encounters, Cult Movie, Robot",Based on Comic/Graphic Novel,Action,Live Action,Science Fiction,,,,,"July 20th, 1999 by Universal Home Entertainment",,"$14,010,690","$16,616,000","$30,626,690",,
5,https://www.the-numbers.com/movie/Shes-All-That,"['Matthew Lillard', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Kevin Pollak', 'Usher', ""Lil' Kim"", 'Anna Paquin', 'Freddie Prinze, Jr.', 'Rachael Leigh Cook']","[['Robert Iscove', 'Director'], ['R Lee Fleming Jr', 'Screenwriter'], ['Peter Abrams', 'Producer'], ['Robert Levy', 'Producer'], ['Richard N. Gladstein', 'Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Charles Breen', 'Production Designer'], ['Casey Rohrs', 'Editor'], ['Stewart Copeland', 'Composer'], ['Francis Kenny', 'Director of Photography']]","$16,065,430 (25.3% of total gross)",3.95 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 6.3 times production budget)","2,222 opening theaters/2,654 max. theaters, 7.7 weeks average run per theater","$114,562,754","January 29th, 1999 (Wide) by Miramax","PG-13 for sexual content, crude humor, brief strong language and teen drinking",95 minutes,vs. Never Been KissedCreate your own comparison chart…,"Romance, Tween, Ugly Duckling, Prom, Ensemble, Reality TV, Voiceover/Narration, Non-Chronological, Relationships Gone Wrong, Gambling, Performing Arts, Graduation",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Tapestry Films, FilmColony",United States,English,,"October 26th, 2006 by Miramax Video",,"$63,465,522",,,,
6,https://www.the-numbers.com/movie/Payback-(1999),[],"[['Brian Helgeland', 'Director']]","$21,221,526 (26.0% of total gross)",3.84 (domestic box office/biggest weekend),50.4% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 3.2 times production budget)","2,720 opening theaters/2,855 max. theaters, 7.7 weeks average run per theater","$147,164,277","February 5th, 1999 (Wide) by Paramount Pictures","R for strong violence, language, and drug and sexual content",101 minutes,vs. John WickCreate your own comparison chart…,"Revenge, Film Noir",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,,United States,English,,"July 27th, 1999 by Paramount Home Video",,"$81,526,121","$80,100,000","$161,626,121",,
7,https://www.the-numbers.com/movie/Blast-from-the-Past,"['Brendan Fraser', 'Alicia Silverstone']","[['Hugh Wilson', 'Director'], ['Hugh Wilson', 'Screenwriter'], ['Bill Kelly', 'Screenwriter']]","$9,160,263 (34.4% of total gross)",2.91 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 0.8 times production budget)","2,542 opening theaters/2,544 max. theaters, 5.0 weeks average run per theater","$48,040,722","February 12th, 1999 (Wide) by New Line","PG-13 for brief language, sex and drug references",112 minutes,vs. The Guilt TripCreate your own comparison chart…,"Romantic Comedy, Romance, 1960s, Cold War, Culture Clash",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,"July 8th, 1999 (Wide) (Australia)
June 30th, 2023 (Limited) (Australia)
","August 4th, 2015 by New Line Home Video",,"$26,613,620",,,"$156,612","$156,612"
8,https://www.the-numbers.com/movie/Message-in-a-Bottle-(1999),"['Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane', 'Kevin Costner', 'Robin Wright']","[['Luis Mandoki', 'Director'], ['Denise Di Novi', 'Producer'], ['Jim Wilson', 'Producer'], ['Kevin Costner', 'Producer'], ['Gerald DiPego', 'Screenwriter'], ['Nicholas Sparks', 'Story based on the novel by'], ['Gabriel Yared', 'Composer'], ['Caleb Deschanel', 'Director of Photography'], ['Jeffrey Beecroft', 'Production Designer'], ['Steven Weisberg', 'Editor']]","$18,852,976 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.8 times production budget)","2,538 opening theaters/2,545 max. theaters, 6.1 weeks average run per theater","$95,454,666","February 12th, 1999 (Wide) by Warner Bros.",PG-13 for a scene of sexuality.,126 minutes,vs. A Walk to RememberCreate your own comparison chart…,"Romance, Romantic Drama",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Warner Bros., Bel-Air Entertainment, Tig Productions, Di Novi Pictures",United States,English,,"August 3rd, 1999 by Warner Home Video",,"$52,880,016",,,,
9,https://www.the-numbers.com/movie/My-Favorite-Martian,"['Christopher Lloyd', 'Elizabeth Hurley', 'Daryl Hannah', 'Wallace Shawn', 'Christine Ebersole', 'Ray Walston', 'Jeff Daniels']","[['Donald Petrie', 'Director'], ['Robert Shapiro', 'Producer'], ['Jerry Leider', 'Producer'], ['Marc Toberoff', 'Producer'], ['Sherri Stoner', 'Screenwriter'], ['Deanna Oliver', 'Screenwriter'], ['John L Greene', ""Based on the Television Series 'My Favorite Martian' by""], ['Barry Bernardi', 'Executive Producer'], ['Thomas Ackerman', 'Director of Photography'], ['Sandy Veneziano', 'Production Designer'], ['Malcolm Campbell', 'Editor'], ['Alec Gillis', 'Special Effects-Animatronic Martian Effects'], ['Tom Woodruff, Jr.', 'Special Effects-Animatronic Martian Effects'], ['Hope Hanafin', 'Costume Designer'], ['John Debney', 'Composer'], ['Danny Elfman', 'Composer']]","$11,181,043 (30.3% of total gross)",3.30 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.6 times production budget)","2,275 opening theaters/2,349 max. theaters, 6.8 weeks average run per theater","$66,518,777","February 12th, 1999 (Wide) by Walt Disney","PG for some crude humor, action-violence, sensuality, partial nudity and language",94 minutes,vs. Galaxy QuestCreate your own comparison chart…,"Friendly Alien on Earth, Family Comedy, Investigative Journalist, Search for Extraterrestrial Life, Romance, TV Industry, TV News, News, Fired",Based on TV,Comedy,Live Action,Science Fiction,"Walt Disney Pictures, Jerry Leider Company, Robert Shapiro",United States,English,,,,"$36,850,101",,,,
10,https://www.the-numbers.com/movie/Tango,[],[],"$78,315 (4.6% of total gross)",11.17 (domestic box office/biggest weekend),31.1% (domestic box office/worldwide),"$4,500,000 (worldwide box office is 1.2 times production budget)","5 opening theaters/58 max. theaters, 9.8 weeks average run per theater","$3,045,788","February 12th, 1999 (Wide) by Sony Pictures Classics","PG-13 for sensuality, some disturbing images and brief language",,vs. La mala educaciónCreate your own comparison chart…,Foreign Language,Original Screenplay,Drama,Live Action,Historical Fiction,,"Argentina, Spain",,,,,"$1,687,311","$3,741,076","$5,428,387",,
11,https://www.the-numbers.com/movie/October-Sky,[],"[['Joe Johnston', 'Director'], ['Mark Isham', 'Composer']]","$5,905,250 (18.1% of total gross)",5.53 (domestic box office/biggest weekend),98.7% (domestic box office/worldwide),,"1,495 opening theaters/1,702 max. theaters, 8.9 weeks average run per theater","$58,998,349","February 19th, 1999 (Wide) by Universal","PG for language, brief teen sensuality and alcohol use, and for some thematic elements",,vs. Analyze ThisCreate your own comparison chart…,"Biographical Drama, Biography, 1950s, Space Program, Coming of Age, Dysfunctional Family, Epilogue, Archive Footage, Unions, Strike",Based on Real Life Events,Drama,Live Action,Dramatization,,United States,,"October 21st, 1999 (Wide) (New Zealand)
","January 25th, 2005 by Universal Home Entertainment",,"$32,683,932","$425,933","$33,109,865",,
12,https://www.the-numbers.com/movie/Office-Space,"['Jennifer Aniston', 'Stephen Root', 'Gary Cole', 'Ron Livingston']","[['Mike Judge', 'Director']]","$4,231,727 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),88.9% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.2 times production budget)","1,740 opening theaters/1,742 max. theaters, 3.2 weeks average run per theater","$19,545,479","February 19th, 1999 (Wide) by Miramax",R for language and brief sexuality,89 minutes,vs. Dead Man on CampusCreate your own comparison chart…,Corporate Life,Based on Short Film,Black Comedy,Live Action,Contemporary Fiction,Twentieth Century Fox,United States,English,"April 22nd, 1999 (Wide) (New Zealand)
","August 31st, 1999 by Fox Home Entertainment",,"$10,827,813","$1,351,895","$12,179,708",,
13,https://www.the-numbers.com/movie/200-Cigarettes,[],"[['Mark Mothersbaugh', 'Composer']]","$3,244,277 (47.3% of total gross)",2.11 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 1.1 times production budget)","976 opening theaters/978 max. theaters, 4.2 weeks average run per theater","$14,096,078","February 26th, 1999 (Wide) by Paramount Pictures",R for strong language and sexual content,,vs. The Perfect MatchCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"MTV Films, Lakeshore Entertainment",,,,,,"$6,852,450",,,,
14,https://www.the-numbers.com/movie/8MM,"['Joaquin Phoenix', 'James Gandolfini', 'Peter Stormare', 'Anthony Heald', 'Chris Bauer', 'Nicolas Cage']","[['Joel Schumacher', 'Director'], ['Mychael Danna', 'Composer']]","$14,252,888 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),37.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 2.4 times production budget)","2,370 opening theaters/2,370 max. theaters, 4.5 weeks average run per theater","$65,784,709","February 26th, 1999 (Wide) by Sony Pictures","R for strong perverse sexuality and violence, and for strong language.",123 minutes,vs. Analyze ThisCreate your own comparison chart…,"Private Investigator, Film Noir, Snuff Film, Crime Thriller, Revenge, Suicide, Porn Business",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,"Germany, United States",English,,"September 16th, 2008 by Sony Pictures Home Entertainment",,"$36,443,442","$59,955,384","$96,398,826",,
15,https://www.the-numbers.com/movie/Encounter-in-the-Third-Dimension,"['Elvira, Mistress of the Dark*', 'Stuart Pankin']","[['Ben Stassen', 'Director'], ['Kurt Frey', 'Screenwriter']]","$21,653 (0.3% of total gross)",43.37 (domestic box office/biggest weekend),17.9% (domestic box office/worldwide),,"3 opening theaters/16 max. theaters, 69.6 weeks average run per theater","$12,427,285","February 26th, 1999 (IMAX) by nWave Pictures",Not Rated,40 minutes,vs. Midnight SpecialCreate your own comparison chart…,"3-D, 3-D - Shot in 3-D, Edutainment, Movie Business, Voiceover/Narration",Based on Real Life Events,Documentary,Live Action,Factual,,,,,,,"$7,195,792","$32,906,421","$40,102,213",,
16,https://www.the-numbers.com/movie/Other-Sister-The,"['Diane Keaton', 'Tom Skerritt', 'Juliette Lewis', 'Giovanni Ribisi']","[['Garry Marshall', 'Director'], ['Garry Marshall', 'Screenwriter'], ['Bob Brunner', 'Screenwriter'], ['Alexandra Rose', 'Story by'], ['Blair Richwood', 'Story by'], ['Garry Marshall', 'Story by'], ['Bob Brunner', 'Story by'], ['Mario Iscovich', 'Producer'], ['Alexandra Rose', 'Producer'], ['David Hoberman', 'Executive Producer'], ['Stephen J. Lineweaver*', 'Production Designer'], ['Bruce Green', 'Editor'], ['Rachel Portman', 'Composer'], ['Dante Spinotti', 'Director of Photography']]","$6,624,445 (23.8% of total gross)",4.20 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,343 opening theaters/1,863 max. theaters, 6.2 weeks average run per theater","$50,196,048","February 26th, 1999 (Wide) by Walt Disney",PG-13 for thematic elements involving sex related material,131 minutes,Create your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Touchstone Pictures,United States,English,,,,"$27,807,627",,,,
17,https://www.the-numbers.com/movie/Wolves-(1999),[],[],,78.21 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,,"$9,417,287","February 26th, 1999 (IMAX) by Primesco",Not Rated,,Create your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,,,,,,,"$5,361,306",,,,
18,https://www.the-numbers.com/movie/Analyze-This,"['Lisa Kudrow', 'Billy Crystal', 'Robert De Niro']","[['Harold Ramis', 'Director'], ['Peter Tolan', 'Screenwriter'], ['Harold Ramis', 'Screenwriter'], ['Kenneth Lonergan', 'Screenwriter'], ['Kenneth Lonergan', 'Story Creator'], ['Peter Tolan', 'Story Creator'], ['Paula Weinstein', 'Producer'], ['Jane Rosenthal', 'Producer'], ['Billy Crystal', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Chris Brigham', 'Executive Producer'], ['Wynn Thomas', 'Production Designer'], ['Christopher Tellefsen', 'Editor'], ['Howard Shore', 'Composer'], ['Stuart Dryburgh', 'Director of Photography']]","$18,383,507 (17.2% of total gross)",5.81 (domestic box office/biggest weekend),60.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 5.9 times production budget)","2,518 opening theaters/2,537 max. theaters, 11.7 weeks average run per theater","$192,941,229","March 5th, 1999 (Wide) by Warner Bros.","R for language, a scene of sexuality and some violence.",111 minutes,vs. Analyze ThatCreate your own comparison chart…,"Mafia, Crime Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Warner Bros.,United States,English,,"August 17th, 1999 by Warner Home Video",Analyze This,"$106,885,658","$70,000,000","$176,885,658",,
19,https://www.the-numbers.com/movie/Cruel-Intentions-(1999),"['Selma Blair', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon']","[['Roger Kumble', 'Director'], ['Neal H. Moritz', 'Producer'], ['Roger Kumble', 'Screenwriter'], ['Michael Fottrell', 'Executive Producer'], ['Theo Van de Sande', 'Director of Photography'], ['Jon Gary Steele', 'Production Designer'], ['Jeff Freeman', 'Editor'], ['William Tyrer', 'Co-Executive Producer'], ['Craig Armstrong', 'Composer'], ['Bruce Mellon', 'Co-Executive Producer'], ['Chris J. Ball', 'Co-Executive Producer'], ['Heather Zeegen', 'Co-Producer']]","$13,020,565 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),50.7% (domestic box office/worldwide),"$11,000,000 (worldwide box office is 6.9 times production budget)","2,312 opening theaters/2,312 max. theaters, 6.3 weeks average run per theater","$69,422,796","March 5th, 1999 (Wide) by Sony PicturesMarch 22nd, 2019 (Wide) by Sony Pictures, released as Cruel Intentions (1999) (Re-Release)","R for strong sexual dialogue and sexual situations involving teens, language and drug use.",97 minutes,vs. Catch Me if You CanCreate your own comparison chart…,"Boarding School, Modern Adaptation, Romantic Drama, Sibling Rivalry, Dysfunctional Family, Step-Family, Relationships Gone Wrong, Romance, Fake Dating, Tricked into a Relationship",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Columbia Pictures, Original Film, Newmarket Films",United States,"English, French","July 4th, 2023 (Limited) (Germany)
",,,"$38,665,260","$37,573,641","$76,238,901",,
20,https://www.the-numbers.com/movie/Lock-Stock-and-Two-Smoking-Barrels,[],"[['Guy Ritchie', 'Director']]","$143,321 (3.7% of total gross)",8.07 (domestic box office/biggest weekend),13.7% (domestic box office/worldwide),"$1,350,000 (worldwide box office is 21.0 times production budget)","8 opening theaters/257 max. theaters, 4.9 weeks average run per theater","$7,035,563","March 5th, 1999 (Limited) by Gramercy","R for strong violence, pervasive language, sexuality and drug content",,vs. SnatchCreate your own comparison chart…,"Organized Crime, Film Noir, Crime Caper",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,"PolyGram Filmed Entertainment, Summit Entertainment, The Steve Tisch Company, SKA Films, Matthew Vaughn",United Kingdom,,,"August 10th, 1999 by Polygram USA Video",,"$3,897,569","$24,458,619","$28,356,188",,
21,https://www.the-numbers.com/movie/Baby-Geniuses,"['Kim Cattrall', 'Peter MacNicol', 'Ruby Dee', 'Kathleen Turner', 'Christopher Lloyd']","[['Bob Clark', 'Director']]","$5,613,587 (20.7% of total gross)",4.84 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 2.1 times production budget)","1,689 opening theaters/1,702 max. theaters, 10.3 weeks average run per theater","$49,011,642","March 12th, 1999 (Wide) by Sony Pictures",PG for some rude behavior and dialogue,95 minutes,vs. Max Keeble's Big MoveCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Kids Fiction,,,English,,,Baby Geniuses,"$27,151,490",,,,
22,https://www.the-numbers.com/movie/Corruptor-The,[],"[['James Foley', 'Director'], ['Robert Pucci', 'Screenwriter'], ['Carter Burwell', 'Composer']]","$5,765,300 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.5 times production budget)","1,804 opening theaters/1,804 max. theaters, 3.8 weeks average run per theater","$27,373,697","March 12th, 1999 (Wide) by New Line","R for strong violence, language and sexuality",110 minutes,vs. CrankCreate your own comparison chart…,"Mafia, Action Thriller, Crime, Organized Crime, NYPD, Gangs, Asian-Americans, FBI, Undercover, Narcotics, Corrupt Cops",Original Screenplay,Action,Live Action,Contemporary Fiction,,,,,,,"$15,164,492",,,,
23,https://www.the-numbers.com/movie/Deep-End-of-the-Ocean-The,[],"[['Ulu Grosbard', 'Director'], ['Stephen Schiff', 'Screenwriter']]","$5,558,400 (41.1% of total gross)",2.43 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.3 times production budget)","1,907 opening theaters/1,907 max. theaters, 3.9 weeks average run per theater","$24,384,681","March 12th, 1999 (Wide) by Sony Pictures",PG-13 for language and thematic elements,108 minutes,vs. Our Brand is CrisisCreate your own comparison chart…,"Family Drama, Kidnap, Raised by Kidnappers, Suicide, Dysfunctional Family",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,,,,,,"$13,508,635",,,,
24,https://www.the-numbers.com/movie/Rage-Carrie-2-The,[],"[['Katt Shea Ruben', 'Director'], ['Rafael Moreu', 'Screenwriter']]","$7,065,123 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 0.8 times production budget)","2,286 opening theaters/2,286 max. theaters, 4.0 weeks average run per theater","$32,059,338","March 12th, 1999 (Wide) by MGM","R for strong graphic horror violence and gore, brief strong sexuality and language",104 minutes,vs. PulseCreate your own comparison chart…,"Supernatural Horror, Supernatural, Psychics, Bullies, High School Hell, Delayed Sequel, 1980s, Prologue, Mental Illness, Foster Family, Dysfunctional Family",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,,United States,,,,Carrie,"$17,760,244",,,,
25,https://www.the-numbers.com/movie/Wing-Commander,"['Tcheky Karyo', 'Jurgen Prochnow', 'David Suchet', 'Freddie Prinze, Jr.', 'Saffron Burrows', 'Matthew Lillard']","[['Chris Roberts', 'Director']]","$5,114,365 (44.2% of total gross)",2.26 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.4 times production budget)","2,016 opening theaters/2,019 max. theaters, 3.2 weeks average run per theater","$20,899,695","March 12th, 1999 (Wide) by 20th Century Fox",PG-13 for sexual references and sci-fi action/violence,100 minutes,vs. The Darkest HourCreate your own comparison chart…,"Action Adventure, Set in Outer Space, Space Opera",Based on Game,Action,Live Action,Science Fiction,"No Prisoners Productions, Digital Anvil, Origin Systems, Inc., The Carouse Picture Company","Luxembourg, United States",English,,,,"$11,578,022",,,,
26,https://www.the-numbers.com/movie/Extreme,[],[],,76.05 (domestic box office/biggest weekend),48.0% (domestic box office/worldwide),,,"$21,721,217","March 23rd, 1999 (IMAX) by IMAX Films",Not Rated,40 minutes,Create your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,,,,"March 15th, 1999 (Wide) (Australia)
",,,"$12,456,958","$13,499,624","$25,956,582",,
27,https://www.the-numbers.com/movie/Forces-of-Nature,"['Maura Tierney', 'Steve Zahn', 'Blythe Danner', 'Ronny Cox', 'Sandra Bullock', 'Ben Affleck']","[['Bronwen Hughes', 'Director'], ['Marc Lawrence', 'Screenwriter'], ['Susan Arnold', 'Producer'], ['Donna Arkoff Roth', 'Producer'], ['Ian Bryce', 'Producer'], ['Elliot Davis', 'Director of Photography'], ['Craig Wood', 'Editor'], ['Lester Cohen', 'Production Designer'], ['Donna Zakowska', 'Costume Designer'], ['John Powell', 'Composer']]","$13,510,728 (25.5% of total gross)",3.92 (domestic box office/biggest weekend),56.4% (domestic box office/worldwide),,"2,058 opening theaters/2,335 max. theaters, 8.3 weeks average run per theater","$95,595,077","March 19th, 1999 (Wide) by Dreamworks SKG","PG-13 for sensuality, language and a scene of drug use",102 minutes,vs. The Prince of EgyptCreate your own comparison chart…,"Romance, Romantic Comedy, Love Triangle, Road Trip, Anxiety and Phobias, In a Plane, Single Parent",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,DreamWorks Pictures,United States,English,,,,"$52,957,800","$41,000,000","$93,957,800",,
28,https://www.the-numbers.com/movie/King-and-I-The,[],"[['Richard Rich', 'Director'], ['Margaret Landon', 'Screenwriter'], ['Oscar Hammerstein II', 'Screenwriter'], ['Peter Bakalian', 'Screenwriter'], ['Jacqueline Feather', 'Screenwriter'], ['David Seidler', 'Screenwriter'], ['Peter Bakalian', 'Producer']]","$4,007,565 (33.2% of total gross)",3.01 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"2,352 opening theaters/2,352 max. theaters, 4.8 weeks average run per theater","$21,777,732","March 19th, 1999 (Wide) by Warner Bros.",G,87 minutes,vs. Space JamCreate your own comparison chart…,Royalty,Remake,Musical,Live Action,Dramatization,Morgan Creek Productions,United States,English,,"October 6th, 2020 by Mill Creek Entertainment",,"$12,064,440",,,,
29,https://www.the-numbers.com/movie/True-Crime,[],"[['Clint Eastwood', 'Director'], ['Larry Gross', 'Screenwriter'], ['Paul Brickman', 'Screenwriter'], ['Stephen Schiff', 'Screenwriter']]","$5,276,109 (31.6% of total gross)",3.16 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,852 opening theaters/1,852 max. theaters, 5.3 weeks average run per theater","$30,103,670","March 19th, 1999 (Wide) by Warner Bros.",R for language and some violence,127 minutes,vs. Space CowboysCreate your own comparison chart…,"Film Noir, Crime Drama, Death Row, Investigative Journalist, Wrongfully Convicted",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,United States,,,,,"$16,676,845",,,,
30,https://www.the-numbers.com/movie/Dougs-1st-Movie,[],[],"$4,470,489 (23.0% of total gross)",4.34 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 3.9 times production budget)","2,268 opening theaters/2,268 max. theaters, 6.7 weeks average run per theater","$35,057,680","March 26th, 1999 (Wide) by Walt Disney",G,,vs. The Wizard of OzCreate your own comparison chart…,,Based on TV,Adventure,Hand Animation,Kids Fiction,,,,,,,"$19,421,271",,,,
