,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
125,https://www.the-numbers.com/movie/Ironclad,"['Paul Giamatti', 'Kate Mara', 'Brian Cox', 'Derek Jacobi']","[['Jonathan English', 'Director'], ['Andrew J. Curtis', 'Producer'], ['Rick Benattar', 'Producer'], ['Jonathan English', 'Producer'], ['Erick Kastel', 'Screenwriter'], ['Jonathan English', 'Screenwriter'], ['Stephen McDool', 'Screenwriter']]",,,,"$25,000,000 (worldwide box office is 0.2 times production budget)",,,"July 8th, 2011 (Limited) by ARC Entertainment","July 26th, 2011 by ARC Entertainment Video","R for strong graphic brutal battle sequences, and brief nudity.(Rating bulletin 2164, 3/23/2011)",120 minutes,Create your own comparison chart…,"War, Historical Drama, Royalty, Political",Original Screenplay,Action,Live Action,Historical Fiction,"ARC Entertainment, Xlrator Media, VIP Medienfonds 4, Rising Star Productions, The Wales Creative IP Fund, Contentfilm International, Mythic International Entertainment Production, Silver Reel Entertainment, Molinare, Perpetual Media","United Kingdom, United States",English,Ironclad,,n/a,"$5,297,411","$5,297,411",,,
126,https://www.the-numbers.com/movie/Zookeeper,"['Rosario Dawson', 'Leslie Bibb', 'Ken Jeong', 'Donnie Wahlberg', 'Joe Rogan', 'Nat Faxon', 'Kevin James']","[['Todd Garner', 'Producer'], ['Kevin James', 'Producer'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Walt Becker', 'Producer'], ['Barry Bernardi', 'Executive Producer'], ['Jeff Sussman', 'Executive Producer'], ['Charles Newirth', 'Executive Producer'], ['Jennifer Eatz', 'Executive Producer'], ['Aimee Keen', 'Co-Producer'], ['Frank Coraci', 'Director'], ['Nick Bakay', 'Screenwriter'], ['Rock Reuben', 'Screenwriter'], ['Kevin James', 'Screenwriter'], ['Jay Scherick', 'Screenwriter'], ['David Ronn', 'Screenwriter'], ['Rupert Gregson-Williams', 'Composer']]","$20,065,617 (25.0% of total gross)",4.00 (domestic box office/biggest weekend),47.0% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.1 times production budget)","3,482 opening theaters/3,482 max. theaters, 5.1 weeks average run per theater","$105,897,980","July 8th, 2011 (Wide) by Sony Pictures","October 11th, 2011 by Sony Pictures Home Entertainment","PG for some rude and suggestive humor, and language.(Rating bulletin 2143, 10/20/2010)",101 minutes,vs. Playing with FireCreate your own comparison chart…,"Romance, Relationships Gone Wrong, Mid-Life Crisis, Talking Animals, Animal Lead, Relationship Advice, Romance, Gratuitous Cameos",Original Screenplay,Romantic Comedy,Animation/Live Action,Fantasy,"Columbia Pictures, Metro-Goldwyn-Mayer Pictures, Broken Road, Hey Eddie, Happy Madison",United States,English,,,"$80,360,866","$90,444,659","$170,805,525","$14,627,119","$3,736,721","$18,363,840"
127,https://www.the-numbers.com/movie/Harry-Potter-and-the-Deathly-Hallows-Part-II,"['Michael Gambon', 'Alan Rickman', 'Evanna Lynch', 'Tom Felton', 'Robbie Coltrane', 'Ralph Fiennes', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","[['David Yates', 'Director'], ['Steve Kloves', 'Screenwriter'], ['J.K. Rowling', 'Based on the Novel By'], ['David Heyman', 'Producer'], ['David Barron', 'Producer'], ['J.K. Rowling', 'Producer'], ['Lionel Wigram', 'Executive Producer'], ['Eduardo Serra', 'Director of Photography'], ['Stuart Craig', 'Production Designer'], ['Mark Day', 'Editor'], ['John Trehy', 'Co-Producer'], ['Tim Lewis', 'Co-Producer'], ['Alexandre Desplat', 'Composer'], ['Tim Burke', 'Visual Effects Supervisor'], ['Jany Temime', 'Costume Designer'], ['Nick Dudman', 'Special Make-up Effects'], ['Fiona Weir', 'Casting Director'], ['Tim Lewis', 'Unit Production Manager'], ['Simon Emanuel', 'Production Manager'], ['Jamie Christopher', 'First Assistant Director'], ['Stephen Woolfenden', 'Second Unit Director']]","$169,189,427 (44.4% of total gross)",2.25 (domestic box office/biggest weekend),29.0% (domestic box office/worldwide),"$125,000,000 (worldwide box office is 10.5 times production budget)","4,375 opening theaters/4,375 max. theaters, 6.0 weeks average run per theater","$502,089,175","July 15th, 2011 (Wide) by Warner Bros.July 15th, 2011 (IMAX) by Warner Bros.September 2nd, 2018 (Limited), released as Harry Potter and the Deathly Hallows: Part II (2011) (Re-Release)","November 11th, 2011 by Warner Home Video, released as Harry Potter and the Deathly Hallows, Part II","PG-13 for some sequences of intense action violence and frightening images.(Rating bulletin 2177, 6/22/2011)",131 minutes,"Blockbusters, 2011vs. Harry Potter and the Deathly Hallows: Part ICreate your own comparison chart…","Boarding School, Good vs. Evil, Non-Chronological, Dragon, Epilogue, Werewolf, Ensemble, Visual Effects, 3-D, IMAX: DMR, 3-D - Post-production Conversion, Filmed in Leavesden Studios, Hertfordshire, England, Filmed in Hertfordshire, England, Filmed in England, Filmed in United Kingdom, Filmed in Pinewood Studios, Buckinghamshire, England, Filmed in Buckinghamshire England, Filmed in Swinley Forest, Surrey, England, Filmed in Surrey, England, Filmed in Lavenham, Suffolk, England, Filmed in Suffolk, England, Filmed in Freshwater West, Pembrokeshire, Wales, Filmed in Pembrokeshire, Wales, Filmed in Wales, Filmed in St Pancras International Railway Station, London, England, Filmed in London, England",Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,"Warner Bros., Heyday Films","United Kingdom, United States",English,Harry Potter,"July 13th, 2011 (Wide) (Australia)
July 13th, 2011 (Wide), released as Harry Potter e i doni della morte - Parte II (Italy)
July 14th, 2011 (Wide) (New Zealand)
July 15th, 2011 (Wide), released as Haris Poteris ir Mirties relikvijos, 2 d. (Lithuania)
July 15th, 2011 (Wide) (Netherlands)
... Show all releases
","$381,193,157","$934,170,490","$1,315,363,647","$97,690,859","$60,024,397","$157,715,256"
128,https://www.the-numbers.com/movie/Snow-Flower-and-the-Secret-Fan,"['Li Bingbing', 'Vivian Wu', 'Jiang Wu', 'Russell Wong', 'Coco Chiang', 'Jingyun Hu', 'Archie Kao', 'Hugh Jackman', 'Gianna Jun']","[['Wayne Wang', 'Director'], ['Wendi Murdoch', 'Producer'], ['Florence Sloan', 'Producer'], ['Hugo Shong', 'Executive Producer'], ['Jessinta Liu', 'Co-Producer'], ['Andrew Loo', 'Co-Producer'], ['Ted Perkins', 'Associate Producer'], ['Angela Workman', 'Screenwriter'], ['Michael K. Ray', 'Screenwriter'], ['Lisa See', 'Story Creator'], ['Richard Wong', 'Cinematographer'], ['Deirdre Slevin', 'Editor'], ['Man Lim Chung', 'Production Designer'], ['Rachel Portman', 'Composer']]","$134,005 (9.9% of total gross)",6.73 (domestic box office/biggest weekend),11.9% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 1.9 times production budget)","24 opening theaters/116 max. theaters, 4.2 weeks average run per theater","$1,776,636","July 15th, 2011 (Limited) by Fox Searchlight","November 1st, 2011 by Fox Home Entertainment","PG-13 for sexuality, violence/disturbing images and drug use.(Rating bulletin 2163, 3/16/2011)",102 minutes,vs. The Man From Snowy RiverCreate your own comparison chart…,"Non-Chronological, Foreign Language, Historical Drama, Invented Language, Medical and Hospitals, Arranged Marriage, Voiceover/Narration, Dysfunctional Family, Step-Family, Same Actor, Multiple Roles, Relationships Gone Wrong, Suicide, Addiction, Death of a Son or Daughter",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"IDG China Creative Media Limited, Big Feet Productions","China, United States","English, Mandarin",,"April 20th, 2012 (Wide) (Brazil)
","$1,348,205","$10,000,000","$11,348,205",,,
129,https://www.the-numbers.com/movie/Zindagi-Na-Milegi-Dobara,[],"[['Zoya Akhtar', 'Director']]","$960,548 (30.9% of total gross)",3.23 (domestic box office/biggest weekend),10.6% (domestic box office/worldwide),,"100 opening theaters/100 max. theaters, 9.0 weeks average run per theater","$4,089,931","July 15th, 2011 (Limited) by Eros Entertainment",,Not Rated,148 minutes,vs. Dil Dhadakne DoCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,India,Hindi,,"March 1st, 2012 (Wide) (Hong Kong)
October 28th, 2022 (Limited), released as Zindagi Na Milegi Dobara (人生は二度とない) (Japan)
","$3,103,656","$26,155,616","$29,259,272",,,
130,https://www.the-numbers.com/movie/Yang-Shan-Zhou,[],[],,,,,,,,,,100 minutes,Create your own comparison chart…,,,Drama,,,,China,Mandarin,,"July 19th, 2011 (Wide) (China)
",n/a,"$8,734,350","$8,734,350",,,
131,https://www.the-numbers.com/movie/Captain-America-The-First-Avenger,"['Hugo Weaving', 'Dominic Cooper', 'Toby Jones', 'Neal McDonough', 'Derek Luke', 'Stanley Tucci', 'Chris Evans', 'Tommy Lee Jones', 'Sebastian Stan', 'Hayley Atwell']","[['Joe Johnston', 'Director'], ['Stephen Broussard', 'Co-Producer'], ['Victoria Alonso', 'Co-Producer'], ['Alan Fine', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['David Maisel', 'Executive Producer'], ['Joe Johnston', 'Executive Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Nigel Gostelow', 'Executive Producer'], ['Kevin Feige', 'Producer'], ['Christopher Markus', 'Screenwriter'], ['Stephen McFeely', 'Screenwriter'], ['Joe Simon', 'Based on the Marvel Comic by'], ['Jack Kirby', 'Based on the Marvel Comic by'], ['Shelly Johnson', 'Cinematographer'], ['Jeffrey Ford', 'Editor'], ['Robert Dalva', 'Editor'], ['Alan Silvestri', 'Composer'], ['Dave Jordan', 'Music Supervisor'], ['Rick Heinrichs', 'Production Designer'], ['John Dexter', 'Supervising Art Director'], ['Andy Nicholson', 'Supervising Art Director'], ['Chris Lowe', 'Supervising Art Director'], ['Phil Harvey', 'Art Director'], ['Jason Know-Johnston', 'Art Director'], ['Dean Clegg', 'Art Director'], ['Paul Kirby', 'Art Director'], ['Phil Sims', 'Art Director'], ['John Bush', 'Set Decorator'], ['Kenneth Crouch', 'Costume Designer'], ['David Stephenson', 'Sound Mixer'], ['Stephen Hunter Flick', 'Sound Designer'], ['Shannon Mills', 'Sound Designer'], ['Jason W. Jennings', 'Sound Designer'], ['Daniel Pagan', 'Sound Designer'], ['Howell Gibbens', 'Supervising Sound Editor'], ['Scott Millan', 'Re-recording Mixer'], ['David Parker', 'Re-recording Mixer'], ['Paul Corbould', 'Special Effects Supervisor'], ['Christopher Townsend', 'Visual Effects Supervisor'], ['Steve Dent', 'Stunt Coordinator'], ['Mitch Bell', 'Associate Producer'], ['Richard Whelan', 'Associate Producer'], ['Richard Whelan', 'Assistant Director'], ['Jonathan Taylor', 'Second Unit Director']]","$65,058,524 (36.8% of total gross)",2.72 (domestic box office/biggest weekend),47.7% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 2.6 times production budget)","3,715 opening theaters/3,715 max. theaters, 5.7 weeks average run per theater","$232,791,881","July 22nd, 2011 (Wide) by Paramount Pictures","October 25th, 2011 by Paramount Home Video","PG-13 for intense sequences of sci-fi violence and action.(Rating bulletin 2180, 7/13/2011)",124 minutes,vs. Ant-ManCreate your own comparison chart…,"Marvel Comics, 3-D, Origin Story, World War II, Epilogue, Good vs. Evil, Nazis, Prologue, Non-Chronological, War, Orphan, Presumed Dead, Occult, Visual Effects, Gratuitous Cameos, Super Soldier Serum, Rescue, Intertitle, Norse Mythology, 3-D - Post-production Conversion, IMAX: DMR",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,"Paramount Pictures, Marvel Studios",United States,English,Captain AmericaMarvel Cinematic Universe,"August 17th, 2018 (Wide), released as Captain America: The First Avenger (re:2018) (Australia)
","$176,654,505","$193,915,271","$370,569,776","$48,817,676","$103,254,809","$152,072,485"
132,https://www.the-numbers.com/movie/Elle-s-appelait-Sarah,"['Niels Arestrup', 'Frederic Pierrot', 'Michel Duchaussoy', 'Dominique Frot', 'Gisèle Casadesus', 'Aidan Quinn', 'Kristin Scott Thomas', 'Melusine Mayance']","[['Gilles Paquet-Brenner', 'Director'], ['Serge Joncour', 'Screenwriter'], ['Gilles Paquet-Brenner', 'Screenwriter'], ['Tatiana de Rosnay', 'Story Creator'], ['Stephane Marsil', 'Producer'], ['Francoise Dupertuis', 'Production Designer'], ['Pascal Ridao', 'Cinematographer'], ['Herve Schneid', 'Editor'], ['Max Richter', 'Composer']]","$115,708 (1.5% of total gross)",9.99 (domestic box office/biggest weekend),30.2% (domestic box office/worldwide),"$14,500,000 (worldwide box office is 1.8 times production budget)","5 opening theaters/319 max. theaters, 8.5 weeks average run per theater","$10,135,967","July 22nd, 2011 (Limited) by Weinstein Co., released as Sarah's Key","November 22nd, 2011 by Weinstein Co./Anchor Bay, released as Sarah's Key","PG for thematic material including disturbing situations involving the Holocaust.(Rating bulletin 2165, 3/30/2011)PG-13 for thematic material including disturbing situations involving the Holocaust. (Re-rated after edit)(Rating bulletin 2181, 7/20/2011)",106 minutes,vs. AraratCreate your own comparison chart…,"Holocaust, World War II, Historical Drama, 1940s, Jewish, Set in France, Nazis, Fugitive / On the Run",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Hugo Productions, Studio 37, TF1 Droits Audiovisuels, France 2 Cinema, Canal Plus, TPS Star, France Television",France,"English, French",,,"$7,691,700","$17,788,331","$25,480,031",,,
133,https://www.the-numbers.com/movie/Friends-with-Benefits,"['Patricia Clarkson', 'Jenna Elfman', 'Bryan Greenberg', 'Nolan Gould', 'Richard Jenkins', 'Woody Harrelson', 'Justin Timberlake', 'Mila Kunis']","[['Martin Shafer', 'Producer'], ['Liz Glotzer', 'Producer'], ['Jerry Zucker', 'Producer'], ['Janet Zucker', 'Producer'], ['Will Gluck', 'Producer'], ['Glenn S. Gainor', 'Executive Producer'], ['Nicolas Stern', 'Co-Producer'], ['Alicia Emmrich', 'Co-Producer'], ['Will Gluck', 'Director'], ['Keith Merryman', 'Screenwriter'], ['David A. Newman', 'Screenwriter'], ['Will Gluck', 'Screenwriter'], ['Harley Peyton', 'Story Creator'], ['Keith Merryman', 'Story Creator'], ['David A. Newman', 'Story Creator']]","$18,622,150 (33.4% of total gross)",3.00 (domestic box office/biggest weekend),38.1% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 4.2 times production budget)","2,926 opening theaters/2,926 max. theaters, 3.6 weeks average run per theater","$73,535,783","July 22nd, 2011 (Wide) by Sony Pictures","December 2nd, 2011 by Sony Pictures Home Entertainment","R for sexual content and language.(Rating bulletin 2177, 6/22/2011)",109 minutes,vs. Bridget Jones’s BabyCreate your own comparison chart…,"Relationships Gone Wrong, Romance, Relationship Advice, Faulty Memory, LGBTQ+",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Sony Pictures, Screen Gems, Castle Rock Entertainment, Olive Bridge Entertainment",United States,English,,,"$55,802,754","$90,793,137","$146,595,891","$23,373,344","$7,237,853","$30,611,197"
134,https://www.the-numbers.com/movie/Singham,"['Kagal Aggarwal', 'Proakash Raj', 'Ajay Devgan']","[['Rohit Shetty', 'Director'], ['Ajay Atul', 'Composer'], ['Farhad', 'Screenwriter'], ['Yunus Sajawal', 'Screenwriter'], ['Sajid', 'Screenwriter']]","$161,063 (45.9% of total gross)",2.18 (domestic box office/biggest weekend),1.2% (domestic box office/worldwide),,"50 opening theaters/50 max. theaters, 2.8 weeks average run per theater","$462,360","July 22nd, 2011 (Limited) by Reliance Big Pictures",,Not Rated,143 minutes,vs. DangalCreate your own comparison chart…,"Foreign Language, Bollywood, Government Corruption, Organized Crime, Political",Original Screenplay,Drama,Live Action,Contemporary Fiction,Reliance BIG Entertainment,India,Hindi,Singham,,"$350,864","$28,230,845","$28,581,709",,,
135,https://www.the-numbers.com/movie/Ma-dang-eul-Na-on-Am-talk,[],[],,,,,,,,,,93 minutes,vs. Kimetsu no Yaiba: Mugen Ressha-HenCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Hand Animation,Kids Fiction,,Republic of Korea,Korean,,"July 28th, 2011 (Wide) (South Korea)
April 5th, 2023 (Limited) (South Korea)
",n/a,"$12,588,013","$12,588,013",,,
136,https://www.the-numbers.com/movie/Tucker-and-Dale-vs-Evil-(2011),"['Katrina Bowden', 'Jesse Moss', 'Brandon Jay McLaren', 'Christie Laing', 'Chelan Simmons', 'Tyler Labine', 'Alan Tudyk']","[['Eli Craig', 'Screenwriter'], ['Eli Craig', 'Director'], ['Morgan Jurgenson', 'Screenwriter'], ['Morgan Jurgenson', 'Producer'], ['Thomas Augsberger', 'Executive Producer'], ['Mark Ryan', 'Executive Producer'], ['Albert Klychak', 'Producer'], ['Rosanne Milliken', 'Producer'], ['Deepak Nayar', 'Producer'], ['David Geddes', 'Cinematographer'], ['John Blackie', 'Production Designer'], ['Bridget Durnford', 'Editor'], ['Mary Hyde-Kerr', 'Costume Designer'], ['Mike Shields', 'Composer']]","$52,843 (23.6% of total gross)",4.24 (domestic box office/biggest weekend),4.1% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 1.1 times production budget)","31 opening theaters/44 max. theaters, 4.9 weeks average run per theater","$294,962","September 30th, 2011 (Limited) by Magnet Pictures","November 29th, 2011 by Magnolia Home Entertainment","R for bloody horror violence, language and brief nudity.(Rating bulletin 2184, 8/10/2011)",88 minutes,vs. Four LionsCreate your own comparison chart…,"Non-Chronological, Spoof, Rescue, Surprise Twist, Accidental Death, Serial Killer, Directing Yourself, Epilogue, Sex Crimes, Romance, Hicksploitation, Canuxploitation, Horror Comedy",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,"Reliance BIG Entertainment, Loubyloo Productions",United States,English,,"July 28th, 2011 (Limited) (Australia)
October 13th, 2022 (Limited) (Australia)
","$223,838","$5,252,540","$5,476,378",,,
137,https://www.the-numbers.com/movie/Attack-the-Block,"['Luke Treadaway', 'Jumayn Hunter', 'John Boyega', 'Jodie Whittaker', 'Alex Esmail', 'Franz Drameh', 'Leeon Jones', 'Simon Howard', 'Nick Frost']","[['Joe Cornish', 'Director'], ['Joe Cornish', 'Screenwriter'], ['Nick Park', 'Producer'], ['Nira Park', 'Producer'], ['James Daniel Wilson', 'Producer'], ['Matthew Justice', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Jenny Borgars', 'Executive Producer'], ['Will Clarke', 'Executive Producer'], ['Olivier Courson', 'Executive Producer'], ['Edgar Wright', 'Executive Producer']]","$139,506 (13.6% of total gross)",7.34 (domestic box office/biggest weekend),15.9% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.5 times production budget)","8 opening theaters/66 max. theaters, 4.5 weeks average run per theater","$1,349,628","July 29th, 2011 (Limited) by Sony Pictures","October 25th, 2011 by Sony Pictures Home Entertainment","R for creature violence, drug content and pervasive language.(Rating bulletin 2180, 7/13/2011)",87 minutes,vs. Shaun of the DeadCreate your own comparison chart…,"Alien Invasion, Black Urban, Gangs, Narcotics, Parkour, Monster",Original Screenplay,Action,Live Action,Science Fiction,"StudioCanal, Film4, UK Film Council, Big Talk Pictures",United Kingdom,English,,"March 29th, 2012 (Wide) (New Zealand)
May 30th, 2012 (Wide) (Italy)
","$1,024,175","$5,435,008","$6,459,183",,,
138,https://www.the-numbers.com/movie/bout-portant-A,"['Roschdy Zem', 'Gerard Lanvin', 'Elena Anaya', 'Mireille Perrier', 'Claire Perot', 'Moussa Maaskri', 'Pierre Benoist', 'Valerie Dashwood', 'Virgile Bramly', 'Gilles Lellouche']","[['Fred Cavaye', 'Story Creator'], ['Guillaume Lemans', 'Story Creator'], ['Alain Duplantier', 'Cinematographer'], ['Philippe Chiffre', 'Production Designer'], ['Anne Giraudau', 'Production Manager']]","$41,031 (5.8% of total gross)",9.30 (domestic box office/biggest weekend),7.7% (domestic box office/worldwide),,"6 opening theaters/37 max. theaters, 8.6 weeks average run per theater","$933,269","July 29th, 2011 (Limited) by Magnolia Pictures, released as Point Blank",,"R for strong violence and some language.(Rating bulletin 2173, 5/25/2011)",84 minutes,Create your own comparison chart…,"Foreign Language, Organized Crime, Kidnap, Rescue, Medical and Hospitals",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"LGM Films, Gaumont, TFI Films, K.R. Productions, Nexus Factory, UFund, Canal Plus, TPS Star",France,French,,,"$708,215","$8,521,942","$9,230,157",,,
139,https://www.the-numbers.com/movie/Cowboys-and-Aliens,"['Olivia Wilde', 'Sam Rockwell', 'Adam Beach', 'Paul Dano', 'Noah Ringer', 'Daniel Craig', 'Harrison Ford']","[['Jon Favreau', 'Director'], ['Roberto Orci', 'Screenwriter'], ['Alex Kurtzman', 'Screenwriter'], ['Damon Lindelof', 'Screenwriter'], ['Mark Fergus', 'Screenwriter'], ['Hawk Ostby', 'Screenwriter'], ['Mark Fergus', 'Screen Story by'], ['Hawk Ostby', 'Screen Story by'], ['Steve Oedekerk', 'Screen Story by'], ['Scott Mitchell Rosenberg', 'Story by'], ['Brian Grazer', 'Producer'], ['Ron Howard', 'Producer'], ['Alex Kurtzman', 'Producer'], ['Roberto Orci', 'Producer'], ['Scott Mitchell Rosenberg', 'Producer'], ['Steven Spielberg', 'Executive Producer'], ['Jon Favreau', 'Executive Producer'], ['Denis L. Stewart', 'Executive Producer'], ['Randy Greenberg', 'Executive Producer'], ['Bobby Cohen', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Matthew Libatique', 'Cinematographer'], ['Scott Chambliss', 'Production Designer'], ['Dan Lebental', 'Editor'], ['Mary Zophres', 'Costume Designer'], ['Harry Gregson-Williams', 'Composer'], ['Shane Mahan', 'Special Make-up Effects']]","$36,431,290 (36.3% of total gross)",2.76 (domestic box office/biggest weekend),57.0% (domestic box office/worldwide),"$163,000,000 (worldwide box office is 1.1 times production budget)","3,750 opening theaters/3,754 max. theaters, 4.9 weeks average run per theater","$132,263,738","July 29th, 2011 (Wide) by UniversalAugust 9th, 2011 (IMAX) by Universal","December 6th, 2011 by Universal Home Entertainment","PG-13 for intense sequences of western and sci-fi action and violence, some partial nudity and a brief crude reference(Rating bulletin 2178, 6/29/2011)",118 minutes,vs. Independence Day: ResurgenceCreate your own comparison chart…,"Alien Invasion, Faulty Memory, Independent/Other Comics, Visual Effects, Foreign Language, Surprise Twist, IMAX: DMR",Based on Comic/Graphic Novel,Action,Live Action,Science Fiction,"DreamWorks Pictures, Reliance BIG Entertainment, Imagine Entertainment, K/O Paper Products, Fairview Entertainment, Platinum Studios, Universal Pictures, Relativity Media",United States,"Apache, English",,,"$100,368,560","$75,669,764","$176,038,324","$26,139,986","$24,507,956","$50,647,942"
140,https://www.the-numbers.com/movie/Crazy-Stupid-Love,"['Beth Littleford', 'Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'Marisa Tomei']","[['Glenn Ficarra', 'Director'], ['John Requa', 'Director'], ['Dan Fogelman', 'Screenwriter'], ['Steve Carell', 'Producer'], ['Denise Di Novi', 'Producer'], ['David A. Siegel', 'Executive Producer'], ['Vance DeGeneres', 'Executive Producer'], ['Charlie Hartsock', 'Executive Producer'], ['Andrew Dunn', 'Cinematographer'], ['William Arnold', 'Production Designer'], ['Lee Haxall', 'Editor'], ['Mindy Marin', 'Casting Director'], ['Christophe Beck', 'Composer'], ['Nick Urata', 'Composer']]","$19,104,303 (22.6% of total gross)",4.42 (domestic box office/biggest weekend),57.6% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 2.9 times production budget)","3,020 opening theaters/3,020 max. theaters, 6.1 weeks average run per theater","$111,156,368","July 29th, 2011 (Wide) by Warner Bros.","November 1st, 2011 by Warner Home Video","PG-13 for coarse humor, sexual content and language.(Rating bulletin 2152, 12/22/2010)",118 minutes,vs. AvatarCreate your own comparison chart…,"Relationships Gone Wrong, Relationship Advice, Romance, Coming of Age, Divorcée Romance, Babysitters",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Warner Bros., Carousel Films, Di Novi Pictures",United States,English,,"August 26th, 2011 (Wide) (Brazil)
September 30th, 2011 (Wide), released as Crazy Stupid Love (Australia)
","$84,351,197","$62,142,777","$146,493,974","$23,378,975","$5,779,512","$29,158,487"
141,https://www.the-numbers.com/movie/Devils-Double-The,"['Ludivine Sagnier', 'Raad Rawi', 'Philip Quast', 'Mimoun Oaissa', 'Dar Salim', 'Nasser Memarzia', 'Dominic Cooper']","[['Lee Tamahori', 'Director'], ['Paul Breuls', 'Producer'], ['Michael John Fedun', 'Producer'], ['Emjay Rechsteiner', 'Producer'], ['Catherine Vandeleene', 'Producer'], ['Harm Mulder', 'Co-Executive Producer'], ['Sjef Scholte', 'Co-Executive Producer'], ['Harris Tulchin', 'Executive Producer'], ['Arjen Terpstra', 'Executive Producer'], ['Michael Thomas', 'Screenwriter'], ['Amy Hubbard', 'Casting Director'], ['John Hubbard', 'Casting Director'], ['Sam McCurdy', 'Cinematographer'], ['Christian Henson', 'Composer'], ['Luis Carballer', 'Editor'], ['Jan Sewell', 'Make-up and Prosthetic Effects Designer'], ['Anna B. Sheppard', 'Costume Designer'], ['Paul Kirby', 'Production Designer']]","$96,414 (7.1% of total gross)",5.23 (domestic box office/biggest weekend),22.8% (domestic box office/worldwide),"$19,100,000 (worldwide box office is 0.3 times production budget)","5 opening theaters/89 max. theaters, 5.0 weeks average run per theater","$1,794,171","July 29th, 2011 (Limited) by Lionsgate","November 22nd, 2011 by Lionsgate Home Entertainment","R for strong brutal bloody violence and torture, sexual content, graphic nudity, drug use and pervasive language.(Rating bulletin 2168, 4/20/2011)",109 minutes,vs. SpotlightCreate your own comparison chart…,"Doppelganger, Foreign Language, Secret Identity, Mistaken Identity, Serial Killer, Sex Crimes, Government Corruption, Political, Same Actor, Multiple Roles, Epilogue, Revenge, Addiction, Visual Effects, War, Gulf War",Based on Real Life Events,Drama,Live Action,Dramatization,"Corsan, Corrino, Staccato, FIP Malta, Tulchin Enterainmnet, Foreign Media, Film Finance VI",Belgium,English,,"June 7th, 2012 (Wide) (Lebanon)
June 14th, 2012 (Wide) (Croatia)
August 10th, 2012 (Wide) (Mexico)
September 27th, 2012 (Wide) (Portugal)
November 9th, 2012 (Wide) (Colombia)
... Show all releases
","$1,361,512","$4,604,134","$5,965,646",,,
