,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Comparisons:,Genre:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Keywords:,Source:,Production Method:,Creative Type:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
127,https://www.the-numbers.com/movie/Animal-Kingdom,"['Luke Ford', 'Sullivan Stapleton', 'James Frecheville', 'Daniel Wyllie', 'Laura Wheelwrite', 'Mirrah Foulkes', 'Justin Rosniak', 'Susan Prior', 'Clayton Jacobson', 'Ben Mendelsohn', 'Joel Edgerton', 'Guy Pearce', 'Jacki Weaver']","[['Liz Watts', 'Producer'], ['Bec Smith', 'Executive Producer'], ['Vincent Sheehan', 'Executive Producer'], ['David Michod', 'Director'], ['David Michod', 'Screenwriter']]","$61,968 (5.9% of total gross)",8.45 (domestic box office/biggest weekend),12.9% (domestic box office/worldwide),"$4,200,000 (worldwide box office is 1.9 times production budget)","7 opening theaters/61 max. theaters, 7.8 weeks average run per theater","$1,382,598",,vs. DrukCreate your own comparison chart…,Drama,Australia,English,"August 13th, 2010 (Limited) by Sony Pictures Classics","January 18th, 2011 by Sony Pictures Home Entertainment","R for violence, drug content and pervasive language(Rating bulletin 2115 (Cert #46054), 4/7/2010)",112 minutes,"Dysfunctional Family, Organized Crime, Narcotics, Coming of Age",Original Screenplay,Live Action,Contemporary Fiction,"Porchlight Films, Screen Australia, Film Victoria, Screen NSW, Fulcrum Media Finance, Showtime Australia",,"$1,044,039","$7,034,644","$8,078,683",,,
128,https://www.the-numbers.com/movie/Eat-Pray-Love,"['James Franco', 'Richard Jenkins', 'Viola Shiraz*', 'Billy Crudup', 'Javier Bardem', 'Julia Roberts']","[['Ryan Murphy', 'Director'], ['Ryan Murphy', 'Screenwriter'], ['Jennifer Salt', 'Screenwriter'], ['Elizabeth Gilbert', 'Story Creator'], ['Dede Gardner', 'Producer'], ['Brad Pitt', 'Executive Producer'], ['Jeremy Kleiner', 'Executive Producer'], ['Stan Wlodkowski', 'Executive Producer'], ['Drew Kunin', 'Sound']]","$23,104,523 (28.7% of total gross)",3.49 (domestic box office/biggest weekend),39.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 3.4 times production budget)","3,082 opening theaters/3,108 max. theaters, 5.8 weeks average run per theater","$106,717,166","May 20th, 2021 (Limited) (Australia)
",vs. Under the Tuscan SunCreate your own comparison chart…,Drama,United States,English,"August 13th, 2010 (Wide) by Sony Pictures","November 23rd, 2010 by Sony Pictures Home Entertainment","PG-13 for brief strong language, some sexual references and male rear nudity(Rating bulletin 2124, 6/9/2010)",134 minutes,"Romance, Food, Religious, Travelogue, Biographical Drama, Autobiographical",Based on Factual Book/Article,Live Action,Contemporary Fiction,"Plan B Entertainment, Columbia Pictures",,"$80,574,010","$126,024,779","$206,598,789","$36,990,210","$3,733,820","$40,724,030"
129,https://www.the-numbers.com/movie/Expendables-The,"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Terry Crews', 'Randy Couture', 'Dolph Lundgren', 'Steve Austin', 'Mickey Rourke']","[['Sylvester Stallone', 'Director'], ['David Callaham', 'Screenwriter'], ['Sylvester Stallone', 'Screenwriter'], ['David Callaham', 'Story Creator'], ['Avi Lerner', 'Producer'], ['John Thomson', 'Producer'], ['Kevin King-Templeton', 'Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Les Weldon', 'Executive Producer'], ['Jon Feltheimer', 'Executive Producer'], ['Jason Constantine', 'Executive Producer'], ['Eda Kowan', 'Executive Producer'], ['Basil Iwanyk', 'Executive Producer'], ['Guymon Casady', 'Executive Producer'], ['Robert Earl', 'Co-Producer'], [""Matt O'Toole"", 'Co-Producer']]","$34,825,135 (33.8% of total gross)",2.96 (domestic box office/biggest weekend),38.4% (domestic box office/worldwide),"$82,000,000 (worldwide box office is 3.3 times production budget)","3,270 opening theaters/3,398 max. theaters, 5.9 weeks average run per theater","$136,510,273","August 13th, 2010 (Wide) (Brazil)
September 1st, 2010 (Wide) (Italy)
November 26th, 2010 (Wide) (Central America)
",vs. HannaCreate your own comparison chart…,Action,United States,"English, Somali, Spanish","August 13th, 2010 (Wide) by Lionsgate","November 23rd, 2010 by Lionsgate Home Entertainment","R For strong action and bloody violence throughout, and for some language.(Rating bulletin 2126, 6/22/2010)",103 minutes,"Directing Yourself, Ensemble, Special Ops, Voiceover/Narration, Pirates, Government Corruption, Secret Agent, Intertitle, Rescue, Hostage, Romance, Relationships Gone Wrong, Revenge, Narcotics, Mercenaries",Original Screenplay,Live Action,Contemporary Fiction,"Nu Image, Millennium Films",The Expendables,"$103,068,524","$165,199,650","$268,268,174","$53,676,282","$23,591,589","$77,267,871"
130,https://www.the-numbers.com/movie/Peepli-Live,[],"[['Aamir Khan', 'Producer'], ['Kiran Rao', 'Producer'], ['B. Shrinivas Rao', 'Producer'], ['Anusha Rizvi', 'Director'], ['Anusha Rizvi', 'Screenwriter']]","$350,054 (46.4% of total gross)",2.16 (domestic box office/biggest weekend),8.8% (domestic box office/worldwide),,"64 opening theaters/70 max. theaters, 2.9 weeks average run per theater","$999,741",,vs. Dhobi GhatCreate your own comparison chart…,Drama,India,Hindi,"August 13th, 2010 (Limited) by UTV Communications",,Not Rated,106 minutes,"Bollywood, Foreign Language, Political, Dysfunctional Family, News",Original Screenplay,Live Action,Contemporary Fiction,Aamir Khan Productions,,"$754,836","$7,790,133","$8,544,969",,,
131,https://www.the-numbers.com/movie/Scott-Pilgrim-vs-The-World,"['Alison Pill', 'Mark Webber', 'Johnny Simmons', 'Ellen Wong', 'Kieran Culkin', 'Anna Kendrick', 'Aubrey Plaza', 'Mary Elizabeth Winstead', 'Chris Evans', 'Brie Larson', 'Mae Whitman', 'Brandon Routh', 'Jason Schwartzman', 'Michael Cera']","[['Ronaldo Vasconcellos', 'Executive Producer'], ['J. Miles Dale', 'Executive Producer'], ['Jared LeBoff', 'Executive Producer'], ['Adam Siegel', 'Executive Producer'], ['Marc Platt', 'Producer'], ['Eric Gitter', 'Producer'], ['Nira Park', 'Producer'], ['Bryan Lee O Malley', 'Story Creator'], ['Michael Bacall', 'Screenwriter'], ['Edgar Wright', 'Screenwriter'], ['Edgar Wright', 'Director']]","$10,609,795 (32.3% of total gross)",3.10 (domestic box office/biggest weekend),66.6% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 0.6 times production budget)","2,818 opening theaters/2,820 max. theaters, 3.5 weeks average run per theater","$43,103,658","August 13th, 2010 (Wide), released as Scott Pilgrim Vs. The World (Australia)
November 24th, 2023 (Limited) (Australia)
",vs. Kick-AssCreate your own comparison chart…,Comedy,"Canada, Japan, United Kingdom, United States",English,"August 13th, 2010 (Wide) by UniversalApril 30th, 2021 (Special Engagement) by Universal","November 9th, 2010 by Universal Home Entertainment","PG-13 for stylized violence, sexual content, language and drug references(Rating bulletin 2117, 4/21/2010)",112 minutes,"Video Game, Musicians, Independent/Other Comics, Relationships Gone Wrong, Music Industry, Martial Arts, Visual Effects, Action Comedy",Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,"Big Talk Pictures, Universal Pictures, Marc Platt Productions, Closed on Mondays, Dentsu Inc.",,"$32,841,100","$16,445,448","$49,286,548","$18,985,176","$11,367,640","$30,352,816"
132,https://www.the-numbers.com/movie/Vampires-Suck,"['Ken Jeong', 'Matt Lanter', 'Chris Riggi', 'Jenn Proske']","[['Jason Friedberg', 'Director'], ['Aaron Seltzer', 'Director'], ['Peter Safran', 'Producer'], ['Jason Friedberg', 'Producer'], ['Aaron Seltzer', 'Producer'], ['Arnon Milchan', 'Executive Producer'], ['Jerry P. Jacobs', 'Co-Producer'], ['Hal Olofsson', 'Co-Producer'], ['Jason Friedberg', 'Screenwriter'], ['Aaron Seltzer', 'Screenwriter']]","$12,202,831 (33.3% of total gross)",3.00 (domestic box office/biggest weekend),45.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 4.1 times production budget)","3,233 opening theaters/3,233 max. theaters, 3.9 weeks average run per theater","$48,556,740",,vs. Date MovieCreate your own comparison chart…,Comedy,United States,English,"August 18th, 2010 (Wide) by 20th Century Fox","November 30th, 2010 by Fox Home Entertainment","PG-13 for crude sexual content, comic violence, language and teen partying(Rating bulletin 2130, 7/21/2010)",82 minutes,"Spoof, Vampire, Voiceover/Narration, Farcical / Slapstick Comedy, Famously Bad",Original Screenplay,Live Action,Contemporary Fiction,"Regency Enterprises, New Regency, 3 In The Box Productions",,"$36,661,504","$44,763,484","$81,424,988","$11,102,032","$957,510","$12,059,542"
133,https://www.the-numbers.com/movie/Lottery-Ticket,"['Loretta Devine', 'Keith David', 'Terry Crews', 'Jason Weaver', 'Kevin Carson*', 'Brandon T. Jackson', 'Naturi Naughton', 'Ice Cube', 'Charlie Murphy', 'Gbenga Akinnagbe']",[],"$10,652,297 (43.1% of total gross)",2.32 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 1.5 times production budget)","1,973 opening theaters/1,973 max. theaters, 4.1 weeks average run per theater","$32,740,529",,vs. Madea Goes To JailCreate your own comparison chart…,Comedy,United States,English,"August 20th, 2010 (Wide) by Warner Bros.","November 16th, 2010 by Warner Home Video","PG-13 for sexual content, language including a drug reference, some violence and brief underage drinking.(Rating bulletin 2117, 4/21/2010)",95 minutes,"African Americans, Gambling, Ensemble, Hood Film, Farcical / Slapstick Comedy, Lottery, Bullies, Fired",Original Screenplay,Live Action,Contemporary Fiction,"Burg-Knoules, Cube Vision",,"$24,719,879",,,"$10,716,425","$552,897","$11,269,322"
134,https://www.the-numbers.com/movie/Maos-Last-Dancer,"['Guo Chenwu*', 'Bruce Greenwood', 'Jack Thomson', 'Huang Wenbin', 'Joan Chen', 'Aden Young', 'Madeleine Eastoe', 'Kyle MacLachlan', 'Camilla Vergotis', 'Amanda Schull', 'Ferdinand Hoang', 'Wang Shuangbao', 'Penne Hackforth-Jones', 'Chi Cao']","[['Bruce Beresford', 'Director'], ['Jan Sardi', 'Screenwriter'], ['Li Cunxin', 'Story Creator'], ['Jane Scott', 'Producer'], ['Troy Lum', 'Executive Producer'], ['Geng Ling', 'Executive Producer'], ['Bruce Beresford', 'Co-Producer']]","$199,657 (4.2% of total gross)",14.06 (domestic box office/biggest weekend),18.5% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 1.4 times production budget)","33 opening theaters/137 max. theaters, 9.6 weeks average run per theater","$6,366,349","December 9th, 2011 (Wide) (Brazil)
April 13th, 2012 (Wide) (Mexico)
June 15th, 2012 (Wide) (Colombia)
December 6th, 2012 (Wide) (Chile)
",vs. MilkCreate your own comparison chart…,Drama,United States,"English, Mandarin","August 20th, 2010 (Limited) by Samuel Goldwyn Films","March 29th, 2011 by Fox Home Entertainment","PG for a brief violent image, some sensuality, language and incidental smoking(Rating bulletin 2118, 4/28/2010)",117 minutes,"Biography, Dancing, Political, Biographical Drama, Set in China, 1960s, 1970s, Texas, Communism",Based on Real Life Events,Live Action,Dramatization,Great Scott Productions,,"$4,806,750","$21,134,687","$25,941,437",,,
135,https://www.the-numbers.com/movie/Nanny-McPhee-and-the-Big-Bang,"['Maggie Gyllenhaal', 'Rhys Ifans', 'Maggie Smith', 'Emma Thompson']","[['Susanna White', 'Director'], ['Emma Thompson', 'Screenwriter'], ['Christina Brand', 'Based on the character ""Nurse Matilda""'], ['Lindsey Doran', 'Producer'], ['Tim Bevin', 'Producer'], ['Eric Fellner', 'Producer'], ['Debra Osborne', 'Executive Producer'], ['Liza Chasin', 'Executive Producer'], ['Emma Thompson', 'Executive Producer'], ['Simon Elliott', 'Production Designer'], ['Sim Evan-Jones', 'Editor'], ['James Newton Howard', 'Composer'], ['Mike Eley', 'Director of Photography']]","$8,407,685 (28.8% of total gross)",3.47 (domestic box office/biggest weekend),29.9% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 2.8 times production budget)","2,784 opening theaters/2,798 max. theaters, 5.1 weeks average run per theater","$38,671,145",,vs. GhostbustersCreate your own comparison chart…,Adventure,"France, United Kingdom, United States",English,"August 20th, 2010 (Wide) by Universal, released as Nanny McPhee Returns","December 14th, 2010 by Universal Home Entertainment, released as Nanny McPhee Returns","PG for rude humor, some language and mild thematic elements(Rating bulletin 2104, 1/20/2010)PG For rude humor, some language and mild thematic elements.(Rating bulletin 2123, 6/2/2010)",109 minutes,"Dysfunctional Family, Secret Magic, World War II, Slobs vs. Snobs",Based on Fiction Book/Short Story,Live Action,Kids Fiction,"StudioCanal, Relativity Media, Working Title Films, Strange Angels Productions",Nanny McPhee,"$29,197,642","$68,602,223","$97,799,865","$12,131,793","$2,032,376","$14,164,169"
136,https://www.the-numbers.com/movie/Piranha-3D,"['Adam Scott', ""Jerry O'Connell"", 'Ving Rhames', 'Jessica Szohr', 'Steven R. McQueen', 'Christopher Lloyd', 'Richard Dreyfuss', 'Elisabeth Shue']","[['Mark Canton', 'Producer'], ['Mark Toberoff', 'Producer'], ['Alexandre Aja', 'Producer'], ['Gregory Levasseur', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Alix Taylor', 'Executive Producer'], ['Lewis J. Friedman', 'Executive Producer'], ['Todd J. Harris', 'Executive Producer'], ['Chako van Leeuwen', 'Executive Producer'], ['Alexandre Aja', 'Director'], ['Peter Goldfinger', 'Screenwriter'], ['Josh Stolberg', 'Director']]","$10,106,872 (40.4% of total gross)",2.47 (domestic box office/biggest weekend),29.9% (domestic box office/worldwide),"$24,000,000 (worldwide box office is 3.5 times production budget)","2,470 opening theaters/2,491 max. theaters, 3.3 weeks average run per theater","$33,115,705","May 17th, 2012 (Wide) (Lebanon)
",vs. Piranha 3DDCreate your own comparison chart…,Horror,United States,English,"August 20th, 2010 (Wide) by Weinstein/Dimension","January 11th, 2011 by Sony Pictures Home Entertainment, released as PiranhaApril 17th, 2019 by Entertainment in Video","R for sequences of strong bloody horror violence and gore, graphic nudity, sexual content, language and some drug use.(Rating bulletin 2133, 8/11/2010)",88 minutes,"Animals Gone Bad, Porn Business, 3-D, Gratuitous Cameos, Horror Comedy, 3-D - Post-production Conversion",Remake,Live Action,Science Fiction,"IPW, Aja/Levasseur Productions",Piranha,"$25,003,155","$58,657,005","$83,660,160","$6,585,845","$3,976,535","$10,562,380"
137,https://www.the-numbers.com/movie/Switch-The,"['Patrick Wilson', 'Juliette Lewis', 'Jeff Goldblum', 'Jason Bateman']","[['Josh Gordon', 'Director'], ['Will Speck', 'Director'], ['Albert Berger', 'Producer'], ['Ron Yerxa', 'Producer'], ['Kristin Hahn', 'Executive Producer'], ['Jennifer Aniston', 'Executive Producer'], ['Nathan Kahane', 'Executive Producer'], ['Brian Bell', 'Co-Producer'], ['Kelli Konop', 'Co-Producer'], ['Mary Lee', 'Co-Producer'], ['Allan Loeb', 'Co-Producer'], ['Steven Pearl', 'Co-Producer'], ['Allan Loeb', 'Screenwriter'], ['Jeffrey Eugenides', 'Story Creator']]","$8,436,713 (30.4% of total gross)",3.29 (domestic box office/biggest weekend),55.7% (domestic box office/worldwide),"$19,000,000 (worldwide box office is 2.6 times production budget)","2,012 opening theaters/2,017 max. theaters, 4.9 weeks average run per theater","$36,765,012",,vs. The Hundred-Foot JourneyCreate your own comparison chart…,Romantic Comedy,United States,English,"August 20th, 2010 (Wide) by Miramax","March 15th, 2011 by Lionsgate Home Entertainment","PG-13 for mature thematic content, sexual material including dialogue, some nudity, drug use and language(Rating bulletin 2109, 2/24/2010)",101 minutes,"Romance, Unexpected Families, Unconventional Pregnancies",Original Screenplay,Live Action,Contemporary Fiction,"Miramax Films, Mandate Pictures, Bona Fide, Echo Films",,"$27,758,465","$22,100,000","$49,858,465","$8,832,270","$988,974","$9,821,244"
138,https://www.the-numbers.com/movie/Centurion,[],"[['Neil Marshall', 'Director']]","$42,826 (34.7% of total gross)",2.89 (domestic box office/biggest weekend),1.6% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.5 times production budget)","12 opening theaters/19 max. theaters, 2.3 weeks average run per theater","$163,657",,vs. Tian jiang xiong shiCreate your own comparison chart…,Action,United Kingdom,"English, Gaelic","August 27th, 2010 (Limited) by Magnolia Pictures","November 2nd, 2010 by Magnolia Home Entertainment","R For sequences of strong bloody violence, grisly images and language(Rating bulletin 2123, 6/2/2010)",97 minutes,"War, Sword and Sandal",Original Screenplay,Live Action,Historical Fiction,"Magnet Releasing, Pathe, UK Film Council, Warner Bros., Canal Plus, Celador Films, Cinecinema",,"$123,570","$7,761,478","$7,885,048","$4,967,630","$878,964","$5,846,594"
139,https://www.the-numbers.com/movie/Last-Exorcism-The,"['Patrick Fabian', 'Iris Bahr', 'Louis Herthum', 'Caleb Landry Jones*', 'Ashley Bell']","[['Danial Stamm', 'Director'], ['Huck Botko', 'Screenwriter'], ['Andrew Gurland', 'Screenwriter'], ['Eric Newman', 'Producer'], ['Eli Roth', 'Producer'], ['Marc Abraham', 'Producer'], ['Thomas A. Bliss', 'Producer'], ['Huck Botko', 'Executive Producer'], ['Andrew Gurland', 'Executive Producer'], ['Phil Altman', 'Executive Producer'], ['Ron Halpern', 'Executive Producer'], ['Patty Long', 'Co-Producer'], ['Gabielle Neimand', 'Co-Producer'], ['Zoltan Honti', 'Director of Photography'], ['Andrew Bofinger', 'Production Designer'], ['Shilpa Khanna', 'Editor'], ['Shauna Leone', 'Costume Designer'], ['Lauren Bass', 'Casting Director']]","$20,366,613 (49.6% of total gross)",2.01 (domestic box office/biggest weekend),58.5% (domestic box office/worldwide),"$1,800,000 (worldwide box office is 39.0 times production budget)","2,874 opening theaters/2,874 max. theaters, 4.0 weeks average run per theater","$54,348,402","December 3rd, 2010 (Wide) (Italy)
",vs. SawCreate your own comparison chart…,Horror,United States,"English, English","August 27th, 2010 (Wide) by Lionsgate","January 4th, 2011 by Lionsgate Home Entertainment","PG-13 For disturbing violent content and terror, some sexual references and thematic material.(Rating bulletin 2126, 6/22/2010)",100 minutes,"Religious, Mockumentary, Possessed, Found footage horror, Found Footage, Supernatural, Demons",Original Screenplay,Live Action,Contemporary Fiction,"Strike Entertainment, StudioCanal",The Last Exorcism,"$41,034,350","$29,131,550","$70,165,900","$7,341,144","$1,792,414","$9,133,558"
140,https://www.the-numbers.com/movie/Takers-(2010),"['Matt Dillon', 'Steve Harris', 'Johnathon Schaech', 'Paul Walker', 'Chris Brown', 'Hayden Christensen', 'Michael Ealy', 'Idris Elba', 'T.I. Tip Harris', 'Jay Hernandez']","[['Will Packer', 'Producer'], ['Tip ""T.I."" Harris', 'Producer'], ['Jason Geter', 'Producer'], ['Glenn S. Gainor', 'Executive Producer'], ['Gabriel Casseus', 'Executive Producer'], ['Chris Brown', 'Executive Producer'], ['Morris Chestnut', 'Executive Producer'], ['Nicolas Stern', 'Co-Producer'], ['John Luessenhop', 'Director'], ['Peter Allen', 'Screenwriter'], ['Gabriel Casseus', 'Screenwriter'], ['John Luessenhop', 'Screenwriter'], ['Michael Barrett', 'Cinematographer'], ['Armen Minasian', 'Editor'], ['Paul Haslinger', 'Composer']]","$20,512,304 (35.5% of total gross)",2.82 (domestic box office/biggest weekend),81.8% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 2.2 times production budget)","2,206 opening theaters/2,206 max. theaters, 5.5 weeks average run per theater","$76,480,645",,vs. SuperflyCreate your own comparison chart…,Thriller/Suspense,United States,English,"August 27th, 2010 (Wide) by Sony Pictures","January 18th, 2011 by Sony Pictures Home Entertainment","PG-13 for intense sequences of violence and action, a sexual situation/partial nudity and some language.",107 minutes,"Heist, Gangs, Life on the Outside, Action Thriller",Original Screenplay,Live Action,Contemporary Fiction,"Screen Gems, Rainforest Films, Grand Hustle Films",,"$57,744,720","$12,842,548","$70,587,268","$18,451,914","$4,888,392","$23,340,306"
141,https://www.the-numbers.com/movie/American-The,"['Violante Placido', 'Thekla Reuten', 'Paolo Bonacelli', 'George Clooney']","[['Anton Corbijn', 'Director'], ['Rowan Joffe', 'Screenwriter'], ['Martin Booth', 'Story Creator'], ['Anne Carey', 'Producer'], ['Jill Green', 'Producer'], ['Ann Wingate', 'Producer'], ['Grant Heslov', 'Producer'], ['George Clooney', 'Producer'], ['Enzo Sisti', 'Executive Producer'], ['Martin Ruhe', 'Director of Photography'], ['Mark Digby', 'Production Designer'], ['Andrew Hulme', 'Editor'], ['Herbert Gronemeyer', 'Composer'], ['Suttirat Anne Larlarb', 'Costume Designer'], ['Beatrice Kruger', 'Casting Director']]","$13,177,790 (37.0% of total gross)",2.70 (domestic box office/biggest weekend),52.4% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 3.4 times production budget)","2,823 opening theaters/2,833 max. theaters, 3.6 weeks average run per theater","$47,159,262",,vs. NerveCreate your own comparison chart…,Thriller/Suspense,United States,"English, Italian","September 1st, 2010 (Wide) by Focus Features","December 28th, 2010 by Universal Home Entertainment","R for violence, sexual content and nudity.(Rating bulletin 2131, 7/28/2010)",103 minutes,"Hitmen, One Last Job, Romance, Hitman Falling In Love with their Target, Crime Thriller, Set in Italy",Original Screenplay,Live Action,Contemporary Fiction,"Greenlit Productions, This is That, Smokehouse Pictures",,"$35,606,376","$32,344,347","$67,950,723","$7,897,590","$2,812,209","$10,709,799"
142,https://www.the-numbers.com/movie/Going-the-Distance,[],"[['Nanette Burstein', 'Director'], ['Geoff LuTulippe', 'Screenwriter'], ['Adam Shankman', 'Producer'], ['Jennifer Gibgot', 'Producer'], ['Garrett Grant', 'Producer'], ['Dave Neustadter', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Eric Steelberg', 'Director of Photography'], ['Peter Teschner', 'Editor']]","$6,884,964 (38.7% of total gross)",2.59 (domestic box office/biggest weekend),40.8% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 1.4 times production budget)","3,030 opening theaters/3,030 max. theaters, 2.9 weeks average run per theater","$23,581,104",,vs. Bridget Jones’s BabyCreate your own comparison chart…,Romantic Comedy,United States,English,"September 3rd, 2010 (Wide) by Warner Bros.","November 30th, 2010 by New Line Home Video","R for sexual content including dialogue, language throughout, some drug use and brief nudity(Rating bulletin 2116, 4/14/2010)",109 minutes,"Romance, Relationship Advice, Long Distance Romance",Original Screenplay,Live Action,Contemporary Fiction,Offspring Entertainment,,"$17,804,299","$25,799,691","$43,603,990",,,
143,https://www.the-numbers.com/movie/Machete-(2010),"['Robert De Niro', 'Jessica Alba', 'Steven Seagal', 'Michelle Rodriguez', 'Jeff Fahey', 'Cheech Marin', 'Don Johnson', 'Shea Whigham', 'Lindsay Lohan', 'Tom Savini', 'Gilbert Trejo', 'Billy Blair', 'Danny Trejo']","[['Ethan Maniquis', 'Director'], ['Robert Rodriguez', 'Director'], ['Robert Rodriguez', 'Screenwriter'], ['Robert Rodriguez', 'Producer'], ['Rick Schwartz', 'Producer'], ['Elizabeth Avellan', 'Producer'], ['Myles Nestel', 'Executive Producer'], ['Alan Bernon', 'Executive Producer'], ['Edward Borgerding', 'Executive Producer'], ['Ashok Amritraj', 'Executive Producer'], ['Anthony Gudas', 'Co-Executive Producer'], ['Steve Robbins', 'Co-Executive Producer'], ['Darby Parker', 'Co-Executive Producer'], ['Jerry Fruchtman', 'Co-Executive Producer'], ['Jacky Gilardi Jr.', 'Co-Executive Producer'], ['Peter Fruchtman', 'Co-Executive Producer']]","$11,416,164 (42.9% of total gross)",2.33 (domestic box office/biggest weekend),57.3% (domestic box office/worldwide),"$12,500,000 (worldwide box office is 3.7 times production budget)","2,670 opening theaters/2,678 max. theaters, 3.2 weeks average run per theater","$35,222,258",,vs. Act of ValorCreate your own comparison chart…,Action,United States,"English, Spanish","September 3rd, 2010 (Wide) by 20th Century Fox","January 4th, 2011 by Fox Home Entertainment","R for strong bloody violence throughout, language, some sexual content and nudity.(Rating bulletin 2132, 8/4/2010)",105 minutes,"Hitmen, Political, Revenge, Ensemble, Mexploitation, Organized Crime, Prologue, Twins, Immigration, Grindhouse, Based on a Fake Trailer, Killer Nuns, Action Thriller",Original Screenplay,Live Action,Contemporary Fiction,"Troublemaker Studios, Overnight Films",Machete,"$26,593,646","$19,777,324","$46,370,970","$15,463,229","$5,219,314","$20,682,543"
144,https://www.the-numbers.com/movie/We-Are-Family,"['Kajol', 'Kareena Kapoor', 'Arjun Rampal', 'Diya Sonecha', 'Nominath Ginsberg', 'Aachal Munjal']","[['Siddharth S. Malhotra', 'Director'], ['Hiroo Yash Johar', 'Producer'], ['Karan Johar', 'Producer'], ['Gigi Levangie', 'Screenwriter'], ['Jessie Nelson', 'Screenwriter'], ['Steven Rogers', 'Screenwriter'], ['Karen Leigh Hopkins', 'Screenwriter'], ['Gigi Levangie', 'Story Creator'], ['Venita Coelho', 'Screenwriter'], ['Mohanan', 'Cinematographer'], ['Apoorva Mehta', 'Associate Producer']]","$297,907 (46.7% of total gross)",2.14 (domestic box office/biggest weekend),8.3% (domestic box office/worldwide),,"78 opening theaters/78 max. theaters, 1.8 weeks average run per theater","$845,196",,vs. Taare Zameen ParCreate your own comparison chart…,Drama,"Australia, India",Hindi,"September 3rd, 2010 (Limited) by UTV Communications",,"PG for some mild thematic elements and rude humor.(Rating bulletin 2232, 7/18/2012)",115 minutes,"Bollywood, Foreign Language",Original Screenplay,Live Action,Contemporary Fiction,Dhrama Productions,,"$638,144","$7,040,003","$7,678,147",,,
145,https://www.the-numbers.com/movie/Arnacoeur-L,"['Julie Ferrier', 'Francois Damiens', 'Helena Noguerra', 'Andrew Lincoln', 'Jacques Frantz', 'Amandine Dewasmes', 'Jean-Yves Lafesse', 'Jean-Marie Paris', 'Romain Duris', 'Vanessa Paradis']","[['Nicolas Duval Adassovksy', 'Producer'], ['Yann Zenou', 'Producer'], ['Laurent Zeitoun', 'Producer'], ['Pascal Chaumeil', 'Director'], ['Laurent Zeitoun', 'Screenwriter'], ['Jeremy Doner', 'Screenwriter'], ['Yoann Gromb', 'Screenwriter']]","$52,628 (10.4% of total gross)",5.43 (domestic box office/biggest weekend),1.4% (domestic box office/worldwide),,"3 opening theaters/43 max. theaters, 6.0 weeks average run per theater","$667,567",,Create your own comparison chart…,Comedy,France,French,"September 10th, 2010 (Limited) by IFC Films, released as Heartbreaker","January 11th, 2011 by Mpi Home Video, released as Heartbreaker",Not Rated,105 minutes,Relationships Gone Wrong,Original Screenplay,Live Action,Contemporary Fiction,"Orange Cinema Series, Banque Populaire Images, A Plus Image, Cinemage 4, Focus Features International, Script Associes, Quad Films",,"$504,030","$34,432,741","$34,936,771",,,
