,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Production/Financing Companies:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
145,https://www.the-numbers.com/movie/Crime-of-Father-Amaro-The-(El-Crimen-De-Padre),[],[],"$496,290 (8.7% of total gross)",7.71 (domestic box office/biggest weekend),97.8% (domestic box office/worldwide),"$1,800,000 (worldwide box office is 3.2 times production budget)","43 opening theaters/137 max. theaters, 10.0 weeks average run per theater","$8,959,530","November 15th, 2002 (Limited) by Goldwyn Entertainment, released as El Crimen de Padre","R for sexuality, language and some disturbing images",,"vs. The Book of Mormon Movie, Volume 1: The JourneyCreate your own comparison chart…","Religious, Crime Drama, Catholic, Atheism, Abortion, Drug Cartels",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,,Spanish,"June 20th, 2003 (Wide) (United Kingdom)
",,,,"$5,719,000","$130,791","$5,849,791",,
146,https://www.the-numbers.com/movie/Half-Past-Dead,[],"[['Don Michael Paul', 'Director'], ['Don Michael Paul', 'Screenwriter'], ['Tyler Bates', 'Composer']]","$7,820,536 (50.2% of total gross)",1.99 (domestic box office/biggest weekend),80.9% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 0.8 times production budget)","2,113 opening theaters/2,113 max. theaters, 2.8 weeks average run per theater","$24,559,846","November 15th, 2002 (Wide) by Sony Pictures","PG-13 for pervasive action violence, language and some sexual content",98 minutes,vs. HomefrontCreate your own comparison chart…,"Prison, Action Thriller, FBI, Set in San Francisco, Undercover, Cruel Wardens or Prison Guards, Death Row, Death of a Spouse or Fiancée / Fiancé, Terrorism, Rescue, Hostage",Original Screenplay,Action,Live Action,Contemporary Fiction,"Germany, United States",English,"February 20th, 2003 (Wide) (Australia)
May 2nd, 2003 (Limited) (United Kingdom)
",,"August 12th, 2008 by Sony Pictures Home Entertainment",,"$15,567,860","$3,665,420","$19,233,280",,
147,https://www.the-numbers.com/movie/Harry-Potter-and-the-Chamber-of-Secrets,"['Robbie Coltrane', 'Richard Griffiths', 'Richard Harris', 'Jason Isaacs', 'Warwick Davis', 'Alan Rickman', 'Fiona Shaw', 'Maggie Smith', 'Julie Walters', 'Shirley Henderson', 'Julian Glover', 'Miriam Margolyes', 'Mark Williams', 'Toby Jones', 'Bonnie Wright', 'Tom Felton', 'David Bradley', 'Gemma Jones', 'Christian Coulson', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Kenneth Branagh']","[['Chris Columbus', 'Director'], ['Steve Kloves', 'Screenwriter'], ['J.K. Rowling', 'Story Creator'], ['David Heyman', 'Producer'], ['Chris Columbus', 'Executive Producer'], ['Mark Radcliffe', 'Executive Producer'], ['Michael Barnathan', 'Executive Producer'], ['David Barron', 'Executive Producer'], ['Roger Pratt', 'Cinematographer'], ['Stuart Craig', 'Production Designer'], ['Peter Honess', 'Editor'], ['William Ross', 'Music Adapted By'], ['John Williams', 'Composer']]","$88,357,488 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),30.0% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 8.7 times production budget)","3,682 opening theaters/3,682 max. theaters, 8.5 weeks average run per theater","$412,929,428","November 15th, 2002 (Wide) by Warner Bros.September 2nd, 2018 (Limited), released as Harry Potter and the Chamber of Secrets (2002) (Re-Release)January 1st, 2021 (Special Engagement) by Warner Bros.","PG for scary moments, some creature violence and mild language",161 minutes,"Holiday, 2002Eragonvs. Harry Potter and the Sorcerer’s StoneCreate your own comparison chart…","Boarding School, IMAX: DMR",Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,"United Kingdom, United States",English,"November 15th, 2002 (Wide) (United Kingdom)
November 21st, 2002 (Wide) (Netherlands)
November 28th, 2002 (Wide) (Australia)
November 28th, 2002 (Wide) (New Zealand)
December 6th, 2002 (Wide), released as Harry Potter e la camera dei segreti (Italy)
... Show all releases
","Warner Bros., Heyday Films, 1492 Pictures","April 11th, 2003 by Warner Home Video",Harry Potter,"$262,233,381","$612,721,149","$874,954,530",,
148,https://www.the-numbers.com/movie/Die-Another-Day,"['Toby Stephens', 'Rosamund Pike', 'Rick Yune', 'Judi Dench', 'John Cleese', 'Michael Madsen', 'Kenneth Tsang', 'Will Yun Lee', 'Emilio Echevarria', 'Samantha Bond', 'Colin Salmon', 'Michael Gorevoy', 'Lawrence Makoare', 'Pierce Brosnan', 'Halle Berry']","[['Lee Tamahori', 'Director'], ['Neal Purvis', 'Screenwriter'], ['Robert Wade', 'Screenwriter'], ['Anthony Waye', 'Executive Producer'], ['Michael G. Wilson', 'Producer'], ['Barbara Broccoli', 'Producer'], ['Callum McDougall', 'Co-Producer'], ['Peter Lamont', 'Production Designer'], ['David Tattersall', 'Cinematographer'], ['Christian Wagner', 'Editor'], ['David Arnold', 'Composer'], ['Lindy Hemming', 'Costume Designer']]","$47,072,040 (29.2% of total gross)",3.42 (domestic box office/biggest weekend),37.3% (domestic box office/worldwide),"$142,000,000 (worldwide box office is 3.0 times production budget)","3,314 opening theaters/3,377 max. theaters, 7.3 weeks average run per theater","$253,604,154","November 22nd, 2002 (Wide) by MGM",PG-13 for action violence and sexuality,133 minutes,vs. Casino RoyaleCreate your own comparison chart…,Secret Agent,Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,"United Kingdom, United States",English,"October 8th, 2020 (Limited) (Australia)
March 25th, 2022 (Limited), released as Die Another Day (Re: 2022) (United Kingdom)
","Eon Productions, Metro-Goldwyn-Mayer Pictures",,James Bond,"$160,942,139","$271,000,000","$431,942,139",,
149,https://www.the-numbers.com/movie/Emperors-Club-The,[],"[['Michael Hoffman', 'Director'], ['Neil Tolkin', 'Screenwriter'], ['James Newton Howard', 'Composer'], ['Thomas A. Bliss', 'Executive Producer']]","$3,846,780 (27.4% of total gross)",3.66 (domestic box office/biggest weekend),86.8% (domestic box office/worldwide),"$12,500,000 (worldwide box office is 1.3 times production budget)","809 opening theaters/811 max. theaters, 5.0 weeks average run per theater","$22,179,250","November 22nd, 2002 (Wide) by Universal",PG-13 for some sexual content,109 minutes,vs. The OutsidersCreate your own comparison chart…,"Boarding School, Inspirational Teacher, Life Drama, 1970s, Cheating, Politicians, Dysfunctional Family",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United States,English,"March 20th, 2003 (Wide) (Australia)
",,,,"$14,060,950","$2,132,763","$16,193,713",,
150,https://www.the-numbers.com/movie/Friday-After-Next,"['Ice Cube', 'Mike Epps', 'K.D. Aubert', 'John Witherspoon', 'Gerry Bednob', 'Terry Crews', 'Don ""D.C."" Curry']","[['Marcus Raboy', 'Director'], ['Ice Cube', 'Screenwriter'], ['D.J. Pooh', 'Screenwriter'], ['Ice Cube', 'Producer'], ['Toby Emmerich', 'Producer'], ['Matt Moore', 'Producer'], ['Matt Alvarez', 'Producer'], ['Douglas Curtis', 'Producer']]","$13,010,767 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),99.2% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 3.4 times production budget)","1,616 opening theaters/1,621 max. theaters, 4.5 weeks average run per theater","$52,446,293","November 22nd, 2002 (Wide) by New Line","R for language, sexual content and drug use",82 minutes,vs. FridayCreate your own comparison chart…,"African Americans, Stoner Comedy, Christmas, Christmas in November, Money Troubles",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"August 7th, 2003 (Wide) (Australia)
",,"January 8th, 2008 by Warner Home Video",Friday,"$33,253,609","$273,226","$33,526,835",,
151,https://www.the-numbers.com/movie/Hable-con-ella,[],"[['Pedro Almodovar', 'Director'], ['Pedro Almodovar', 'Screenwriter'], ['Alberto Iglesias', 'Composer']]","$104,396 (1.1% of total gross)",16.09 (domestic box office/biggest weekend),18.3% (domestic box office/worldwide),,"2 opening theaters/255 max. theaters, 9.0 weeks average run per theater","$14,251,528","November 22nd, 2002 (Limited) by Sony Pictures Classics, released as Talk to Her","R for nudity, sexual content and some language.",112 minutes,Create your own comparison chart…,"Mystery Drama, Romance, Relationships Gone Wrong, Non-Chronological, Bullfighting, Coma, Medical and Hospitals, Obsessive Love, Sex Crimes, Suicide, Pregnant Women, Troubled Pregnancy or Miscarriage",Original Screenplay,Drama,Live Action,Contemporary Fiction,Spain,Spanish,"May 18th, 2023 (Limited), released as Fala Com Ela (Portugal)
",,,Viva Pedro Box,"$9,284,265","$41,484,015","$50,768,280",,
152,https://www.the-numbers.com/movie/Quiet-American-The,[],"[['Phillip Noyce', 'Director'], ['Craig Armstrong', 'Composer'], ['Christopher Hampton', 'Screenwriter']]","$101,663 (0.8% of total gross)",10.50 (domestic box office/biggest weekend),49.3% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.3 times production budget)","6 opening theaters/396 max. theaters, 9.1 weeks average run per theater","$19,770,483","November 22nd, 2002 (Limited) by Miramax",R for images of violence and some language,101 minutes,vs. The Book ThiefCreate your own comparison chart…,"Vietnam War, War, Political Thriller, Romance, Love Triangle, Relationships Gone Wrong, Killing a Romantic Rival, Terrorism",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United States,,,,,,"$12,987,647","$13,360,556","$26,348,203",,
153,https://www.the-numbers.com/movie/Eight-Crazy-Nights,['Adam Sandler'],"[['Seth Kearsley', 'Director'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Allen Covert', 'Producer'], ['Brooks Arthur', 'Screenwriter'], ['Allen Covert', 'Screenwriter'], ['Brad Isaacs', 'Screenwriter'], ['Adam Sandler', 'Screenwriter'], ['Ken Tsumura', 'Executive Producer'], ['Ray Ellis', 'Composer'], ['Marc Ellis', 'Composer'], ['Teddy Castellucci', 'Composer']]","$9,434,175 (40.0% of total gross)",2.50 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"2,503 opening theaters/2,503 max. theaters, 3.2 weeks average run per theater","$37,250,108","November 27th, 2002 (Wide) by Sony Pictures","PG-13 for frequent crude and sexual humor, drinking and brief drug references",71 minutes,vs. Across the UniverseCreate your own comparison chart…,"Same Actor, Multiple Roles",Original Screenplay,Musical,Hand Animation,Kids Fiction,United States,English,,Happy Madison,,,"$23,607,202",,,,
154,https://www.the-numbers.com/movie/Extreme-Ops,[],"[['Christian Duguay', 'Director'], ['Michael Zaidan', 'Screenwriter'], ['Timothy Scott Bogart', 'Screenwriter'], ['Mark Mullin', 'Screenwriter'], ['Tom Reeve', 'Executive Producer']]","$2,233,525 (46.2% of total gross)",2.17 (domestic box office/biggest weekend),38.3% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.3 times production budget)","1,800 opening theaters/1,800 max. theaters, 2.6 weeks average run per theater","$7,631,100","November 27th, 2002 (Wide) by Paramount Pictures","PG-13 for violence/peril, language and some nudity",93 minutes,vs. Danny the DogCreate your own comparison chart…,"Extreme Sports, Action Thriller, War Crimes, Fugitive / On the Run, Mistaken Identity, Terrorism, Disaster",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,"Germany, Luxembourg, United Kingdom","Croatian, English, German, Japanese, Serbian","May 16th, 2003 (Limited) (United Kingdom)
",,,,"$4,835,968","$7,788,503","$12,624,471",,
155,https://www.the-numbers.com/movie/Solaris,"['Jeremy Davies', 'Viola Davis', 'Ulrich Tukur', 'George Clooney', 'Natascha McElhone']","[['Steven Soderbergh', 'Director'], ['Steven Soderbergh', 'Screenwriter'], ['James Cameron', 'Producer'], ['Rae Sanchini', 'Producer'], ['Jon Landau', 'Producer'], ['Gregory Jacobs', 'Executive Producer'], ['Stanislav Lem', 'Story-Based upon the Book by'], ['Philip Messina', 'Production Designer'], ['Milena Canonero', 'Costume Designer'], ['Michael Polaire', 'Co-Producer'], ['Charles V Bender', 'Co-Producer'], ['Cliff Martinez', 'Composer'], ['Debra Zane', 'Casting Director']]","$6,752,722 (45.1% of total gross)",2.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$47,000,000 (worldwide box office is 0.3 times production budget)","2,406 opening theaters/2,406 max. theaters, 2.5 weeks average run per theater","$23,621,306","November 27th, 2002 (Wide) by 20th Century Fox","PG-13 on appeal for sexuality/nudity, brief language and thematic elements (previously rated R)",105 minutes,vs. ContactCreate your own comparison chart…,"Mystery Drama, Space Program, Remake, Foreign-Language Remake, Doppelganger, Non-Chronological, Scientific Experiment Gone Awry, Surprise Twist, Suicide, Abortion, Relationships Gone Wrong",Remake,Drama,Live Action,Science Fiction,United States,English,,"Twentieth Century Fox, Lightstorm Entertainment",,,"$14,970,038",,,,
156,https://www.the-numbers.com/movie/They,"['Marc Blucas', 'Ethan Embry', 'Dagmara Dominczyk', 'Laura Regan']","[['Robert Harmon', 'Director'], ['Brendan Hood', 'Screenwriter']]","$5,144,090 (40.1% of total gross)",2.50 (domestic box office/biggest weekend),79.6% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 0.9 times production budget)","1,615 opening theaters/1,623 max. theaters, 3.0 weeks average run per theater","$20,258,382","November 27th, 2002 (Wide) by Miramax/Dimension, released as Wes Craven Presents: They","PG-13 for terror/violence, sexual content and language",89 minutes,vs. DarknessCreate your own comparison chart…,"Supernatural Horror, Supernatural, Prologue, 1980s, Night Terrors, Suicide, Death of a Best Friend, Young Child Dealing with the Death of a Parent, Death of a Sibling, Mental Illness, Mental Hospital",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Canada, United States",English,"February 6th, 2003 (Wide) (Australia)
",,,,"$12,840,842","$3,300,000","$16,140,842",,
157,https://www.the-numbers.com/movie/Treasure-Planet,[],"[['John Musker', 'Director'], ['Ron Clements', 'Director'], ['Ron Clements', 'Screenwriter'], ['John Musker', 'Screenwriter'], ['Rob Edwards', 'Screenwriter'], ['Ron Clements', 'Story Creator'], ['John Musker', 'Story Creator'], ['Ted Elliott', 'Story Creator'], ['Terry Rossio', 'Story Creator'], ['Robert L. Stevenson', 'Adapted From Treasure Island'], ['Roy Conli', 'Producer'], ['John Musker', 'Producer'], ['Ron Clements', 'Producer'], ['Kara Lord*', 'Production Designer'], ['Michael Kelly', 'Editor'], ['James Newton Howard', 'Composer']]","$12,083,248 (31.7% of total gross)",3.15 (domestic box office/biggest weekend),41.5% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 0.9 times production budget)","3,227 opening theaters/3,227 max. theaters, 4.8 weeks average run per theater","$60,033,743","November 27th, 2002 (Wide) by Walt Disney",PG for adventure action and peril,95 minutes,vs. Lilo & StitchCreate your own comparison chart…,"Treasure Hunters, Modern Adaptation, Pirates, Voiceover/Narration, Prologue, Non-Chronological, Robot, Cyborg, Abandoned Child, Dysfunctional Family, Romance, Epilogue, Development Hell",Based on Fiction Book/Short Story,Adventure,Hand Animation,Kids Fiction,United States,English,,"Walt Disney Pictures, Walt Disney Animation Studios","April 29th, 2003 by Walt Disney Home Entertainment",,"$38,120,554","$53,679,446","$91,800,000",,
158,https://www.the-numbers.com/movie/Rabbit-Proof-Fence,[],"[['Phillip Noyce', 'Director'], ['Christine Olsen', 'Screenwriter']]","$88,352 (1.4% of total gross)",14.27 (domestic box office/biggest weekend),36.8% (domestic box office/worldwide),"$7,000,000 (worldwide box office is 2.4 times production budget)","9 opening theaters/153 max. theaters, 12.4 weeks average run per theater","$9,524,815","November 29th, 2002 (Limited) by Miramax",PG for emotional thematic material,93 minutes,vs. GrandmaCreate your own comparison chart…,"Historical Drama, Australia, Australian Aboriginals, Bigotry, Fugitive / On the Run, Coming of Age, Voiceover/Narration",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,Australia,,,,,,"$6,199,600","$10,667,328","$16,866,928",,
159,https://www.the-numbers.com/movie/Seraphin-un-Homme-et-Son,"['Roy Dupuis', 'Remy Girard', 'Karine Vanasse', 'Pierre Lebeau']","[['Charles Binamé', 'Director'], ['Pierre Billon', 'Screenwriter'], ['Charles Binamé', 'Screenwriter'], ['Lorraine Richard', 'Screenwriter'], ['Antonine Maillet', 'Screenwriter']]","$700,000 (10.4% of total gross)",9.64 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"33 opening theaters/77 max. theaters, 6.3 weeks average run per theater","$10,361,045","November 29th, 2002 (Wide) by Odeon Films, released as A Common Thread",Not Rated,128 minutes,vs. Encounter in the Third DimensionCreate your own comparison chart…,"Romance, Marriage of Convenience, Love Triangle, Money Troubles, Dysfunctional Family, 1890s, Historical Drama",Original Screenplay,Drama,Live Action,Historical Fiction,Canada,,,,,,"$6,749,187",,,,
160,https://www.the-numbers.com/movie/Adaptation,[],"[['Spike Jonze', 'Director'], ['Charlie Kaufman', 'Screenwriter'], ['Donald Kaufman*', 'Screenwriter'], ['Carter Burwell', 'Composer']]","$384,478 (1.7% of total gross)",8.53 (domestic box office/biggest weekend),69.2% (domestic box office/worldwide),"$18,500,000 (worldwide box office is 1.8 times production budget)","7 opening theaters/672 max. theaters, 8.1 weeks average run per theater","$39,390,272","December 6th, 2002 (Limited) by Sony Pictures","R for language, sexuality, some drug use and violent images.",,vs. Blue JasmineCreate your own comparison chart…,"Same Actor, Multiple Roles, Writing and Writers, Movie Business, Writer's Block, Death of a Sibling, Comedy Drama, Romance, Twins, Death of a Twin, Autobiographical, Inspired by a True Story, Voiceover/Narration, Car Accident, Relationships Gone Wrong, Dysfunctional Family, Narcotics",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,,English,"February 28th, 2003 (Wide) (United Kingdom)
April 21st, 2022 (Limited) (New Zealand)
",,"December 7th, 2010 by Image Entertainment Video",,"$22,498,520","$10,033,236","$32,531,756",,
161,https://www.the-numbers.com/movie/Analyze-That,[],"[['Harold Ramis', 'Director'], ['Paula Weinstein', 'Producer'], ['Jane Rosenthal', 'Producer'], ['Peter Steinfeld', 'Screenwriter'], ['Harold Ramis', 'Screenwriter'], ['Peter Tolan', 'Screenwriter'], ['Bruce Berman', 'Executive Producer'], ['David Holmes', 'Composer']]","$11,034,422 (34.4% of total gross)",2.91 (domestic box office/biggest weekend),58.4% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.9 times production budget)","2,635 opening theaters/2,635 max. theaters, 4.3 weeks average run per theater","$50,621,536","December 6th, 2002 (Wide) by Warner Bros.",R for language and some sexual content.,96 minutes,vs. Analyze ThisCreate your own comparison chart…,"Mafia, Crime Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"January 16th, 2003 (Wide) (Australia)
","Tribeca Film, Village Roadshow Productions","May 13th, 2003 by Warner Home Video",Analyze This,"$32,122,249","$22,872,508","$54,994,757",,
162,https://www.the-numbers.com/movie/Empire-(2002),[],"[['Franc. Reyes', 'Director'], ['Franc. Reyes', 'Screenwriter']]","$6,281,415 (35.9% of total gross)",2.79 (domestic box office/biggest weekend),94.6% (domestic box office/worldwide),"$3,500,000 (worldwide box office is 5.3 times production budget)","867 opening theaters/869 max. theaters, 4.6 weeks average run per theater","$27,576,272","December 6th, 2002 (Wide) by Universal","R for strong violence, pervasive language, drug content and some sexuality.",,vs. Star Wars Ep. IV: A New HopeCreate your own comparison chart…,"Hood Film, Crime Drama, Crime Boss, Organized Crime, Set in New York City, Set in New York, Set in The Bronx, Drug Dealer, White Collar Crime, Going Legit, Gang Warfare, Fugitive / On the Run",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,"English, Spanish",,,"March 18th, 2003 by Universal Home Entertainment",,"$17,504,595","$990,849","$18,495,444",,
163,https://www.the-numbers.com/movie/Equilibrium,[],"[['Kurt Wimmer', 'Director'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Klaus Badelt', 'Composer']]","$541,512 (45.5% of total gross)",2.20 (domestic box office/biggest weekend),22.3% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.3 times production budget)","301 opening theaters/301 max. theaters, 2.1 weeks average run per theater","$1,878,218","December 6th, 2002 (Limited) by Miramax/Dimension",R for violence,107 minutes,vs. Tank GirlCreate your own comparison chart…,"Prologue, Voiceover/Narration, Post Apocalypse, Cyberpunk, Surprise Twist, False Identity, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Dream Sequence, Martial Arts",Original Screenplay,Action,Live Action,Science Fiction,,,"March 14th, 2003 (Limited) (United Kingdom)
",,"May 13th, 2003 by Dimension Home",,"$1,190,018","$4,155,851","$5,345,869",,
164,https://www.the-numbers.com/movie/About-Schmidt,[],"[['Alexander Payne', 'Director'], ['Rolfe Kent', 'Composer']]","$282,367 (0.4% of total gross)",7.62 (domestic box office/biggest weekend),60.7% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 3.6 times production budget)","6 opening theaters/1,240 max. theaters, 10.7 weeks average run per theater","$99,547,998","December 13th, 2002 (Limited) by New Line",R for some language and brief nudity.,124 minutes,vs. Gran TorinoCreate your own comparison chart…,"Road Trip, Death of a Spouse or Fiancée / Fiancé, Comedy Drama",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,"February 6th, 2003 (Wide) (Australia)
",,,,"$65,005,217","$42,049,267","$107,054,484",,
165,https://www.the-numbers.com/movie/Drumline,"['Orlando Jones', 'Nick Cannon', 'Zoe Saldana']","[['Charles Stone III', 'Director'], ['Tina Gordon Chism', 'Screenwriter'], ['Shawn Schepps', 'Screenwriter'], ['Shawn Schepps', 'Story Creator'], ['Wendy Finerman', 'Producer'], ['Timothy M. Bourne', 'Producer'], ['Jody Gerrson', 'Producer'], ['Dallas Austin', 'Executive Producer'], ['Greg Mooradian', 'Executive Producer'], ['Charles C. Bennett', 'Production Designer'], ['Bill Pankow', 'Editor'], ['Patricia Bowers', 'Editor'], ['John Powell', 'Composer'], ['Shane Hurlbut', 'Director of Photography']]","$12,604,705 (22.3% of total gross)",4.47 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 2.8 times production budget)","1,836 opening theaters/1,837 max. theaters, 6.6 weeks average run per theater","$88,503,824","December 13th, 2002 (Wide) by 20th Century Fox",PG-13 for innuendo and language,118 minutes,vs. Soul FoodCreate your own comparison chart…,"Comedy Drama, Musicians, College, Romance, Set in Atlanta, GA",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"February 12th, 2004 (Limited) (Australia)
",Fox 2000 Pictures,"April 15th, 2003 by Fox Home Entertainment",,"$56,398,162",$713,"$56,398,875",,
166,https://www.the-numbers.com/movie/Hot-Chick-The,"['Anna Faris', 'Matthew Lawrence', 'Eric Christian Olsen', 'Robert Davi', ""Michael O'Keefe"", 'Rob Schneider']","[['Tom Brady', 'Director'], ['Tom Brady', 'Screenwriter'], ['Rob Schneider', 'Screenwriter'], ['John Schneider', 'Producer'], [""Carr D'Angelo"", 'Producer'], ['Adam Sandler', 'Executive Producer'], ['Jack Giarraputo', 'Executive Producer'], ['Guy Riedel', 'Executive Producer'], ['Tim Suhrstedt', 'Director of Photography'], ['Marc Fisichella', 'Production Designer'], ['Peck Prior', 'Editor'], ['Alix Friedberg', 'Costume Designer'], ['Nathan R. Reimann', 'Co-Producer'], ['Ian Maxtone Graham', 'Co-Producer'], ['John Debney', 'Composer'], ['Peter Afterman', 'Music Supervisor']]","$7,401,146 (21.1% of total gross)",4.74 (domestic box office/biggest weekend),64.2% (domestic box office/worldwide),,"2,217 opening theaters/2,246 max. theaters, 5.6 weeks average run per theater","$55,068,573","December 13th, 2002 (Wide) by Walt Disney","PG-13 on appeal for crude and sexual humor, language and drug references",101 minutes,vs. Mean GirlsCreate your own comparison chart…,"Body Swap, Farcical / Slapstick Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"May 23rd, 2003 (Limited) (United Kingdom)
",Les Films des Tourelles,"May 13th, 2003 by Touchstone Home Video",,"$35,081,550","$19,557,959","$54,639,509",,
167,https://www.the-numbers.com/movie/Maid-in-Manhattan,"['Natasha Richardson', 'Stanley Tucci', 'Bob Hoskins', 'Jennifer Lopez', 'Ralph Fiennes']","[['Wayne Wang', 'Director'], ['Kevin Wade', 'Screenwriter'], ['Edmond Dantes', 'Story Creator'], ['Elaine Goldsmith-Thomas', 'Producer'], ['Deborah Schindler', 'Producer'], ['Paul Schiff', 'Producer'], ['Charles Newirth', 'Executive Producer'], ['Benny Medina', 'Executive Producer'], ['Jane Musky', 'Production Designer'], ['Craig McKay', 'Editor'], ['Alan Silvestri', 'Composer'], ['Karl Walter Lindenlaub', 'Director of Photography']]","$18,711,407 (19.9% of total gross)",5.02 (domestic box office/biggest weekend),57.3% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 3.0 times production budget)","2,838 opening theaters/3,050 max. theaters, 6.8 weeks average run per theater","$147,241,801","December 13th, 2002 (Wide) by Sony Pictures",PG-13 for some language/sexual references,106 minutes,vs. Second ActCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"March 7th, 2003 (Wide) (United Kingdom)
",Revolution Studios,"August 26th, 2003 by Sony Pictures Home Entertainment",,"$93,932,896","$69,905,321","$163,838,217",,
168,https://www.the-numbers.com/movie/Star-Trek-Nemesis,"['Jonathan Frakes', 'LeVar Burton', 'Michael Dorn', 'Gates McFadden', 'Marina Sirtis', 'Patrick Stewart', 'Brent Spiner']","[['Jerry Goldsmith', 'Composer']]","$18,513,305 (42.8% of total gross)",2.34 (domestic box office/biggest weekend),64.3% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 1.1 times production budget)","2,711 opening theaters/2,711 max. theaters, 5.5 weeks average run per theater","$68,071,560","December 13th, 2002 (Wide) by Paramount Pictures",PG-13 for sci-fi action violence and peril and a scene of sexual content.,116 minutes,vs. Star Trek: InsurrectionCreate your own comparison chart…,"Visual Effects, Cloning",Based on TV,Adventure,Live Action,Science Fiction,United States,English,,,"May 20th, 2003 by Paramount Home Video",Star Trek,"$43,254,409","$24,058,417","$67,312,826",,
