,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
212,https://www.the-numbers.com/movie/Manyeo-(South-Korea),"['Jo Min-Soo', 'Go Min-Si', 'Kim Da-Mi']","[['Park Hoon-jung', 'Director']]",,,,,,,,"June 27th, 2018 (Wide) (South Korea)
July 5th, 2019 (Wide), released as İntikam (Turkey)
","March 10th, 2020 by Well Go USA Video, released as The Witch: Subversion",Not Rated,126 minutes,The Witch    ,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,,Republic of Korea,Korean,n/a,"$24,217,796","$24,217,796",,,
213,https://www.the-numbers.com/movie/Papillon-(Remake)-(2018),"['Eve Hewson', 'Charlie Hunnam', 'Rami Malek']","[['Michael Noer', 'Director'], ['Aaron Guzikowski', 'Screenwriter'], ['Henri Charrière', 'Based on the books ‘Papillon’ and ‘Banco’ by'], ['David Koplan', 'Producer'], ['Roger Corbi', 'Producer'], ['Joey McFarland', 'Producer'], ['Ram Bergman', 'Producer'], ['Yan Fisher Romanovsky', 'Executive Producer'], ['Joshua D. Maurer', 'Executive Producer'], ['Kevan Van Thompson', 'Executive Producer'], ['Terence Chang', 'Executive Producer'], ['Hagen Bogdanski', 'Director of Photography'], ['Tom Meyer', 'Production Designer'], ['John Axelrad', 'Editor'], ['Bojana Nikitovic', 'Costume Designer'], ['David Buckley', 'Composer'], ['Linda Cohen', 'Music Supervisor']]","$1,090,073 (46.7% of total gross)",2.14 (domestic box office/biggest weekend),30.0% (domestic box office/worldwide),,"544 opening theaters/544 max. theaters, 2.2 weeks average run per theater","$2,679,485","August 24th, 2018 (Limited) by Bleecker Street","June 27th, 2018 (Wide) (Italy)
July 27th, 2018 (Wide) (Germany)
August 17th, 2018 (Wide) (France)
August 31st, 2018 (Wide) (Portugal)
September 14th, 2018 (Wide) (Netherlands)
... Show all releases
","November 6th, 2018 by Universal Home Entertainment","R for violence including bloody images, language, nudity, and some sexual material.(Rating bulletin 2512 (Cert #51209), 1/31/2018)",133 minutes,,vs. Half NelsonCreate your own comparison chart…,"Prison, Prison Break, Wrongfully Convicted",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,"Bleecker Street , Ram Bergman Productions, FishCorb Films","Malta, Montenegro, Serbia, United States",English,"$2,335,896","$5,440,324","$7,776,220","$132,698","$506,253","$638,951"
214,https://www.the-numbers.com/movie/Uncle-Drew,"['Kyrie Irving', 'Lil Rel Howery', ""Shaquille O'Neal"", 'Chris Webber', 'Reggie Miller', 'Nate Robinson', 'Erica Ash', 'Lisa Leslie', 'J.B. Smoove', 'Mike Epps', 'Tiffany Haddish', 'Nick Kroll']","[['Charles Stone III', 'Director'], ['Jay Longino', 'Screenwriter'], ['Marty Bowen', 'Producer'], ['Wyck Godfrey', 'Producer'], ['John Fischer', 'Producer'], ['Louis Arbetter', 'Executive Producer'], ['Aziel Rivers', 'Executive Producer'], ['Marc Gilbar', 'Executive Producer'], ['Colin Smeeton', 'Executive Producer'], ['Perry Rogers', 'Executive Producer'], ['Jeff Wechsler', 'Executive Producer'], ['Erik Feig', 'Executive Producer'], ['Michael Flynn', 'Executive Producer'], ['Mike Upton', 'Executive Producer'], ['Crash', 'Director of Photography'], ['Douglas J. Meerdink*', 'Production Designer'], ['Jeff Freeman', 'Editor'], ['Sean Valla', 'Editor'], ['Johnetta Boone', 'Costume Designer'], ['Christopher Lennertz', 'Composer'], ['Stephanie Diaz-Matos', 'Music Supervisor'], ['Jason Brown', 'Co-Producer'], ['Adam Harter', 'Co-Producer'], ['Jay Longino', 'Co-Producer'], ['Victoria Thomas', 'Casting Director']]","$15,242,781 (35.9% of total gross)",2.79 (domestic box office/biggest weekend),91.1% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 2.6 times production budget)","2,742 opening theaters/2,742 max. theaters, 3.5 weeks average run per theater","$48,716,897","June 29th, 2018 (Wide) by Lionsgate","June 27th, 2018 (Wide) (Philippines)
June 27th, 2018 (Wide) (West Indies)
June 28th, 2018 (Wide) (Aruba)
June 28th, 2018 (Wide) (Curacao)
June 28th, 2018 (Wide) (Hong Kong)
... Show all releases
","September 11th, 2018 by Lionsgate Home Entertainment","PG-13 for suggestive material, language and brief nudity.(Rating bulletin 2526 (Cert #51514), 5/9/2018)",103 minutes,,vs. TagCreate your own comparison chart…,"Basketball, Road Trip, Out of Retirement, Ensemble, Gratuitous Cameos, Set in Harlem, Set in New York City, Sports Comedy",Based on TV,Comedy,Live Action,Contemporary Fiction,"Temple Hill Entertainment, Pepsi Productions, Summit Entertainment",United States,English,"$42,469,946","$4,124,315","$46,594,261","$3,419,100","$2,858,771","$6,277,871"
215,https://www.the-numbers.com/movie/Leave-No-Trace-(2018),"['Jeff Kober', 'Dale Dickey', 'Ben Foster', 'Thomasin McKenzie']","[['Debra Granik', 'Director'], ['Anne Harrison', 'Producer'], ['Linda Reisman', 'Producer'], ['Anne Rosellini', 'Producer'], ['Peter Rock', 'Based on the Novel “My Abandonment” by'], ['Debra Granik', 'Screenwriter'], ['Anne Rosellini', 'Screenwriter'], ['Aaron L. Gilbert', 'Executive Producer'], ['Jason Cloth', 'Executive Producer'], ['Andy Pollack', 'Executive Producer'], ['Michael McDonough', 'Director of Photography'], ['Chad Keith', 'Production Designer'], ['Jane Rizzo', 'Editor'], ['Erin Orr', 'Costume Designer'], ['Chris Stinson', 'Co-Producer'], ['Dickon Hinchliffe', 'Composer'], ['Susan Jacobs', 'Music Supervisor'], ['Kerry Barden', 'Casting Director'], ['Paul Schnee', 'Casting Director']]","$219,140 (3.6% of total gross)",5.16 (domestic box office/biggest weekend),78.6% (domestic box office/worldwide),,"9 opening theaters/361 max. theaters, 5.0 weeks average run per theater","$6,935,425","June 29th, 2018 (Limited) by Bleecker Street","June 29th, 2018 (Limited) (United Kingdom)
July 12th, 2018 (Wide) (Thailand)
August 23rd, 2018 (Wide) (New Zealand)
August 24th, 2018 (Wide) (Australia)
September 13th, 2018 (Wide) (Germany)
... Show all releases
","October 2nd, 2018 by Universal Home Entertainment","PG for thematic material throughout.(Rating bulletin 2522 (Cert #51549), 4/11/2018)",108 minutes,,vs. Captain FantasticCreate your own comparison chart…,"Off the Grid, Set in Portland, Oregon, Social Worker, Sundance Film Festival 2018, Life Drama, PTSD, Ex-soldier, Dysfunctional Family",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Bron Studios, Harrison Productions, Reisman Productions, Still Rolling Productions, Bleecker Street , Topic   ",United States,English,"$6,046,104","$1,645,863","$7,691,967","$87,063","$163,386","$250,449"
216,https://www.the-numbers.com/movie/Three-Identical-Strangers-(2018),[],"[['Tim Wardle', 'Director'], ['Becky Read', 'Producer'], ['Grace Hughes-Hallett', 'Producer'], ['Tom Barry', 'Executive Producer'], ['Adam Hawkins', 'Executive Producer'], ['Sara Ramsden', 'Executive Producer'], ['Courtney Sexton', 'Executive Producer'], ['Amy Entelis', 'Executive Producer'], ['Dimitri Doganis', 'Executive Producer'], ['Alexandra Hannibal', 'Coordinating Producer'], ['Tim Cragg', 'Director of Photography'], ['Louise Dew', 'Line Producer'], ['Michael Harte', 'Editor'], ['Paul Saunderson', 'Composer']]","$171,503 (1.4% of total gross)",8.36 (domestic box office/biggest weekend),92.2% (domestic box office/worldwide),,"5 opening theaters/433 max. theaters, 6.3 weeks average run per theater","$14,133,123","June 29th, 2018 (Limited) by Neon","August 31st, 2018 (Wide) (Australia)
November 30th, 2018 (Limited) (United Kingdom)
May 17th, 2019 (Wide) (Netherlands)
May 31st, 2019 (Wide), released as Tři blízcí neznámí (Czech Republic)
","October 2nd, 2018 by Universal Home Entertainment","PG-13 for some mature thematic material.(Rating bulletin 2520 (Cert #51533), 3/28/2018)",96 minutes,,vs. The Biggest Little FarmCreate your own comparison chart…,"Separated at Birth, Twins, Adopted Family, 1980s, Set in New York City, Sundance Film Festival 2018",Based on Real Life Events,Documentary,Live Action,Factual,"Neon Films, CNN Films, RAW, Channel 4",United Kingdom,English,"$12,320,845","$1,047,103","$13,367,948","$145,973","$65,676","$211,649"
217,https://www.the-numbers.com/movie/Wo-Bi-Shi-Yao-Shen-(China)-(2018),['Xu Zheng'],"[['Muye Wen', 'Director'], ['Muye Wen', 'Screenwriter'], ['Han Jianu', 'Screenwriter'], ['Zhong Wei', 'Screenwriter'], ['Hao Ning', 'Producer'], ['Xu Zheng', 'Producer'], ['Li Miao', 'Production Designer'], ['Tong Liu', 'Production Designer'], ['Peng Zhang', 'Production Designer'], ['Zhu Lin', 'Editor']]","$3,238 (48.0% of total gross)",2.09 (domestic box office/biggest weekend),0.0% (domestic box office/worldwide),,"2 opening theaters/2 max. theaters, 2.0 weeks average run per theater","$7,702","August 9th, 2019 (Limited) by China Lion Film Distribution, released as Dying to Survive","June 30th, 2018 (Wide) (China)
",,Not Rated,96 minutes,,Create your own comparison chart…,"Medical and Hospitals, Cancer, Terminal Illness, Set in India, Set in China, Inspired by a True Story, Smuggler, Pharmaceuticals",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Dirty Monkey Films Group, Huanxi Media Group Limited, Beijing Universe Starlight Culture Media Company, Beijing Talent International Film Co",China,Mandarin,"$6,752","$451,176,640","$451,183,392",,,
218,https://www.the-numbers.com/movie/Ant-Man-and-the-Wasp,"['Paul Rudd', 'Evangeline Lilly', 'Michael Peña', 'Walton Goggins', 'Hannah John-Kamen', 'Michelle Pfeiffer', 'Laurence Fishburne', 'Michael Douglas']","[['Peyton Reed', 'Director'], ['Chris McKenna', 'Screenwriter'], ['Erik Sommers', 'Screenwriter'], ['Andrew Barrer', 'Screenwriter'], ['Paul Rudd', 'Screenwriter'], ['Gabriel Ferrari', 'Screenwriter'], ['Stan Lee', 'Based on “Ant-Man and The Wasp” by'], ['Larry Lieber', 'Based on “Ant-Man and The Wasp” by'], ['Jack Kirby', 'Based on “Ant-Man and The Wasp” by'], ['Kevin Feige', 'Producer'], ['Victoria Alonso', 'Executive Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Charles Newirth', 'Executive Producer'], ['Dan Lebental', 'Editor'], ['Christophe Beck', 'Composer'], ['Dante Spinotti', 'Cinematographer']]","$75,812,205 (35.0% of total gross)",2.86 (domestic box office/biggest weekend),34.8% (domestic box office/worldwide),"$130,000,000 (worldwide box office is 4.8 times production budget)","4,206 opening theaters/4,206 max. theaters, 5.9 weeks average run per theater","$248,515,839","July 6th, 2018 (Wide) by Walt DisneyJuly 6th, 2018 (IMAX) by Walt Disney","July 3rd, 2018 (Wide) (South Korea)
July 5th, 2018 (Wide), released as ЧЕЛОВЕК-МУРАВЕЙ И ОСА (Russia (CIS))
July 6th, 2018 (Wide) (Argentina)
July 6th, 2018 (Wide), released as Ant-man And The Wasp (Australia)
July 6th, 2018 (Wide) (Brazil)
... Show all releases
","October 2nd, 2018 by Walt Disney Home Entertainment","PG-13 for some sci-fi action violence.(Rating bulletin 2532 (Cert #51623), 6/19/2018)",118 minutes,Ant-ManMarvel Cinematic Universe,vs. Ant-Man and the Wasp: QuantumaniaCreate your own comparison chart…,"Marvel Comics, Tiny Worlds, Fugitive / On the Run, House Arrest, Father’s Footsteps, Dysfunctional Family, Ensemble, Prologue, 1980s, Intertitle, FBI, Corrupt Cops, Scientific Experiment Gone Awry, Inventor, Motion Capture Performance, 3-D, 3-D - Post-production Conversion, IMAX: DMR",Based on Comic/Graphic Novel,Action,Animation/Live Action,Super Hero,Marvel Studios,United States,English,"$216,648,740","$406,495,920","$623,144,660","$17,045,283","$33,744,572","$50,789,855"
219,https://www.the-numbers.com/movie/First-Purge-The,"[""Y'Lan Noel"", 'Lex Scott Davis', 'Jovian Wade', 'Steve Harris', 'Marisa Tomei']","[['Gerard McMurray', 'Director'], ['James DeMonaco', 'Screenwriter'], ['Jason Blum', 'Producer'], ['Michael Bay', 'Producer'], ['Brad Fuller', 'Producer'], ['Andrew Form', 'Producer'], ['Sebastien K. Lemercier', 'Producer'], ['Steven R Molen', 'Executive Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Couper Samuelson', 'Executive Producer'], ['James DeMonaco', 'Executive Producer'], ['Luc Etienne', 'Executive Producer']]","$17,374,280 (25.0% of total gross)",4.00 (domestic box office/biggest weekend),50.7% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 10.5 times production budget)","3,031 opening theaters/3,038 max. theaters, 3.7 weeks average run per theater","$79,709,925","July 4th, 2018 (Wide) by Universal","July 4th, 2018 (Wide) (Belgium)
July 4th, 2018 (Wide) (Egypt)
July 4th, 2018 (Wide) (Switzerland)
July 4th, 2018 (Wide) (United Kingdom)
July 5th, 2018 (Wide) (Bolivia)
... Show all releases
","September 18th, 2018 by Universal Home Entertainment","R for strong disturbing violence throughout, pervasive language, some sexuality and drug use.(Rating bulletin 2528 (Cert #51600), 5/23/2018)",97 minutes,The Purge,vs. The Forever PurgeCreate your own comparison chart…,"Political, Prequel, Serial Killer, Near Future, Dystopia, Class Warfare, Government Corruption, Terrorism, Survival Horror",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Platinum Dunes, Blumhouse, Universal Pictures, Perfect World Pictures, Man in a Tree Productions",United States,English,"$69,488,745","$67,565,852","$137,054,597","$1,652,638","$1,854,914","$3,507,552"
220,https://www.the-numbers.com/movie/Skyscraper,"['Neve Campbell', 'Chin Han', 'Roland Møller', 'Noah Taylor', 'Byron Mann', 'Pablo Schreiber', 'Hannah Quinlivan', 'Dwayne Johnson']","[['Rawson Marshall Thurber', 'Director'], ['Rawson Marshall Thurber', 'Screenwriter'], ['Beau Flynn', 'Producer'], ['Dwayne Johnson', 'Producer'], ['Rawson Marshall Thurber', 'Producer'], ['Hiram Garcia', 'Producer'], ['Dany Garcia', 'Executive Producer'], ['Wendy Jacobson', 'Executive Producer'], ['Eric McLeod', 'Executive Producer'], ['Eric Hedayat', 'Executive Producer'], ['Robert Elswit', 'Director of Photography'], ['Jim Bissell', 'Production Designer'], ['Mike Sale', 'Editor'], ['Julian Clarke', 'Editor'], ['Ann Foley', 'Costume Designer'], ['Steve Jablonsky', 'Composer'], ['Sarah Halley Finn', 'Casting Director']]","$24,905,015 (36.4% of total gross)",2.75 (domestic box office/biggest weekend),22.4% (domestic box office/worldwide),"$125,000,000 (worldwide box office is 2.4 times production budget)","3,782 opening theaters/3,822 max. theaters, 3.6 weeks average run per theater","$78,484,108","July 13th, 2018 (Wide) by Universal","July 5th, 2018 (Wide), released as skyscraper (South Korea)
July 11th, 2018 (Wide) (Belgium)
July 11th, 2018 (Wide) (Switzerland)
July 12th, 2018 (Wide) (Albania)
July 12th, 2018 (Wide) (Croatia)
... Show all releases
","October 9th, 2018 by Universal Home Entertainment","PG for sequences of gun violence and action, and for brief strong language.(Rating bulletin 2526 (Cert #51591), 5/9/2018)",103 minutes,,vs. RampageCreate your own comparison chart…,"Disaster, Rescue, FBI, Ex-soldier, Amputee, Hong Kong, Terrorism, Framed, Trapped, Domestic Abuse, Hostage, Suicide Bomber, Murder - Suicide, Prologue, Intertitle, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Action Thriller",Original Screenplay,Action,Live Action,Contemporary Fiction,"Legendary Pictures, Seven Bucks Productions, Flynn Picture Company, Universal Pictures",United States,English,"$68,420,120","$236,438,001","$304,858,121","$10,396,514","$12,019,668","$22,416,182"
221,https://www.the-numbers.com/movie/New-Happy-Dad-and-Son-3-Adventure-in-Russia-(China),[],[],,,,,,,,"July 6th, 2018 (Wide), released as New Happy Dad and Son 3:Adventure in Russia (China)
",,,80 minutes,New Happy Dad and Son,vs. Kung FoodCreate your own comparison chart…,,Original Screenplay,Adventure,Digital Animation,,,China,Mandarin,n/a,"$23,130,468","$23,130,468",,,
222,https://www.the-numbers.com/movie/Sorry-to-Bother-You-(2018),"['Lakeith Lee Stanfield', 'Tessa Thompson', 'Jermaine Fowler', 'Omari Hardwick', 'Terry Crews', 'Steven Yeun', 'Armie Hammer', 'Danny Glover']","[['Boots Riley', 'Director'], ['Nina Yang Bongiovi', 'Producer'], ['Charles D. King', 'Producer'], ['George Rush', 'Producer'], ['Forest Whitaker', 'Producer'], ['Michael Y. Chow', 'Executive Producer'], ['Gus Deardoff', 'Executive Producer'], ['Philipp Engelhorn', 'Executive Producer'], ['Poppy Hanks', 'Executive Producer'], ['Caroline Kaplan', 'Executive Producer'], ['Kim Roth', 'Executive Producer'], ['Michael K. Shen', 'Executive Producer']]","$727,266 (4.2% of total gross)",4.16 (domestic box office/biggest weekend),95.7% (domestic box office/worldwide),"$3,200,000 (worldwide box office is 5.7 times production budget)","16 opening theaters/1,050 max. theaters, 4.0 weeks average run per theater","$20,066,174","July 6th, 2018 (Limited) by Annapurna Pictures","November 30th, 2018 (Wide), released as Sorry To Bother You (Australia)
December 7th, 2018 (Limited) (United Kingdom)
February 1st, 2019 (Wide) (France)
August 25th, 2022 (Limited) (Australia)
","October 9th, 2018 by Fox Home Entertainment","R for pervasive language, some strong sexual content, graphic nudity, and drug use(Rating bulletin 2528 (Cert #51561), 5/23/2018)",105 minutes,,vs. Detention of the DeadCreate your own comparison chart…,"African Americans, Telemarketer, Unemployed, Set in Oakland, CA, Set in California, Surrealism / Absurdism, Satire, Corporate Life, Corporate Malfeasance, Sundance Film Festival 2018, Black Comedy",Original Screenplay,Black Comedy,Live Action,Science Fiction,"Significant Productions, MNM Creative, Macro Media, Cinereach Films",United States,English,"$17,493,096","$792,464","$18,285,560","$425,373","$586,803","$1,012,176"
223,https://www.the-numbers.com/movie/A-Xiu-Luo-(China),[],[],,,,,,,,"July 12th, 2018 (Wide) (China)
",,,141 minutes,,vs. Asura : The City of MadnessCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,,China,Mandarin,n/a,"$7,353,354","$7,353,354",,,
224,https://www.the-numbers.com/movie/Soorma-(India)-(2018),"['Taapsee Pannu', 'Angad Bedi', 'Kulbhushan Kharbanda', 'Siddharth Shukla', 'Vijay Raaz', 'Danish Hussain', 'Mahavir Bhullar', 'Amit Gaur', 'Jasmine Bajwa', 'Diljit Dosanjh']","[['Shaad Ali', 'Director'], ['Suyash Trivedi', 'Screenwriter'], ['Shaad Ali', 'Screenwriter'], ['Siva Ananth', 'Screenwriter'], ['Chitrangda Singh', 'Producer'], ['Deepak Singh', 'Producer'], ['Sharmishta Roy', 'Production Designer'], ['Farooq Hundekar', 'Editor'], ['Shankar-Ehsaan-Loy', 'Composer'], ['Chirantan Das', 'Director of Photography']]","$168,354 (44.1% of total gross)",2.27 (domestic box office/biggest weekend),5.8% (domestic box office/worldwide),,"50 opening theaters/50 max. theaters, 2.4 weeks average run per theater","$438,304","July 13th, 2018 (Limited) by Sony Pictures","July 12th, 2018 (Wide) (Bahrain)
July 12th, 2018 (Wide) (Kuwait)
July 12th, 2018 (Wide) (Oman)
July 12th, 2018 (Wide) (Qatar)
July 12th, 2018 (Wide) (United Arab Emirates)
... Show all releases
",,"PG-13 for some thematic elements including a bloody image.(Rating bulletin 2534 (Cert #51680), 7/4/2018)",131 minutes,,vs. Zhongguo jizhangCreate your own comparison chart…,"Set in India, Inspirational Sports, Field Hockey, Comeback, Medical and Hospitals, Wheelchair User",Based on Real Life Events,Drama,Live Action,Factual,"Sony Pictures, CS Films    ",India,Hindi,"$382,104","$6,168,605","$6,550,709",,,
225,https://www.the-numbers.com/movie/Eighth-Grade-(2018),"['Josh Hamilton', 'Elsie Fisher']","[['Bo Burnham', 'Director'], ['Bo Burnham', 'Screenwriter'], ['Scott Rudin', 'Producer'], ['Eli Bush', 'Producer'], ['Christopher Storer', 'Producer'], ['Lila Yacoub', 'Producer'], [""Jamin O'Brien"", 'Executive Producer'], ['Sam Lisenco', 'Production Designer'], ['Jennifer Lilly', 'Editor'], ['Anna Meredith', 'Composer'], ['Andrew Wehde', 'Director of Photography'], ['Meredith Tucker', 'Casting Director']]","$263,797 (1.9% of total gross)",4.75 (domestic box office/biggest weekend),94.4% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 7.2 times production budget)","4 opening theaters/1,084 max. theaters, 3.6 weeks average run per theater","$15,531,271","July 13th, 2018 (Limited) by A24August 3rd, 2018 (Expands Wide) by A24","December 21st, 2018 (Wide) (Norway)
January 4th, 2019 (Wide) (Australia)
January 10th, 2019 (Wide) (New Zealand)
January 10th, 2019 (Wide) (Thailand)
February 22nd, 2019 (Wide) (Netherlands)
... Show all releases
","October 9th, 2018 by Lionsgate Home Entertainment","R for language and some sexual material.(Rating bulletin 2533 (Cert #51362), 6/27/2018)",93 minutes,,"vs. Love, SimonCreate your own comparison chart…","Coming of Age, Middle School, Social Media, Social Outcast, Suburbs, Single Parent, Anxiety and Phobias, Voiceover/Narration, Sundance Film Festival 2018, Coming-of-Age Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,A24,United States,English,"$13,539,710","$808,310","$14,348,020","$194,240","$149,240","$343,480"
226,https://www.the-numbers.com/movie/Gekijouban-Poketto-monsuta-Minna-no-Monogatari-(Japan),[],"[['Tetsuo Yajima', 'Director']]",,,,,,,,"July 13th, 2018 (Wide) (Japan)
November 23rd, 2018 (Wide), released as Pokemon The Movie: The Power Of Us (Australia)
November 24th, 2018 (Wide), released as Pokemon the Movie: The Power of Us (United Kingdom)
December 19th, 2018 (Wide), released as Pokemon the Movie: The Power of Us (South Korea)
","March 19th, 2019 by Warner Home Video, released as Pokemon the Movie: The Power of Us",Not Rated,112 minutes,,Create your own comparison chart…,,,Adventure,Digital Animation,,,Japan,Japanese,n/a,"$22,630,448","$22,630,448","$219,782","$166,760","$386,542"
227,https://www.the-numbers.com/movie/mejor-verano-de-mi-vida-El-(Spain)-(2018),[],"[['Dani de la Orden', 'Director']]",,,,,,,,"July 13th, 2018 (Wide) (Spain)
",,,91 minutes,,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Spain,Spanish,n/a,"$9,036,095","$9,036,095",,,
228,https://www.the-numbers.com/movie/Skyldige-Den-(Denmark)-(2018),['Jakob Cedergren'],"[['Gustav Möller', 'Director']]","$60,050 (29.0% of total gross)",3.45 (domestic box office/biggest weekend),2.5% (domestic box office/worldwide),,"29 opening theaters/31 max. theaters, 3.4 weeks average run per theater","$237,602","October 19th, 2018 (Limited) by Magnolia Pictures, released as The Guilty","July 13th, 2018 (Wide), released as Tísňové volání (Czech Republic)
July 20th, 2018 (Wide) (France)
August 10th, 2018 (Wide) (Netherlands)
October 19th, 2018 (Wide), released as Tiesňové volanie (Slovakia)
October 26th, 2018 (Limited), released as The Guilty (United Kingdom)
... Show all releases
","February 5th, 2019 by Magnolia Home Entertainment, released as The Guilty","R for language.(Rating bulletin 2545 (Cert #51820), 9/19/2018)",85 minutes,,vs. NightcrawlerCreate your own comparison chart…,Sundance Film Festival 2018,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,Denmark,"Danish, English","$207,140","$7,963,699","$8,170,839","$49,187","$41,378","$90,565"
229,https://www.the-numbers.com/movie/Xie-Bu-Ya-Zheng-(China)-(2018),[],"[['Jiang Wen', 'Director']]",,,,,,,,"July 13th, 2018 (Wide) (China)
",,,137 minutes,Let The Bullets Fly,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Historical Fiction,,"China, United States","English, Japanese, Mandarin",n/a,"$85,170,584","$85,170,584",,,
230,https://www.the-numbers.com/movie/Animal-Crackers,"['Patrick Warburton', 'Raven-Symoné Pearman', 'Harvey Fierstein', 'Wallace Shawn', 'Gilbert Gottfried', 'Tara Strong', 'James Arnold Taylor', 'Lydia Rose Taylor', 'Emily Blunt', 'Danny DeVito', 'John Krasinski', 'Ian McKellen', 'Sylvester Stallone']","[['Scott Christian Sava', 'Director'], ['Tony Bancroft', 'Director'], ['Scott Christian Sava', 'Screenwriter'], ['Tony Bancroft', 'Screenwriter'], ['Scott Christian Sava', 'Producer'], ['George Lee', 'Producer'], ['Marcus Englefield', 'Producer'], ['Jamie Thomason', 'Producer'], ['Leiming Guan', 'Producer']]",,,,,,,,"July 15th, 2018 (Wide), released as Magical Circus (China)
August 5th, 2020 (Wide) (South Korea)
August 28th, 2020 (Wide), released as Křupaví mazlíčci (Czech Republic)
September 3rd, 2020 (Wide), released as O Segredo das Bolachas (Portugal)
September 4th, 2020 (Wide), released as Chrumkáči (Slovakia)
... Show all releases
","July 24th, 2020 by Netflix","PG for rude humor and action.(Rating bulletin 2772 (cert #54298), 3/1/2023)",94 minutes,,vs. Despicable MeCreate your own comparison chart…,"Circus, Supernatural, Daredevil, Dysfunctional Family, Delayed Release, Development Hell, Animal Lead, Human Animal Transformation, Family Adventure",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Blue Dream Studios, Storyoscopic Films","Australia, China, Republic of Korea, United States",English,n/a,"$12,877,422","$12,877,422",,,
231,https://www.the-numbers.com/movie/Mission-Impossible-Fallout,"['Tom Cruise', 'Henry Cavill', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Sean Harris', 'Angela Bassett', 'Michelle Monaghan', 'Alec Baldwin']","[['Christopher McQuarrie', 'Director'], ['Christopher McQuarrie', 'Screenwriter'], ['Bruce Geller', 'Based on the TV series created by'], ['Christopher McQuarrie', 'Producer'], ['Tom Cruise', 'Producer'], ['J.J. Abrams', 'Producer'], ['David Ellison', 'Producer'], ['Dana Goldberg', 'Producer'], ['Bryan Burk', 'Producer'], ['Don Granger', 'Producer'], ['Lorne Balfe', 'Composer'], ['Rob Hardy', 'Director of Photography'], ['Eddie Hamilton', 'Editor']]","$61,236,534 (27.8% of total gross)",3.60 (domestic box office/biggest weekend),28.0% (domestic box office/worldwide),"$178,000,000 (worldwide box office is 4.4 times production budget)","4,386 opening theaters/4,395 max. theaters, 6.4 weeks average run per theater","$252,542,548","July 27th, 2018 (Wide) by Paramount PicturesJuly 27th, 2018 (IMAX) by Paramount Pictures","July 16th, 2018 (Wide), released as Mission:Impossible- Fallout (South Korea)
July 25th, 2018 (Wide), released as Mission: Impossible Fallout (United Kingdom)
July 26th, 2018 (Wide), released as Misión: Imposible - Repercusión (Mexico)
July 26th, 2018 (Wide), released as Миссия невыполнима: Последствия (Russia (CIS))
July 26th, 2018 (Wide), released as Миссия невыполнима: Последствия (Turkey)
... Show all releases
","December 4th, 2018 by Paramount Home Video","PG-13 for violence and intense sequences of action, and for brief strong language.(Rating bulletin 2537 (Cert #51552), 7/25/2018)",147 minutes,Mission: Impossible,"Blockbusters, 2018vs. Mission: Impossible—Rogue NationCreate your own comparison chart…","C.I.A., Secret Agent, Hitmen, 3-D, Prison Break, Ensemble, Dream Sequence, Intertitle, Voiceover/Narration, Nightmare, Non-Chronological, False Identity, Surprise Twist, Revenge, 3-D - Post-production Conversion, IMAX: DMR",Based on TV,Action,Live Action,Contemporary Fiction,"Skydance Productions, Bad Robot, Paramount Pictures",United States,English,"$220,159,104","$566,467,079","$786,626,183","$6,943,045","$16,079,027","$23,022,072"
