,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
137,https://www.the-numbers.com/movie/Kevin-Hart-Let-Me-Explain,['Kevin Hart'],[],"$10,030,463 (31.1% of total gross)",3.21 (domestic box office/biggest weekend),99.7% (domestic box office/worldwide),"$2,500,000 (worldwide box office is 12.9 times production budget)","876 opening theaters/892 max. theaters, 3.7 weeks average run per theater","$41,445,296",,75 minutes,vs. Kevin Hart: Laugh at My PainCreate your own comparison chart…,Based on Real Life Events,Concert/Performance,Live Action,Factual,United States,English,"July 3rd, 2013 (Wide) by Lionsgate","October 15th, 2013 by Lionsgate Home Entertainment","R for pervasive language including sexual references.(Rating bulletin 2268, 4/17/2013)",,"Summit Entertainment, Codeblack Films, Hartbeat Productions",,"$32,244,051","$83,204","$32,327,255","$4,904,650","$940,401","$5,845,051"
138,https://www.the-numbers.com/movie/Gamshijadeul,[],[],,,,,,,"July 4th, 2013 (Wide) (International title)
 (South Korea)
",118 minutes,Create your own comparison chart…,,Action,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,,,n/a,"$33,551,732","$33,551,732",,,
139,https://www.the-numbers.com/movie/Man-Tam-(Hong-Kong)-(2013),[],"[['Johnnie To', 'Director']]",,,,,,,"July 5th, 2013 (Wide) (China)
",129 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"China, Hong Kong","Cantonese, English, Mandarin, Portuguese",,,,,,,n/a,"$32,061,558","$32,061,558",,,
140,https://www.the-numbers.com/movie/Way-Way-Back-The,"['Rob Corddry', 'Amanda Peet', 'Steve Carell', 'Toni Collette', 'Allison Janney', 'AnnaSophia Robb', 'Sam Rockwell', 'Maya Rudolph', 'Liam James']","[['Nat Faxon', 'Director'], ['Jim Rash', 'Director'], ['Nat Faxon', 'Screenwriter'], ['Jim Rash', 'Screenwriter'], ['Kevin J. Walsh', 'Producer'], ['Tom Rice', 'Producer'], ['Nat Faxon', 'Executive Producer'], ['Jim Rash', 'Executive Producer'], ['Ben Nearn', 'Executive Producer'], ['Gigi Pritzker', 'Executive Producer'], ['George Parra', 'Executive Producer'], ['John Bailey', 'Director of Photography'], ['Mark Ricker', 'Production Designer'], ['Tatiana S. Riegel', 'Editor'], ['Ann Roth', 'Costume Designer'], ['Michelle Matland', 'Costume Designer'], ['Linda Cohen', 'Music Supervisor'], ['Rob Simonsen', 'Composer']]","$552,788 (2.6% of total gross)",6.24 (domestic box office/biggest weekend),80.1% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 5.4 times production budget)","19 opening theaters/1,001 max. theaters, 6.2 weeks average run per theater","$27,638,756","October 18th, 2013 (Wide) (Mexico)
October 25th, 2013 (Wide) (Spain)
October 31st, 2013 (Wide) (Argentina)
November 14th, 2013 (Wide) (Portugal)
November 27th, 2013 (Wide) (Belgium)
... Show all releases
",103 minutes,vs. I Hope They Serve Beer in HellCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"July 5th, 2013 (Limited) by Fox Searchlight","October 22nd, 2013 by Fox Home Entertainment","PG-13 for thematic elements, language, some sexual content and brief drug material.(Rating bulletin 2265, 3/27/2013)","Coming of Age, First Love, Step-Family, Summer Vacation, Dysfunctional Family, Romance, Children Dealing with Divorce, Addiction, Narcotics, Delayed Adulthood, Screenplay Written By the Star, Directing Yourself, Digital Cinematography","Sycamore Pictures, DoubleYou, OddLot Entertainment, What Just Happened Productions",,"$21,502,690","$5,351,120","$26,853,810","$4,295,100","$1,932,619","$6,227,719"
141,https://www.the-numbers.com/movie/Pacific-Rim,"['Charlie Day', 'Max Martini', 'Robert Kazinsky', 'Ron Perlman', 'Burn Gorman', 'Charlie Hunnam', 'Idris Elba', 'Rinko Kikuchi']","[['Guillermo del Toro', 'Director'], ['Thomas Tull', 'Producer'], ['Jon Jashni', 'Producer'], ['Guillermo del Toro', 'Producer'], ['Mary Parent', 'Producer'], ['Travis Beacham', 'Screenwriter'], ['Guillermo del Toro', 'Screenwriter'], ['Travis Beacham', 'Story Creator'], ['Callum Greene', 'Executive Producer'], ['Guillermo Navarro', 'Director of Photography'], ['Andrew Neskorommy', 'Production Designer'], ['Carol Spier', 'Production Designer'], ['Peter Amundson', 'Editor'], ['John Gilroy', 'Editor'], ['Kate Hawley', 'Costume Designer'], ['Ramin Djawadi', 'Composer']]","$37,285,325 (36.6% of total gross)",2.73 (domestic box office/biggest weekend),24.8% (domestic box office/worldwide),"$190,000,000 (worldwide box office is 2.2 times production budget)","3,275 opening theaters/3,285 max. theaters, 4.3 weeks average run per theater","$130,853,667","July 11th, 2013 (Wide) (Ukraine)
July 12th, 2013 (Wide) (Bulgaria)
",131 minutes,vs. Jurassic WorldCreate your own comparison chart…,Original Screenplay,Action,Live Action,Science Fiction,United States,"Cantonese, English, Japanese","July 12th, 2013 (Wide) by Warner Bros.July 12th, 2013 (IMAX) by Warner Bros.","October 15th, 2013 by Warner Home Video","PG-13 for sequences of intense sci-fi action and violence throughout, and brief language.(Rating bulletin 2268, 4/17/2013)","End of the World, Visual Effects, Robot, Kaiju, Creature Feature, Lovecraftian, Prologue, Voiceover/Narration, 3-D, Mecha, Survivor's Guilt, 3-D - Post-production Conversion, IMAX: DMR","Warner Bros., Legendary Pictures, Guillermo del Toro, DDY",Pacific Rim,"$101,802,906","$309,200,000","$411,002,906","$23,379,384","$35,865,742","$59,245,126"
142,https://www.the-numbers.com/movie/Fruitvale-Station,"['Melonie Diaz', 'Kevin Durand', 'Chad Michael Murray', ""Ahna O'Reilly"", 'Octavia Spencer', 'Michael B. Jordan']","[['Ryan Coogler', 'Director'], ['Ryan Coogler', 'Screenwriter'], ['Nina Yang Bongiovi', 'Producer'], ['Forest Whitaker', 'Producer'], ['Michael Y. Chow', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Lisa Kleiner Chanoff', 'Co-Executive Producer'], ['John Kwok', 'Co-Executive Producer'], ['Octavia Spencer', 'Co-Executive Producer'], ['Sev Ohanian', 'Co-Producer'], ['Rachel Morrison', 'Director of Photography'], ['Hannah Beachler', 'Production Designer'], ['Claudia Castello', 'Editor'], ['Michael P. Shawver', 'Editor'], ['Ludwig Göransson', 'Composer'], ['Aggie Guerard Rodgers', 'Costume Designer'], ['Twinkie Byrd', 'Casting Director'], ['Nina Henninger', 'Casting Director']]","$377,285 (2.3% of total gross)",3.51 (domestic box office/biggest weekend),91.7% (domestic box office/worldwide),"$900,000 (worldwide box office is 19.5 times production budget)","7 opening theaters/1,086 max. theaters, 4.5 weeks average run per theater","$20,693,048",,84 minutes,vs. DopeCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Contemporary Fiction,United States,English,"July 12th, 2013 (Limited) by Weinstein Co.","January 14th, 2014 by Anchor Bay Home Entertainment","R for some violence, language throughout and some drug use.(Rating bulletin 2279, 7/3/2013)","African Americans, Corrupt Cops, New Year's Day, 2000s, Set in San Francisco, Set in California, Character POV shot, Non-Chronological, Narcotics, Infidelity, Hood Film, Black Urban, Set in Oakland, CA, Social Justice, Biographical Drama, Police Shooting",Significant Productions,,"$16,098,998","$1,450,647","$17,549,645","$4,761,748","$1,359,518","$6,121,266"
143,https://www.the-numbers.com/movie/Grown-Ups-2,"['Nick Swardson', 'Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade', 'Salma Hayek', 'Maya Rudolph', 'Maria Bello']","[['Dennis Dugan', 'Director'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Fred Wolf', 'Screenwriter'], ['Adam Sandler', 'Screenwriter'], ['Tim Herlihy', 'Screenwriter'], ['Barry Bernardi', 'Executive Producer'], ['Allen Covert', 'Executive Producer'], ['Theo Van de Sande', 'Director of Photography'], ['Aaron Osborne', 'Production Designer'], ['Tom Costain', 'Editor'], ['Ellen Lutter', 'Costume Designer'], ['Rupert Gregson-Williams', 'Composer'], ['Michael Dilbeck', 'Music Supervisor'], ['Brooks Arthur', 'Music Supervisor'], ['Kevin Grady', 'Music Supervisor']]","$41,508,572 (31.1% of total gross)",3.22 (domestic box office/biggest weekend),54.1% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 3.1 times production budget)","3,491 opening theaters/3,491 max. theaters, 5.8 weeks average run per theater","$171,812,546","July 12th, 2013 (Wide) (Spain)
August 8th, 2013 (Wide) (South Africa)
August 16th, 2013 (Wide) (Brazil)
August 16th, 2013 (Wide) (Ecuador)
August 22nd, 2013 (Wide) (Uruguay)
... Show all releases
",100 minutes,vs. The WaterboyCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"July 12th, 2013 (Wide) by Sony Pictures","November 5th, 2013 by Sony Pictures Home EntertainmentDecember 2nd, 2013 by Sony Pictures","PG-13 for crude and suggestive content, language and some male rear nudity.(Rating bulletin 2269, 4/24/2013)","Mid-Life Crisis, Graduation, Ensemble, Gratuitous Cameos, Screenplay Written By the Star","Columbia Pictures, Happy Madison",Grown Ups,"$133,668,525","$113,355,283","$247,023,808","$19,844,970","$9,891,165","$29,736,135"
144,https://www.the-numbers.com/movie/Killing-Season,"['Milo Ventimiglia', 'Elizabeth Olin', 'John Travolta', 'Robert De Niro']","[['Mark Steven Johnson', 'Director'], ['Evan Daugherty', 'Screenwriter'], ['Paul Breuls', 'Producer'], ['Ed Cathell III', 'Producer'], ['Avi Lerner', 'Executive Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['John Thompson', 'Executive Producer'], ['Guy Tannahil', 'Executive Producer'], ['Veronique Huyghebaert', 'Co-Producer'], ['Linda Favila', 'Co-Executive Producer'], ['Anson Downes', 'Co-Executive Producer'], ['Peter Menzies Jr.', 'Director of Photography'], ['Sean Albertson', 'Editor'], ['Kirk M. Petruccelli', 'Production Designer'], ['Denise Wingate', 'Costume Designer'], ['Christopher Young', 'Composer']]",,,,,,,"December 25th, 2013 (Wide) (Peru)
",90 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Belgium, United States",English,"July 12th, 2013 (Limited) by Alchemy","August 20th, 2013 by Alchemy","R for strong violence, some torture, and language including some sexual references.(Rating bulletin 2253, 12/19/2012)","Returning Soldiers, PTSD, Revenge, Cabin in the Woods, Torture Porn, Early / Simultaneous Video-on-Demand release","Corsan, Nu Image",,n/a,"$48,922","$48,922","$4,654,151","$992,738","$5,646,889"
145,https://www.the-numbers.com/movie/Turbo,"['Paul Giamatti', 'Michael Peña', 'Michelle Rodriguez', 'Ryan Reynolds', 'Snoop Dogg', 'Maya Rudolph', 'Samuel L. Jackson']","[['David Soren', 'Director'], ['Lisa Stewart', 'Producer'], ['Susan Slagle Rogers', 'Co-Producer'], ['David Soren', 'Screenwriter'], ['Darren Lemke', 'Screenwriter'], ['Robert D. Siegel', 'Screenwriter'], ['David Soren', 'Story Creator'], ['Henry Jackman', 'Composer']]","$21,312,625 (25.7% of total gross)",3.90 (domestic box office/biggest weekend),28.9% (domestic box office/worldwide),"$135,000,000 (worldwide box office is 2.1 times production budget)","3,806 opening theaters/3,809 max. theaters, 4.3 weeks average run per theater","$106,721,273","July 19th, 2013 (Wide) (Bulgaria)
August 16th, 2013 (Wide) (Venezuela)
August 22nd, 2013 (Wide) (Serbia and Montenegro)
September 13th, 2013 (Wide) (Turkey)
September 19th, 2013 (Wide) (Australia)
... Show all releases
",96 minutes,vs. The CroodsCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"July 17th, 2013 (Wide) by 20th Century FoxJuly 17th, 2013 (IMAX) by 20th Century Fox","November 12th, 2013 by Fox Home Entertainment","PG for some mild action and thematic elements.(Rating bulletin 2272, 5/15/2013)","Animal Lead, Talking Animals, Auto Racing, Miscellaneous Racing, 3-D, 3-D - Shot in 3-D","DreamWorks Animation, Lisa Stewart",,"$83,028,130","$203,868,448","$286,896,578","$44,135,259","$25,273,764","$69,409,023"
146,https://www.the-numbers.com/movie/Conjuring-The,"['Patrick Wilson', 'Lili Taylor', 'Ron Livingston', 'Vera Farmiga']","[['James Wan', 'Director'], ['Chad Hayes', 'Screenwriter'], ['Carey Hayes', 'Screenwriter'], ['Tony DeRosa-Grund', 'Producer'], ['Peter Safran', 'Producer'], ['Rob Cowan', 'Producer'], ['Walter Hamada', 'Executive Producer'], ['Dave Neustadter', 'Executive Producer'], ['John R. Leonetti', 'Director of Photography'], ['Julie Berghoff', 'Production Designer'], ['Kirk Morri', 'Editor'], ['Joseph Bishara', 'Composer'], ['Anne McCarthy', 'Casting Director'], ['Kellie Gesel', 'Casting Director']]","$41,855,326 (30.5% of total gross)",3.28 (domestic box office/biggest weekend),43.4% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 15.8 times production budget)","2,903 opening theaters/3,115 max. theaters, 6.0 weeks average run per theater","$176,609,034","July 18th, 2013 (Wide) (New Zealand)
July 19th, 2013 (Wide) (Australia)
August 2nd, 2013 (Wide) (United Kingdom)
August 9th, 2013 (Wide) (Argentina)
August 22nd, 2013 (Wide) (Chile)
... Show all releases
",111 minutes,vs. The Conjuring 2: The Enfield PoltergeistCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Fantasy,United States,English,"July 19th, 2013 (Wide) by Warner Bros.","October 22nd, 2013 by Warner Home Video","R for sequences of disturbing violence and terror.(Rating bulletin 2276, 6/12/2013)","Haunting, Paranormal Investigation, Based on an UNTRUE Story, Possessed, Voiceover/Narration, Prologue, Intertitle, Exorcism, Sleepwalking, Supernatural Horror","New Line Cinema, The Safran Company, Evergreen Pictures",The Conjuring,"$137,400,141","$179,449,581","$316,849,722","$15,938,468","$11,657,762","$27,596,230"
147,https://www.the-numbers.com/movie/Metegol-(2013-Argentina),[],"[['Juan Jose Campanella', 'Director']]",,,,"$22,000,000 (worldwide box office is 1.5 times production budget)",,,"July 18th, 2013 (Wide) (Argentina)
November 8th, 2013 (Wide) (Colombia)
November 15th, 2013 (Wide) (Mexico)
November 21st, 2013 (Wide) (Bolivia)
November 29th, 2013 (Wide) (Brazil)
... Show all releases
",85 minutes,vs. Astérix et Obélix: Au service de Sa Majesté Create your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Digital Animation,Kids Fiction,Spain,Spanish,,"June 15th, 2016 by Netflix, released as The Unbeatables","PG for some rude humor and mild action.(Rating bulletin 2386, 8/12/2015)","Soccer, Living Toys, Professional Rivalry, Undefeated, Romance, Love Triangle, Voiceover/Narration, 3-D, 3-D - Shot in 3-D",,,n/a,"$34,061,097","$34,061,097",,,
148,https://www.the-numbers.com/movie/Only-God-Forgives,"['Kristin Scott Thomas', 'Vithaya Pansringarm', 'Rhatha Phongam', 'Gordon Brown', 'Tom Burke', 'Ryan Gosling']","[['Nicolas Winding Refn', 'Director'], ['Nicolas Winding Refn', 'Screenwriter'], ['Lene Borglum', 'Producer'], ['Sidonie Dumas', 'Producer'], ['Vincent Maraval', 'Producer'], ['Beth Mickle', 'Production Designer'], ['Matthew Newman', 'Editor'], ['Cliff Martinez', 'Composer'], ['Larry Smith', 'Director of Photography']]","$313,958 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),17.3% (domestic box office/worldwide),"$4,800,000 (worldwide box office is 0.9 times production budget)","78 opening theaters/81 max. theaters, 3.0 weeks average run per theater","$997,243","November 1st, 2013 (Wide) (Spain)
November 28th, 2013 (Wide) (Lebanon)
November 29th, 2013 (Wide) (Romania)
December 6th, 2013 (Wide) (Bulgaria)
December 12th, 2013 (Wide) (Mexico)
... Show all releases
",90 minutes,vs. ClimaxCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Denmark, France","English, Thai","July 19th, 2013 (Limited) by Radius","October 22nd, 2013 by Anchor Bay Home Entertainment","R for strong bloody violence including grisly images sexual content and language.(Rating bulletin 2273, 5/22/2013)","Organized Crime, Death of a Sibling, Death of a Son or Daughter, Dysfunctional Family, Incest, Revenge, Boxing, Child Abuse, Sex Crimes, Prostitution, Early / Simultaneous Video-on-Demand release, Narcotics",Radius TWC,,"$775,849","$3,718,711","$4,494,560","$680,505","$810,592","$1,491,097"
149,https://www.the-numbers.com/movie/RED-2,"['Brian Cox', 'Neal McDonough', 'David Thewlis', 'Bruce Willis', 'John Malkovich', 'Mary-Louise Parker', 'Anthony Hopkins', 'Helen Mirren', 'Catherine Zeta-Jones', 'Byung-hun Lee']","[['Dean Parisot', 'Director'], ['Jon Hoeber', 'Screenwriter'], ['Erich Hoeber', 'Screenwriter'], ['Warren Ellis', 'Character Creator'], ['Lorenzo di Bonaventura', 'Producer'], ['Mark Vahradian', 'Producer'], ['Jake Myers', 'Executive Producer'], ['David Ready', 'Executive Producer'], ['Enrique Chediak', 'Director of Photography'], ['Jim Clay', 'Production Designer'], ['Don Zimmerman', 'Editor'], ['Beatrix Aruna Pasztor', 'Costume Designer'], ['Alan Silvestri', 'Composer'], ['John Houlihan', 'Music Supervisor'], ['James Madigan', 'Visual Effects Supervisor'], ['Deborah Aquila', 'Casting Director'], ['Tricia Wood', 'Casting Director']]","$18,048,422 (33.9% of total gross)",2.95 (domestic box office/biggest weekend),37.6% (domestic box office/worldwide),"$84,000,000 (worldwide box office is 1.7 times production budget)","3,016 opening theaters/3,016 max. theaters, 4.3 weeks average run per theater","$68,461,712","September 20th, 2013 (Wide) (Kenya)
November 30th, 2013 (Wide) (Japan)
",116 minutes,vs. The A-TeamCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Contemporary Fiction,United States,English,"July 19th, 2013 (Wide) by Lionsgate","November 26th, 2013 by Lionsgate/Summit","PG-13 for pervasive action and violence including frenetic gunplay, and for some language and drug material.(Rating bulletin 2275, 6/5/2013)","Hitmen, Terrorism, Out of Retirement, Love Triangle, Intertitle, Martial Arts, Cold War, Action Thriller","Summit Entertainment, di Bonaventura Pictures",RED,"$53,262,560","$88,244,795","$141,507,355","$32,740,798","$18,052,621","$50,793,419"
150,https://www.the-numbers.com/movie/RIPD,"['Kevin Bacon', 'Mary-Louise Parker', 'Stephanie Szostak', 'Jeff Bridges', 'Ryan Reynolds']","[['Robert Schwentke', 'Director'], ['Phil Hay', 'Screenwriter'], ['David Dobkin', 'Story Creator'], ['Phil Hay', 'Story Creator'], ['Matt Manfredi', 'Story Creator'], ['Peter M. Lenkov', 'Based on the Dark Horse Comic Created by'], ['Neal H. Moritz', 'Producer'], ['Mike Richardson', 'Producer'], ['Michael Fottrell', 'Producer'], ['Ori Marmur', 'Executive Producer'], ['Ryan Reynolds', 'Executive Producer'], ['Jonathan Komack Martin', 'Executive Producer'], ['David Dobkin', 'Executive Producer'], ['Keith Goldberg', 'Executive Producer'], ['Peter M. Lenkov', 'Executive Producer'], ['Alec Hammond', 'Production Designer'], ['Mark Helfrich', 'Editor'], ['Susan Lyall', 'Costume Designer'], ['Christophe Beck', 'Composer']]","$12,691,415 (37.8% of total gross)",2.65 (domestic box office/biggest weekend),42.5% (domestic box office/worldwide),"$130,000,000 (worldwide box office is 0.6 times production budget)","2,852 opening theaters/2,852 max. theaters, 3.1 weeks average run per theater","$43,212,422","October 4th, 2013 (Wide) (Mexico)
November 28th, 2013 (Wide) (Uruguay)
",98 minutes,vs. GhostbustersCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Science Fiction,United States,English,"July 19th, 2013 (Wide) by Universal","October 29th, 2013 by Universal Home EntertainmentJanuary 20th, 2014 by Universal Pictures UK, released as R.I.P.D. Rest in Peace Department","PG-13 for violence, sci-fi/fantasy action, some sensuality, and language including sex references.(Rating bulletin 2268, 4/16/2013)","Haunting, Friendly Ghost, Buddy Cop, End of the World, Dark Horse Comics, 3-D, Motion Capture Performance, 3-D - Post-production Conversion, Action Comedy","Universal Pictures, Original Film, Dark Horse Entertainment",R.I.P.D,"$33,618,855","$45,457,823","$79,076,678","$7,850,837","$8,446,527","$16,297,364"
151,https://www.the-numbers.com/movie/Worlds-End-The,"['Nick Frost', 'Simon Pegg', 'Paddy Considine', 'Martin Freeman', 'Eddie Marsan', 'Rosamund Pike']","[['Edgar Wright', 'Director'], ['Nira Park', 'Producer'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Simon Pegg', 'Screenwriter'], ['Edgar Wright', 'Screenwriter'], ['James Briddle', 'Executive Producer'], ['Edgar Wright', 'Executive Producer'], ['Simon Pegg', 'Executive Producer'], ['Nick Frost', 'Executive Producer'], ['Liza Chasin', 'Executive Producer'], ['Mairi Bett', 'Co-Producer'], ['Bill Pope', 'Director of Photography'], ['Marcus Rowland', 'Production Designer'], ['Paul Machliss', 'Editor'], ['Steven Price', 'Composer'], ['Nina Gold', 'Casting Director']]","$8,811,790 (33.9% of total gross)",2.95 (domestic box office/biggest weekend),55.2% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 2.4 times production budget)","1,551 opening theaters/1,553 max. theaters, 4.7 weeks average run per theater","$33,425,663","July 19th, 2013 (Wide) (United Kingdom)
November 28th, 2013 (Wide) (Thailand)
November 29th, 2013 (Wide) (Spain)
May 20th, 2021 (Limited) (Australia)
",109 minutes,vs. Hot FuzzCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Science Fiction,"Japan, United Kingdom, United States",English,"August 23rd, 2013 (Wide) by Focus Features","November 19th, 2013 by Universal Home Entertainment","R for pervasive language including sexual references.(Rating bulletin 2274, 5/29/2013)","Voiceover/Narration, Prologue, Intertitle, Twins, Robot, Alien Invasion, Epilogue, Mid-Life Crisis, One Night, End of the World, Non-Chronological, Screenplay Written By the Star, Suicide Attempt, Action Comedy","Focus Features, Universal Pictures, Relativity Media, Working Title Films, Big Talk Pictures, Dentsu Inc., Fuji Television Network",Three Flavours Cornetto Trilogy,"$26,004,851","$21,119,787","$47,124,638","$3,332,761","$6,141,826","$9,474,587"
152,https://www.the-numbers.com/movie/Kaze-Tachinu,"['Joseph Gordon-Levitt', 'Emily Blunt']","[['Hayao Miyazaki', 'Director'], ['Hayao Miyazaki', 'Screenwriter'], ['Toshio Suzuki', 'Story Creator'], ['Toshio Suzuki', 'Producer'], ['Koji Hoshino', 'Executive Producer'], ['Joe Hisaishi', 'Composer'], ['Takeshi Seyama', 'Editor'], ['Eriko Kimura', 'Dialogue Editor'], ['Koji Kasamatsu', 'Sound Designer'], ['Koji Kasamatsu', 'Re-recording Mixer'], ['Yoji Takeshige', 'Art Director'], ['Kitaro Kosaka', 'Supervising Animator']]","$313,751 (6.0% of total gross)",3.43 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),,"21 opening theaters/496 max. theaters, 2.9 weeks average run per theater","$6,653,557","July 20th, 2013 (Wide), released as The Wind Rises (International title)
 (Japan)
February 20th, 2014 (Wide), released as Ветер крепчает (Russia (CIS))
February 27th, 2014 (Limited), released as The Wind Rises (Australia)
December 10th, 2020 (Limited), released as The Wind Rises (Australia)
June 15th, 2022 (Wide), released as Ветер крепчает (Russia (CIS))
... Show all releases
",126 minutes,vs. Edge of TomorrowCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Digital Animation,Historical Fiction,Japan,"German, Italian, Japanese","November 8th, 2013 (Oscar Qualifying Run) by Walt Disney, released as The Wind RisesFebruary 21st, 2014 (Limited) by Walt Disney, released as The Wind Rises","November 18th, 2014 by Buena Vista Home Entertainment, released as The Wind Rises","PG-13 for some disturbing images and smoking.(Rating bulletin 2297, 11/6/2013)","Dream Sequence, Romance, Anime, Tuberculosis, Disaster, Terminal Illness, Inspired by a True Story, World War II, Anti-war, Historical Drama","Studio Ghibli, KDDI Corporation",,"$5,201,879","$112,709,032","$117,910,911","$3,485,961","$5,586,508","$9,072,469"
153,https://www.the-numbers.com/movie/Blue-Jasmine,"['Alec Baldwin', 'Louis C.K.', 'Bobby Cannavale', 'Andrew Dice Clay', 'Sally Hawkins', 'Peter Sarsgaard', 'Michael Stuhlbarg', 'Cate Blanchett']","[['Woody Allen', 'Director'], ['Woody Allen', 'Screenwriter'], ['Letty Aronson', 'Producer'], ['Stephen Tenenbaum', 'Producer'], ['Edward Walson', 'Producer'], ['Helen Robin', 'Co-Producer'], ['Leroy Schecter', 'Executive Producer'], ['Adam B. Stern', 'Executive Producer'], ['Jack Rollins', 'Co-Executive Producer'], ['Javier Aguirresarobe', 'Director of Photography'], ['Santo Loquasto', 'Production Designer'], ['Alisa Lepselter', 'Editor'], ['Suzy Benzinger', 'Costume Designer'], ['Juliet Taylor', 'Casting Director']]","$612,064 (1.8% of total gross)",8.38 (domestic box office/biggest weekend),32.5% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 5.7 times production budget)","6 opening theaters/1,283 max. theaters, 5.8 weeks average run per theater","$42,933,219","August 7th, 2013 (Wide) (Belgium)
September 12th, 2013 (Wide) (Australia)
September 12th, 2013 (Wide) (Portugal)
September 13th, 2013 (Wide) (Lithuania)
September 27th, 2013 (Wide) (United Kingdom)
... Show all releases
",98 minutes,vs. Café SocietyCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"July 26th, 2013 (Limited) by Sony Pictures Classics","January 21st, 2014 by Sony Pictures Home Entertainment","PG-13 for mature thematic material, language and sexual content.(Rating bulletin 2268, 4/17/2013)","White Collar Crime, Infidelity, Dysfunctional Family, Relationships Gone Wrong, Romance, Comedy Drama","Gravier Productions, Perdido, Sony Pictures Classics",,"$33,404,871","$69,508,090","$102,912,961","$3,759,125","$1,409,759","$5,168,884"
154,https://www.the-numbers.com/movie/Wolverine-The,"['Hiroyuki Sanada', 'Famke Janssen', 'Will Yun Lee', 'Rila Fukushima', 'Tao Okamoto', 'Svetlana Khodchenkova', 'Haruhiko Yamanouchi', 'Hugh Jackman']","[['James Mangold', 'Director'], ['Mark Bomback', 'Screenwriter'], ['Scott Frank', 'Screenwriter'], ['Lauren Shuler Donner', 'Producer'], ['Hutch Parker', 'Producer'], ['Stan Lee', 'Executive Producer'], ['Joe Caracciolo, Jr.', 'Executive Producer'], ['Ross Emery', 'Cinematographer'], ['Francois Audouy', 'Production Designer'], ['Michael McCusker', 'Editor'], ['Marco Beltrami', 'Composer'], ['Isis Mussenden', 'Costume Designer']]","$53,113,752 (40.1% of total gross)",2.50 (domestic box office/biggest weekend),31.8% (domestic box office/worldwide),"$115,000,000 (worldwide box office is 3.6 times production budget)","3,924 opening theaters/3,924 max. theaters, 4.7 weeks average run per theater","$170,383,645","July 26th, 2013 (Wide) (Bulgaria)
August 15th, 2013 (Wide) (Bahrain)
",126 minutes,vs. Ant-ManCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"July 26th, 2013 (Wide) by 20th Century Fox","December 3rd, 2013 by Fox Home Entertainment","PG-13 for sequences of intense sci - fi action and violence, some sexuality and language.(Rating bulletin 2280, 7/10/2013)","Romance, Marvel Comics, Organized Crime, Mutants, Depression, PTSD, Scene in End Credits, 3-D, 3-D - Post-production Conversion","20th Century Fox, Marvel Studios, Donners’ Company, TSG Entertainment, Ingenious Media",WolverineX-Men,"$132,556,852","$283,900,000","$416,456,852","$37,856,675","$43,722,072","$81,578,747"
