,url,cast,crew,Legs:,Domestic Share:,Infl. Adj. Dom. BO,Opening Weekend:,Production Budget:,Theater counts:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
73,https://www.the-numbers.com/movie/Iron-Sky,"['Stephanie Paul', 'Julia Dietze', 'Gotz Otto', 'Christopher Kirby', 'Tilo Pruckner', 'Udo Kier', 'Peta Sergeant']","[['Timo Vuorensolam', 'Director'], ['Tero Kaukomaa', 'Producer'], ['Samuli Torssonen', 'Visual Effects Producer'], ['Oliver Damian', 'Producer'], ['Cathy Overett', 'Producer'], ['Mark Overett', 'Producer'], ['San Fu Maltha', 'Executive Producer'], ['Johanna Sinisalo', 'Screenwriter'], ['Michael Kalesniko', 'Screenwriter'], ['Jarmo Puskala', 'Story Creator'], ['Mika Orasmaa', 'Cinematographer'], ['Ulrika Von Vegesack', 'Set Designer'], ['Jake Collier', 'Costume Designer'], ['Tarja Jakunaho', 'Production Manager']]",23.90 (domestic box office/biggest weekend),1.1% (domestic box office/worldwide),"$160,261",,,,"July 25th, 2012 (Limited) by Entertainment One","October 2nd, 2012 by eOne","R for language and some violence.(Rating bulletin 2228, 6/20/2012)",92 minutes,vs. InterstellarCreate your own comparison chart…,Original Screenplay,Black Comedy,Live Action,Science Fiction,"Australia, Finland, Germany","English, German","April 4th, 2012 (Wide) (Finland)
April 4th, 2012 (Wide) (Norway)
April 5th, 2012 (Wide) (Austria)
April 5th, 2012 (Wide) (Germany)
April 13th, 2012 (Wide) (Iceland)
... Show all releases
","Nazis Outside of World War II, Cult Movie, Space Program, World War II, Nazis, Visual Effects, Grindhouse, Moonbase","Blind Spot Pictures, 27 Films Production, New Holland Pictures",,"$122,082","$11,443,710","$11,565,792",,,
74,https://www.the-numbers.com/movie/REC-3-Genesis,"['Diego Martin', 'Ismael Martinez', 'Alex Monner', 'Claire Baschet', 'Sr. B', 'Jana Soler', 'Emilio Mencheta', 'Adolf Bataller', 'Dolores Martin', 'Leticia Dolera']","[['Paco Plaza', 'Director'], ['Julio Fernandez', 'Producer'], ['Luiso Berdejo', 'Screenwriter'], ['Paco Plaza', 'Screenwriter'], ['Julio Fernandez', 'Executive Producer'], ['Carlos Fernandez', 'Executive Producer'], ['Alberto Marini', 'Executive Producer'], ['Elisa Salinas', 'Associate Producer'], ['Eckenhardt Von Damn', 'Co-Executive Producer'], ['Jaume Balaguero', 'Creative Producer'], ['Teresa Gefaell', 'Line Producer'], ['Oriol Maymo', 'Line Producer'], ['Fernando Izquierdo', 'Assistant Director'], ['Pablo Rosso', 'Director of Photography'], ['Gemma Fauria', 'Art Director'], ['Gabriel Gutierrez', 'Sound Designer'], ['David Gallart', 'Editor']]",3.20 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),"$12,603","$3,001 (31.3% of total gross)",,"8 opening theaters/8 max. theaters, 2.1 weeks average run per theater","September 7th, 2012 (Limited) by Magnet Pictures, released as [REC] 3: Genesis","November 6th, 2012 by Sony Pictures Home Entertainment, released as [REC] 3: Genesis","R for strong bloody horror violence and some language.(Rating bulletin 2227, 6/13/2012)",80 minutes,vs. [Rec] 2Create your own comparison chart…,Original Screenplay,Horror,Live Action,Science Fiction,Spain,"French, Spanish","April 4th, 2012 (Wide) (Belgium)
April 13th, 2012 (Wide), released as [REC]³ El comienzo (Mexico)
April 19th, 2012 (Wide) (Argentina)
April 20th, 2012 (Wide) (Poland)
May 17th, 2012 (Wide) (Hong Kong)
... Show all releases
","Zombies, Religious, Wedding Day, Demons, Possessed, End of the World, Prequel","Canal Plus, Filmax Entertainment",[REC],"$9,600","$7,241,000","$7,250,600",,,
75,https://www.the-numbers.com/movie/Sur-la-piste-du-Marsupilami,[],[],,,,,,,,,,105 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Live Action,Contemporary Fiction,"Belgium, France",French,"April 4th, 2012 (Wide) (Belgium)
April 4th, 2012 (Wide), released as Houba! On the Trail of the Marsupilami (International title)
 (France)
April 4th, 2012 (Wide) (Switzerland)
August 2nd, 2012 (Wide) (Russia (CIS))
August 2nd, 2012 (Wide) (Ukraine)
... Show all releases
",,,,n/a,"$43,343,964","$43,343,964",,,
76,https://www.the-numbers.com/movie/Housefull-2,[],"[['Sajid Khan', 'Director']]",5.53 (domestic box office/biggest weekend),5.9% (domestic box office/worldwide),"$2,083,093",,,,"April 6th, 2012 (Limited) by Eros Entertainment",,Not Rated,145 minutes,vs. Ek Tha TigerCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,India,Hindi,"April 5th, 2012 (Wide) (New Zealand)
April 6th, 2012 (Wide) (United Kingdom)
",,,Housefull,"$1,586,745","$25,229,912","$26,816,657",,,
77,https://www.the-numbers.com/movie/Gekijouban-SPEC-Ten,[],[],,,,,,,,,,119 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Japan,Japanese,"April 7th, 2012 (Wide), released as SPEC: Heaven (International title)
 (Japan)
",,,,n/a,"$26,633,141","$26,633,141",,,
78,https://www.the-numbers.com/movie/2-Days-in-New-York,"['Alexia Landeau', 'Alex Nahon', 'Emily Wagner', 'Dylan Baker', 'Julie Delpy', 'Chris Rock', 'Albert Delpy']","[['Julie Delpy', 'Director'], ['Scott Franklin', 'Producer'], ['Dominique Boutonnat', 'Associate Producer'], ['Arnaud Bertrand', 'Associate Producer'], ['Hubert Caillard', 'Associate Producer'], ['Gerald Grydman', 'Associate Producer'], ['Jean-Claude Fleury', 'Associate Producer'], ['David Claikens', 'Associate Producer'], ['Alex Verbaere', 'Associate Producer'], ['Helge Sasse', 'Executive Producer'], ['Matthias Triebel', 'Executive Producer'], ['Julie Delpy', 'Producer'], ['Ulf Israel', 'Producer'], ['Jean-Jacques Neira', 'Producer'], ['Hubert Toint', 'Producer'], ['Julie Delpy', 'Story Creator'], ['Alexia Landeau', 'Story Creator'], ['Alex Nahon', 'Story Creator'], ['Julie Delpy', 'Screenwriter'], ['Alexia Landeau', 'Screenwriter'], ['Isabelle Devinck', 'Editor'], ['Rebecca Hofherr', 'Costume Designer'], ['Suzanne Smith Crowley*', 'Casting'], ['Jessica Kelly', 'Casting Director'], ['Lubomir Bakchev', 'Director of Photography'], ['Judy Rhee', 'Production Designer']]",6.31 (domestic box office/biggest weekend),8.5% (domestic box office/worldwide),"$831,277","$23,942 (3.8% of total gross)",,"2 opening theaters/42 max. theaters, 5.4 weeks average run per theater","August 10th, 2012 (Limited) by Magnolia Pictures","November 13th, 2012 by Magnolia Home Entertainment","R for language, sexual content, some drug use and brief nudity.(Rating bulletin 2222, 5/9/2012)",91 minutes,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,France,"English, French, Italian","April 11th, 2012 (Wide) (Belgium)
May 17th, 2012 (Wide) (Hungary)
May 17th, 2012 (Wide) (Switzerland)
May 18th, 2012 (Wide) (United Kingdom)
May 31st, 2012 (Wide) (Czech Republic)
... Show all releases
","Early / Simultaneous Video-on-Demand release, Screenplay Written By the Star, Directing Yourself, Radio Industry, Photography, Interracial Romance, Relatives Playing Relatives, In-Laws / Future In-Laws, Dysfunctional Family, Culture Clash, Bigotry, Romantic Comedy, Romance, Delayed Sequel","Polaris, Tempete Sousun Crane, Senator Film Produktion, Saga Film, Alvy Productions, Inproduction, TDY Film Produktion, BNP Paribas Film Fund, Protozoa Pictures",2 Days In,"$633,210","$6,785,462","$7,418,672",,,
79,https://www.the-numbers.com/movie/Battleship,"['Brooklyn Decker', 'Tadanobu Asano', 'Hamish Linklater', 'Eli Miranda', 'Chis Darling', 'Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Liam Neeson']","[['Peter Berg', 'Director'], ['Jon Hoeber', 'Screenwriter'], ['Erich Hoeber', 'Screenwriter'], ['Brian Goldner', 'Producer'], ['Scott Stuber', 'Producer'], ['Peter Berg', 'Producer'], ['Sarah Aubrey', 'Producer'], ['Duncan Henderson', 'Producer'], ['Bennet Schneir', 'Producer'], ['Jonathan Mone', 'Executive Producer'], ['Braden Aftergood', 'Executive Producer'], ['Tobias Schliessler', 'Director of Photography'], ['Colby Parker, Jr', 'Editor'], ['Billy Rich', 'Editor'], ['Paul Rubell', 'Editor'], ['Louise Mingenbach', 'Costume Designer'], ['Kim Tillman', 'Costume Designer'], ['Steve Jablonsky', 'Composer'], ['Rick Rubin', 'Executive Music Producer'], ['Linda Lowy', 'Casting Director'], ['John Brace', 'Casting Director'], ['Grady Cofer', 'Visual Effects Supervisor'], ['Pablo Helman', 'Visual Effects Supervisor'], ['Todd Arnow', 'Unit Production Manager'], ['Eric N. Heffron*', 'First Assistant Director'], ['Richard Oswald', 'Second Assistant Director']]",2.55 (domestic box office/biggest weekend),20.8% (domestic box office/worldwide),"$85,639,318","$25,534,825 (39.1% of total gross)","$220,000,000 (worldwide box office is 1.4 times production budget)","3,690 opening theaters/3,702 max. theaters, 4.1 weeks average run per theater","May 18th, 2012 (Wide) by Universal","August 28th, 2012 by Universal Home Entertainment","PG-13 for intense sequences of violence, action and destruction, and for language.(Rating bulletin 2216, 3/26/2012)",130 minutes,vs. Furious 7Create your own comparison chart…,Based on Game,Action,Live Action,Contemporary Fiction,United States,English,"April 11th, 2012 (Wide) (Belgium)
April 11th, 2012 (Wide) (France)
April 11th, 2012 (Wide) (Hong Kong)
April 11th, 2012 (Wide) (Norway)
April 11th, 2012 (Wide) (South Korea)
... Show all releases
","Epilogue, Prologue, Wheelchair User, Alien Invasion, Visual Effects, Scene in End Credits, End of the World, Toy Adaptations, On a Boat, 3-D, IMAX: DMR, Action Adventure","Universal Pictures, Hasbro Studios, Bluegrass Films, Film 44",,"$65,233,400","$248,244,317","$313,477,717","$19,629,994","$14,504,057","$34,134,051"
80,https://www.the-numbers.com/movie/fils-de-l-autre-Le,"['Emmanuelle Devos', 'Pascal Elbe', 'Areen Omari', 'Khalifa Natour', 'Mahmood Shalabi', 'Bruno Podalydes', 'Jules Sitruk', 'Mehdi Dehbi']","[['Lorraine Levy', 'Director'], ['Nathalie Saugeon', 'Screenwriter'], ['Lorraine Levy', 'Screenwriter'], ['Noam Fitoussi', 'Screenwriter'], ['Noam Fitoussi', 'From an idea by'], ['Virginie Lacombe', 'Producer'], ['Raphael Berdugo', 'Producer'], ['Eric Amouyal', 'Associate Producer'], ['Tony Copti', 'Production Management'], ['Frederic Grunenwald', 'Production Management'], ['Itai Tamir', 'Line Producer'], ['Emmanuel Soyer', 'Cinematographer'], ['Jean-Paul Bernard', 'Sound'], ['Miguel Markin', 'Production Designer'], ['Eytan Levy', 'Production Designer'], ['Rona Doron', 'Costumes (Israel)'], ['Valerie Adda', 'Costumes (France)'], ['Sylvie Gadmer', 'Editor'], ['Michael Laguens', 'Casting'], ['Dhafer Youssef', 'Music']]",7.96 (domestic box office/biggest weekend),20.4% (domestic box office/worldwide),"$1,602,090","$125,691 (10.3% of total gross)","$2,700,000 (worldwide box office is 2.2 times production budget)","41 opening theaters/53 max. theaters, 7.9 weeks average run per theater","October 26th, 2012 (Limited) by Cohen Media Group, released as The Other Son","March 19th, 2013 by eOne, released as The Other Son","PG-13 for a scene of violence, brief language and drug use.(Rating bulletin 2234, 8/22/2012)",105 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,France,"Arabic, English, French, Hebrew","April 11th, 2012 (Wide), released as Le fils de l'autre (Belgium)
July 12th, 2012 (Wide), released as Le fils de l'autre (Netherlands)
January 4th, 2013 (Wide), released as Le fils de l'autre (Brazil)
March 14th, 2013 (Wide), released as Le fils de l'autre (Italy)
June 6th, 2014 (Wide), released as Le fils de l'autre (Spain)
... Show all releases
","Switched At Birth, Jewish, Unexpected Families, Palestinian, Mistaken Identity, Israeli Palestinian Conflict","Haut et Court, Rapsodie Productions, France 3 Cinema, Madeleine, Solo Films, France Television, Useful Productions, Sofica Hoche Artois Images",,"$1,220,807","$4,749,116","$5,969,923",,,
81,https://www.the-numbers.com/movie/Meitantei-Conan-Juichi-ninme-no-Striker,[],[],,,,,,,,,,110 minutes,Create your own comparison chart…,Original Screenplay,Action,Digital Animation,Contemporary Fiction,Japan,Japanese,"April 12th, 2012 (Wide), released as Detective Conan: The Eleventh Striker (International title)
 (Japan)
",,,,n/a,"$41,863,105","$41,863,105",,,
82,https://www.the-numbers.com/movie/Raven-The,"['Luke Evans', 'Alice Eve', 'Brendan Gleeson', 'Kevin McNally', 'Oliver Jackson-Cohen', 'Jimmy Yuill', 'Pam Ferris', 'Brendan Coyle', 'John Cusack']","[['James McTeigue', 'Director'], ['Hannah Shakespeare', 'Screenwriter'], ['Ben Livingston', 'Screenwriter'], ['Aaron Ryder', 'Producer'], ['Mark D Evans', 'Producer'], ['Trevor Macy', 'Producer'], ['Richard Sharkey', 'Co-Producer'], ['Glen Basner', 'Executive Producer'], ['Jesus Martinez', 'Executive Producer'], ['James D. Stern', 'Executive Producer'], ['Danny Ruhlmann', 'Director of Photography'], ['Roger Ford', 'Production Designer'], ['Niven Howie', 'Editor'], ['Carlo Poggioli', 'Costume Designer'], ['Lucas Vidal', 'Composer'], ['Carolyn Harris', 'Associate Producer']]",2.20 (domestic box office/biggest weekend),52.3% (domestic box office/worldwide),"$21,015,880","$7,289,642 (45.5% of total gross)","$26,000,000 (worldwide box office is 1.2 times production budget)","2,203 opening theaters/2,209 max. theaters, 3.3 weeks average run per theater","April 27th, 2012 (Wide) by Relativity","October 9th, 2012 by Fox Home Entertainment","R for bloody violence and grisly images.(Rating bulletin 2202, 12/14/2011)",111 minutes,vs. Bridge of SpiesCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Historical Fiction,"Spain, United States",English,"April 12th, 2012 (Wide) (United Arab Emirates)
April 19th, 2012 (Wide) (Thailand)
April 25th, 2012 (Wide) (Egypt)
April 26th, 2012 (Wide) (Czech Republic)
April 26th, 2012 (Wide) (Singapore)
... Show all releases
","Police Procedural, Writing and Writers, Serial Killer, Intertitle, Epilogue, Romance, Forbidden Romance, Kidnap, Rescue, Surprise Twist, Buried Alive, Non-Chronological, Crime Thriller","Relativity Media, Intrepid Pictures, Galavis Film, FilmNation Entertainment",,"$16,008,272","$14,593,529","$30,601,801","$3,576,924","$1,833,884","$5,410,808"
83,https://www.the-numbers.com/movie/Cabin-in-the-Woods,"['Brian J. White', 'Amy Acker', 'Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz', 'Jesse Williams', 'Richard Jenkins', 'Bradley Whitford']","[['Drew Goddard', 'Director'], ['Joss Whedon', 'Screenwriter'], ['Drew Goddard', 'Screenwriter'], ['Joss Whedon', 'Producer'], ['Jason Clark', 'Executive Producer'], ['Peter Deming', 'Director of Photography'], ['Martin Whist', 'Production Designer'], ['Lisa Lassek', 'Editor'], ['Shawna Trpcic', 'Costume Designer'], ['David Julyar', 'Composer'], ['Dana Sano', 'Music Supervisor'], ['Todd Shifflett', 'Visual Effects Supervisor'], ['John Swallow', 'Co-Producer'], ['Amy McIntyre Britt', 'Casting Director'], ['Anya Colloff', 'Casting Director']]",2.85 (domestic box office/biggest weekend),59.5% (domestic box office/worldwide),"$55,234,384","$14,743,614 (35.0% of total gross)","$30,000,000 (worldwide box office is 2.4 times production budget)","2,811 opening theaters/3,572 max. theaters, 3.5 weeks average run per theater","April 13th, 2012 (Wide) by Lionsgate","September 18th, 2012 by Lionsgate Home Entertainment","R for strong bloody horror violence and gore, language, drug use and some sexuality/nudity(Rating bulletin 2118, 4/28/2010)",95 minutes,vs. The Conjuring 2: The Enfield PoltergeistCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Fantasy,United States,"English, Japanese","April 13th, 2012 (Wide) (Bulgaria)
April 13th, 2012 (Wide) (Latvia)
April 13th, 2012 (Wide) (Lithuania)
April 13th, 2012 (Wide) (United Kingdom)
April 15th, 2012 (Wide) (Greece)
... Show all releases
","Development Hell, Surprise Twist, Corporate Life, Occult, Zombies, Haunting, Conspiracy Theory, Gods and Goddesses, Good vs. Evil, Hicksploitation, Werewolf, Voiceover/Narration, Monster, Creature Feature, Mermaids, Lovecraftian, End of the World, Visual Effects, Cabin in the Woods, Horror Comedy","Lionsgate, Mutant Enemy",,"$42,073,277","$28,609,857","$70,683,134","$8,553,374","$6,226,709","$14,780,083"
84,https://www.the-numbers.com/movie/Lockout,"['Vincent Regan', 'Joseph Gilgun', 'Lennie James', 'Peter Stormare', 'Jacky Ido', 'Tim Plester', 'Mark Tankersley', 'Guy Pearce', 'Maggie Grace']","[['James Mather', 'Director'], ['Stephen St. Leger', 'Director'], ['Stephen Saint-Leger', 'Screenwriter'], ['James Mather', 'Screenwriter'], ['Luc Besson', 'Screenwriter'], ['Marc Libert', 'Producer'], ['Leila Smith', 'Producer'], ['Andjelka Vlaisavljevic', 'Line Producer'], ['James Morris', 'Producer'], ['Luc Besson', 'From the original idea by'], ['Alexandre Azaria', 'Composer'], ['James Mather', 'Cinematographer'], ['Andjelka Vlaisavljevic', 'Production Manager'], ['Romek Delimata', 'Production Designer'], ['Frank Walsh', 'Art Director'], ['Eammon Power', 'Editor'], ['Camille Delamarre', 'Editor'], ['Stephane Bucher', 'Sound Mixer'], ['Paul Davies', 'Sound Mixer'], ['Didier Lozahic', 'Sound Mixer'], ['Richard Bain', 'Visual Effects Supervisor'], ['Sona Pak', 'Visual Effets Producer']]",2.30 (domestic box office/biggest weekend),42.2% (domestic box office/worldwide),"$18,808,506","$6,231,836 (43.5% of total gross)","$20,000,000 (worldwide box office is 1.7 times production budget)","2,308 opening theaters/2,335 max. theaters, 2.9 weeks average run per theater","April 13th, 2012 (Wide) by Open Road","July 17th, 2012 by Sony Pictures Home EntertainmentAugust 20th, 2012 by Netflix UK","PG-13 for intense sequences of violence and action, and language including some sexual references.(Rating bulletin 2209, 2/8/2012)",110 minutes,vs. Chain ReactionCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,France,English,"April 18th, 2012 (Wide) (Belgium)
April 18th, 2012 (Wide) (France)
April 19th, 2012 (Wide) (Malaysia)
April 19th, 2012 (Wide) (Singapore)
April 20th, 2012 (Wide) (United Kingdom)
... Show all releases
","Wrongfully Convicted, Prison, Rescue, Prison Break, Space Program, Action Thriller","Luc Bessan, Film District, EuropaCorp, Canal Plus",,"$14,326,865","$19,616,184","$33,943,049","$6,720,987","$2,706,548","$9,427,535"
85,https://www.the-numbers.com/movie/Three-Stooges-The,"['Will Sasso', 'Jane Lynch', 'Sofia Vergara', 'Jennifer Hudson', 'Craig Bierko', 'Stephen Collins', 'Larry David', 'Sean Hayes', 'Chris Diamantopoulos']","[['Peter Farrelly', 'Director'], ['Bobby Farrelly', 'Director'], ['Mike Cerrone', 'Screenwriter'], ['Bobby Farrelly', 'Screenwriter'], ['Peter Farrelly', 'Screenwriter'], ['Bradley Thomas', 'Producer'], ['Charles B. Wessler', 'Producer'], ['Bobby Farrelly', 'Producer'], ['Peter Farrelly', 'Producer'], ['Earl M. Benjamin', 'Executive Producer'], ['Robert N. Benjamin', 'Executive Producer'], ['Marc S. Fischer', 'Executive Producer'], ['Matthew F. Leonetti', 'Director of Photography'], ['Arlan Jay Vetter', 'Production Designer'], ['Sam Seig', 'Editor'], ['J.B. Rogers', 'Co-Producer'], ['Denise Wingate', 'Costume Designer'], ['John Debney', 'Composer'], ['Tom Wolfe', 'Music Supervisor'], ['Manish Raval', 'Music Supervisor'], ['Rick Montgomery', 'Casting Director'], ['Kerry Barden', 'Casting Director'], ['Paul Schnee', 'Casting Director'], ['Marc S. Fischer', 'Unit Production Manager'], ['J.B. Rogers', 'First Assistant Director'], ['Dawn Massaro-Adams', 'Second Assistant Director']]",2.61 (domestic box office/biggest weekend),82.0% (domestic box office/worldwide),"$58,207,838","$17,010,125 (38.4% of total gross)","$30,000,000 (worldwide box office is 1.8 times production budget)","3,477 opening theaters/3,482 max. theaters, 4.6 weeks average run per theater","April 13th, 2012 (Wide) by 20th Century Fox","July 17th, 2012 by Fox Home Entertainment","PG for slapstick action violence, some rude and suggestive humor including language.(Rating bulletin 2211, 2/22/2012)",92 minutes,vs. Good BurgerCreate your own comparison chart…,Remake,Comedy,Live Action,Contemporary Fiction,United States,English,"May 4th, 2012 (Wide) (Vietnam)
June 21st, 2012 (Wide) (Australia)
June 21st, 2012 (Wide) (Thailand)
June 28th, 2012 (Wide) (New Zealand)
June 29th, 2012 (Wide) (Italy)
... Show all releases
","Epilogue, Orphan, Adopted Family, Sibling Rivalry, Religious, Reality TV, Cross-Dressing, Development Hell, Gratuitous Cameos, Farcical / Slapstick Comedy","Conundrum Entertainment, Charles B. Wessler Entertainment, C3 Entertainmnet, Dune Entertainment",,"$44,338,224","$9,714,025","$54,052,249","$21,960,775","$3,126,720","$25,087,495"
86,https://www.the-numbers.com/movie/Hysteria,"['Jonathan Pryce', 'Felicity Jones', 'Rupert Everett', 'Ashley Jensen', 'Sheridan Smith', 'Hugh Dancy', 'Maggie Gyllenhaal']","[['Tanya Wexler', 'Director'], ['Sarah Curtis', 'Producer'], ['Judy Cairo', 'Producer'], ['Tracey Becker', 'Producer'], ['Stephen Dyer', 'Screenwriter'], ['Jonah Lisa Dyer', 'Screenwriter'], ['Howard Gensler', 'Story Creator'], ['Michael A. Simpson', 'Executive Producer'], ['Eric Brenner', 'Executive Producer'], ['Ken Atchity', 'Executive Producer'], ['Sandra Siegal', 'Executive Producer'], ['Leo Joseph', 'Executive Producer'], ['Nathalie Joseph', 'Executive Producer'], ['Mark Kress', 'Executive Producer'], ['Hakan Kousetta', 'Executive Producer'], ['Claudia Bluemhuber', 'Executive Producer'], ['Florian Dargel', 'Executive Producer'], ['Peter Fudakowski', 'Executive Producer'], ['Stephen Dyer', 'Executive Producer'], ['Anouk Nora', 'Co-Producer'], ['Jimmy De Brabant', 'Co-Producer'], ['Bob Bellion', 'Co-Producer'], ['Paul Sarony', 'Line Producer'], ['Sophie Becher', 'Production Designer'], ['Sean Bobbitt', 'Director of Photography'], ['Jon Gregory', 'Editor'], ['Gaby Kester', 'Casting Director'], ['Nic Ede', 'Costume Designer'], ['Martin Trevis', 'Sound Mixer'], ['Gast Walzing', 'Composer']]",6.34 (domestic box office/biggest weekend),11.8% (domestic box office/worldwide),"$2,368,493","$35,656 (2.0% of total gross)",,"5 opening theaters/218 max. theaters, 4.2 weeks average run per theater","May 18th, 2012 (Limited) by Sony Pictures Classics","September 18th, 2012 by Sony Pictures Home Entertainment","R for sexual content.(Rating bulletin 2209, 2/8/2012)",95 minutes,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Historical Fiction,"United Kingdom, United States",English,"April 19th, 2012 (Wide) (Czech Republic)
June 1st, 2012 (Wide) (Austria)
June 7th, 2012 (Wide) (Thailand)
June 15th, 2012 (Wide) (Spain)
July 12th, 2012 (Wide) (Australia)
... Show all releases
","Doctors, Romance, Inventor, Historical Drama, Study of Sexuality","Informant Media, Forthcoming Films, Beachfront Films, Chimera Films",,"$1,804,139","$13,538,774","$15,342,913",,,
87,https://www.the-numbers.com/movie/Lucky-One-The,"['Blythe Danner', 'Jay R. Ferguson', 'Zac Efron', 'Taylor Schilling']","[['Scott Hicks', 'Director'], ['Will Fetters', 'Screenwriter'], ['Denise Di Novi', 'Producer'], ['Kevin McCormic', 'Producer'], ['Ravi Mehta', 'Executive Producer'], ['Alison Greenspan', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Nicholas Sparks', 'Based on the Novel by'], ['Alar Kivilo', 'Director of Photography'], ['Barbara Ling', 'Production Designer'], ['Scott Gray', 'Editor'], ['Kerry Heysen', 'Co-Producer'], ['Mark Isham', 'Composer'], ['John Bissell', 'Music Supervisor'], ['Dayna Pink', 'Costume Designer'], ['Ronna Kress', 'Casting by'], ['Robert J. Dohrmann', 'Unit Production Manager'], ['David Sardi', 'First Assistant Director'], ['Paul B. Uddo', 'Second Assistant Director']]",2.68 (domestic box office/biggest weekend),62.6% (domestic box office/worldwide),"$79,368,973","$22,518,358 (37.2% of total gross)","$25,000,000 (worldwide box office is 3.9 times production budget)","3,155 opening theaters/3,175 max. theaters, 5.2 weeks average run per theater","April 20th, 2012 (Wide) by Warner Bros.","August 28th, 2012 by Warner Home Video","PG-13 for some sexuality and violence.(Rating bulletin 2174, 6/1/2011)",81 minutes,vs. Dear JohnCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,"April 19th, 2012 (Wide) (Australia)
April 19th, 2012 (Wide) (Hungary)
April 19th, 2012 (Wide) (New Zealand)
April 19th, 2012 (Wide) (Philippines)
April 19th, 2012 (Wide) (Singapore)
... Show all releases
","Romance, Iraq War, Returning Soldiers, Relationships Gone Wrong, Romantic Drama","Warner Bros., Village Roadshow Productions, Di Novi Pictures",,"$60,457,138","$36,176,695","$96,633,833","$26,878,549","$4,627,294","$31,505,843"
88,https://www.the-numbers.com/movie/Torrente-4,[],"[['Santiago Segura', 'Director']]",,,,,,,,,,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Spain,Spanish,"April 19th, 2012 (Wide) (Hungary)
August 30th, 2012 (Wide) (Peru)
","3-D, 3-D - Shot in 3-D",,Torrente,n/a,"$26,079,076","$26,079,076",,,
89,https://www.the-numbers.com/movie/Chimpanzee,[],"[['Alastair Fothergill', 'Director'], ['Alastair Fothergill', 'Producer'], ['Mark Linfield', 'Director'], ['Mark Linfield', 'Producer'], ['Alix Tidmarsh', 'Producer'], ['Don Hahn', 'Executive Producer'], ['Jean-Francois Camilleri', 'Executive Producer'], ['Andy Netley', 'Editor'], ['Nicholas Hooper', 'Composer'], ['Martyn Colbeck', 'Principal Photography'], ['Bill Wallauer', 'Principal Photography'], ['Warwick Sloss', 'Additional Photography'], ['Kristin Mosher', 'Sound Mixer'], ['Liz Stevens', 'Production Manager'], ['James Reed', 'Field Producer'], ['Kate Hopkins', 'Sound Supervisor'], ['Tim Owens', 'Sound Designer'], ['Andrew Wilson', 'Re-recording Mixer']]",2.71 (domestic box office/biggest weekend),78.6% (domestic box office/worldwide),"$38,026,254","$10,673,748 (36.8% of total gross)",,"1,563 opening theaters/1,567 max. theaters, 5.2 weeks average run per theater","April 20th, 2012 (Wide) by Walt Disney","August 21st, 2012 by Buena Vista Home Entertainment","G(Rating bulletin 2212, 2/29/2012)",78 minutes,vs. Born in ChinaCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,United States,English,"June 14th, 2012 (Wide) (Argentina)
June 14th, 2012 (Wide) (Chile)
September 21st, 2012 (Wide) (Colombia)
October 5th, 2012 (Wide) (Mexico)
October 25th, 2012 (Wide) (Hong Kong)
... Show all releases
","Animal Lead, Environment, Voiceover/Narration, Young Child Dealing with the Death of a Parent",Disney Nature,,"$28,965,459","$7,869,364","$36,834,823",,"$3,527,972","$3,527,972"
