,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,MPAA Rating:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Video Release:,Running Time:,Keywords:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
101,https://www.the-numbers.com/movie/Boogie-Nights,"['Nicole Parker', 'Philip Seymour Hoffman', 'Mark Wahlberg', 'Julianne Moore', 'Burt Reynolds', 'Don Cheadle', 'John C. Reilly', 'William H. Macy', 'Heather Graham']","[['Paul Thomas Anderson', 'Director'], ['Paul Thomas Anderson', 'Screenwriter'], ['Lloyd Levin', 'Producer'], ['John Lyons', 'Producer'], ['Paul Thomas Anderson', 'Producer'], ['Joanne Sellar', 'Producer'], ['Lawrence Gordon', 'Executive Producer'], ['Michael De Luca', 'Co-Executive Producer'], ['Lynn Harris', 'Co-Executive Producer'], ['Daniel Lupi', 'Co-Producer'], ['Robert Elswit', 'Director of Photography'], ['Bob Ziembicki', 'Production Designer'], ['Dylan Tichenor', 'Editor'], ['Mark Bridges', 'Costume Designer'], ['Michael Penn', 'Composer']]","$50,168 (0.2% of total gross)",5.64 (domestic box office/biggest weekend),61.3% (domestic box office/worldwide),"2 opening theaters/1,003 max. theaters, 7.6 weeks average run per theater","$52,654,571","$15,000,000 (worldwide box office is 2.9 times production budget)","October 10th, 1997 (Limited) by New LineOctober 31st, 1997 (Expands Wide) by New Line","R for strong sex scenes with explicit dialogue, nudity, drug use, language and violence",vs. The MasterCreate your own comparison chart…,Based on Short Film,Drama,Live Action,Historical Fiction,"August 31st, 1999 by Warner Home Video",155 minutes,"Porn Business, Historical Drama, 1970s, 1980s, Addiction, Murder - Suicide, Infidelity, Narcotics, Dysfunctional Family, Romance, Relationships Gone Wrong, Remake, Director Remaking Their Own Movie","New Line Cinema, Lawrence Gordon",United States,English,,"April 28th, 2022 (Wide) (South Korea)
","$26,410,771","$16,700,954","$43,111,725",,
102,https://www.the-numbers.com/movie/Most-Wanted,"['Jill Hennessy', 'Paul Sorvino', 'Robert Culp', 'Wolfgang Bodison', 'Simon Baker', 'Eric Roberts', 'Keenen Ivory Wayans', 'Jon Voight']","[['David Hogan', 'Director'], ['Keenen Ivory Wayans', 'Screenwriter'], ['Keenen Ivory Wayans', 'Producer'], ['Eric L. Gold', 'Producer'], ['Tony Mark', 'Producer']]","$2,836,490 (44.7% of total gross)",2.24 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,098 opening theaters/2,098 max. theaters, 2.7 weeks average run per theater","$12,672,206",,"October 10th, 1997 (Wide) by New Line",R for violence and language,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"February 18th, 1998 by New Line Home Video",99 minutes,"Action Thriller, Gulf War, Death Row, Wrongfully Convicted, Framed, Political Assassination, Vigilante, False Identity, Fugitive / On the Run, Conspiracy Theory, Corporate Malfeasance, Pharmaceuticals, C.I.A.",,United States,English,,,"$6,343,015",,,,
103,https://www.the-numbers.com/movie/Rocket-Man,[],"[['Stuart Gillard', 'Director'], ['Oren Aviv', 'Screenwriter'], ['Craig Mazin', 'Screenwriter'], ['Greg Erb', 'Screenwriter']]","$4,472,937 (29.0% of total gross)",3.45 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,836 opening theaters/1,867 max. theaters, 5.8 weeks average run per theater","$30,862,424",,"October 10th, 1997 (Wide) by Walt Disney","PG for language, crude humor and thematic elements",vs. Jungle 2 JungleCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Science Fiction,,95 minutes,"Set on Mars, Family Comedy, Space Program",,,English,,,"$15,448,043",,,,
104,https://www.the-numbers.com/movie/Sweet-Hereafter-The,[],"[['Atom Egoyan', 'Director'], ['Atom Egoyan', 'Screenwriter'], ['Russell Banks', 'Story Creator'], ['Atom Egoyan', 'Producer'], ['Camelia Frieberg', 'Producer']]","$31,149 (0.7% of total gross)",17.85 (domestic box office/biggest weekend),54.2% (domestic box office/worldwide),"2 opening theaters/95 max. theaters, 12.4 weeks average run per theater","$8,479,673","$5,000,000 (worldwide box office is 1.6 times production budget)","October 10th, 1997 (Wide) (Canada)
November 21st, 1997 (Limited) by Fine Line",R for sexuality and some language,vs. Requiem for a DreamCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,112 minutes,"Life Drama, Car Accident, Dysfunctional Family, Child Abuse, Sex Crimes, Lawyers, Paralysis, Wheelchair User",,,,,"October 10th, 1997 (Wide) (Canada)
","$4,306,697","$3,644,550","$7,951,247",,
105,https://www.the-numbers.com/movie/Bean,['Rowan Atkinson'],"[['Mel Smith', 'Director'], ['Richard Curtis', 'Screenwriter'], ['Robin Driscoll', 'Screenwriter']]","$2,255,233 (5.0% of total gross)",3.56 (domestic box office/biggest weekend),17.7% (domestic box office/worldwide),"242 opening theaters/2,015 max. theaters, 6.5 weeks average run per theater","$90,559,811",,"October 17th, 1997 (Wide) by Gramercy",PG-13 for moments of risque humor,vs. BeanCreate your own comparison chart…,Based on TV,Comedy,Live Action,Contemporary Fiction,,115 minutes,"Farcical / Slapstick Comedy, Mute",Working Title Films,United Kingdom,English,Bean,,"$45,334,169","$211,239,959","$256,574,128",,
106,https://www.the-numbers.com/movie/Devils-Advocate-(1997),"['Keanu Reeves', 'Al Pacino']","[['Arnold Kopelson', 'Producer'], ['Anne Kopelson', 'Producer'], ['Arnon Milchan', 'Producer'], ['Taylor Hackford', 'Executive Producer'], ['Michael Tadross', 'Executive Producer'], ['Erwin Stoff', 'Executive Producer'], ['Barry Bernardi', 'Executive Producer'], ['Steve White', 'Executive Producer'], ['Stephen Brown', 'Co-Producer'], ['Taylor Hackford', 'Director'], ['Jonathan Lemkin', 'Screenwriter'], ['Tony Gilroy', 'Screenwriter'], ['Andrew Neiderman', 'Story Creator'], ['James Newton Howard', 'Composer']]","$12,170,536 (19.9% of total gross)",5.01 (domestic box office/biggest weekend),39.9% (domestic box office/worldwide),"2,161 opening theaters/2,404 max. theaters, 7.9 weeks average run per theater","$121,800,332","$57,000,000 (worldwide box office is 2.7 times production budget)","October 17th, 1997 (Wide) by Warner Bros.","R for sexuality, nudity, violence and language.",vs. SpeedCreate your own comparison chart…,Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,"August 25th, 1998 by Warner Home Video",144 minutes,"Religious, The Devil, Supernatural, Supernatural Horror",Regency Enterprises,United States,English,,,"$61,007,424","$92,000,000","$153,007,424",,
107,https://www.the-numbers.com/movie/I-Know-What-You-Did-Last-Summer,[],"[['John Debney', 'Composer']]","$15,818,645 (21.9% of total gross)",4.57 (domestic box office/biggest weekend),57.7% (domestic box office/worldwide),"2,524 opening theaters/2,524 max. theaters, 8.4 weeks average run per theater","$144,265,108","$17,000,000 (worldwide box office is 7.4 times production budget)","October 17th, 1997 (Wide) by Sony Pictures",R for strong horror violence and language.,vs. ScreamCreate your own comparison chart…,Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,"September 8th, 1998 by Sony Pictures Home Entertainment",,"Revenge, Slasher Horror",,United States,,I Know What You Did Last Summer,"February 12th, 1998 (Wide) (New Zealand)
February 23rd, 2023 (Limited) (New Zealand)
","$72,250,091","$53,000,000","$125,250,091",,
108,https://www.the-numbers.com/movie/Fairytale-A-True-Story,[],"[['Charles Sturridge', 'Director'], ['Ernie Contreras', 'Screenwriter']]","$3,515,323 (25.0% of total gross)",4.00 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,058 opening theaters/1,286 max. theaters, 6.6 weeks average run per theater","$28,085,619",,"October 24th, 1997 (Wide) by Paramount Pictures",PG for brief mild language,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Fantasy,,99 minutes,"Fairies, Life Drama, Inspired by a True Story, 1910s, World War I, Photography, Skeptic, Stage Magician",,,,,,"$14,059,077",,,,
109,https://www.the-numbers.com/movie/Gattaca,[],"[['Andrew Niccol', 'Director'], ['Andrew Niccol', 'Screenwriter']]","$4,320,202 (34.5% of total gross)",2.90 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,279 opening theaters/1,279 max. theaters, 3.9 weeks average run per theater","$25,035,503","$36,000,000 (worldwide box office is 0.3 times production budget)","October 24th, 1997 (Wide) by Sony Pictures","PG-13 for brief violent images, language and some sexuality.",vs. The GiverCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Science Fiction,"July 1st, 1998 by Sony Pictures Home Entertainment",106 minutes,"Film Noir, Crime Thriller, Near Future, Sibling Rivalry, Genetic Engineering, Murder Mystery, Dysfunctional Family, Stolen Identity, Romance, Space Program, Cult Movie",Jersey Films,United States,"English, Esperanto",,,"$12,532,777",,,,
110,https://www.the-numbers.com/movie/Life-Less-Ordinary-A,[],"[['Danny Boyle', 'Director'], ['John Hodge', 'Screenwriter'], ['Andrew MacDonald', 'Producer'], ['David Arnold', 'Composer']]","$2,007,279 (46.8% of total gross)",2.14 (domestic box office/biggest weekend),29.3% (domestic box office/worldwide),"1,207 opening theaters/1,208 max. theaters, 2.3 weeks average run per theater","$8,565,844",,"October 24th, 1997 (Wide) by 20th Century Fox",R for violence and language,vs. Velvet GoldmineCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"August 3rd, 1999 by 20th Century Studios",103 minutes,"Crime Comedy, Fired, Revenge, Kidnap, Romance, Organized Crime, Crime Boss, Angels, Heaven and Hell","PolyGram Filmed Entertainment, Figment Films",United Kingdom,,,,"$4,287,595","$10,345,675","$14,633,270",,
111,https://www.the-numbers.com/movie/Rien-ne-va-plus,[],[],"$25,696 (10.5% of total gross)",7.46 (domestic box office/biggest weekend),4.9% (domestic box office/worldwide),"10 opening theaters/10 max. theaters, 4.4 weeks average run per theater","$454,603","$10,000,000 (worldwide box office is 0.5 times production budget)","October 24th, 1997 (Wide) by New Yorker, released as The Swindle",,Create your own comparison chart…,,Comedy,Live Action,,,,,,,,,,"$245,359","$4,800,000","$5,045,359",,
112,https://www.the-numbers.com/movie/Red-Corner,[],"[['Jon Avnet', 'Director'], ['Robert King', 'Screenwriter'], ['Thomas Newman', 'Composer']]","$7,403,362 (33.0% of total gross)",3.03 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,244 opening theaters/2,507 max. theaters, 4.2 weeks average run per theater","$44,830,232",,"October 31st, 1997 (Wide) by MGM",R for some violence and a scene of sexuality,vs. Species 2Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,122 minutes,"Crime Thriller, Framed, Set in China, Government Corruption, Lawyers, Corporate Malfeasance",,United States,,,,"$22,442,815",,,,
113,https://www.the-numbers.com/movie/Switchback,[],"[['Jeb Stuart', 'Director'], ['Jeb Stuart', 'Screenwriter'], ['Basil Poledouris', 'Composer']]","$2,704,568 (41.6% of total gross)",2.40 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,128 opening theaters/1,128 max. theaters, 3.9 weeks average run per theater","$12,994,706","$38,000,000 (worldwide box office is 0.2 times production budget)","October 31st, 1997 (Wide) by Paramount Pictures",R for strong violence and several views of nude pin-ups,vs. For Your Eyes OnlyCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"December 1st, 1998 by Paramount Home Video",118 minutes,"Crime Thriller, Serial Killer, Political Campaign, Police Detective, FBI, Kidnap, Missing Child, Rescue, Hitchhiker",,,English,,,"$6,504,442",,,,
114,https://www.the-numbers.com/movie/Eves-Bayou,"['Branford Marsalis', 'Jurnee Smollett', 'Diahann Carroll', 'Samuel L. Jackson', 'Lynn Whitfield', 'Debbi Morgan', 'Vondie Curtis-Hall', 'Lisa Nicole Carson']","[['Kasi Lemmons', 'Director'], ['Kasi Lemmons', 'Screenwriter'], ['Caldecot Chubb', 'Producer'], ['Samuel L. Jackson', 'Producer'], ['Mark Amin', 'Executive Producer'], ['Eli Selden', 'Executive Producer'], ['Nick Wechsler', 'Executive Producer'], ['Julie Silverman Yorn', 'Executive Producer'], ['Jeff Howard', 'Production Designer'], ['Terilyn A. Shropshire', 'Editor'], ['Terence Blanchard', 'Composer'], ['Amy Vincent', 'Director of Photography']]","$3,287,846 (22.2% of total gross)",4.51 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"659 opening theaters/672 max. theaters, 7.0 weeks average run per theater","$29,597,147","$5,000,000 (worldwide box office is 3.0 times production budget)","November 7th, 1997 (Wide) by Trimark",R for sexuality and language,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"March 25th, 1998 by Lionsgate Home Entertainment",109 minutes,"Family Drama, 1960s, Set in Louisiana, Dysfunctional Family, Infidelity, Coming of Age, Voodoo, Child Abuse, Psychics, Curses, Young Child Dealing with the Death of a Parent","Chubbco, Addis Wechsler",United States,English,,,"$14,843,425",,,,
115,https://www.the-numbers.com/movie/Mad-City,[],"[['Costa-Gavras', 'Director'], ['Tom Matthews', 'Screenwriter'], ['Thomas Newman', 'Composer']]","$4,649,742 (44.0% of total gross)",2.27 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,194 opening theaters/2,194 max. theaters, 3.2 weeks average run per theater","$21,097,483","$50,000,000 (worldwide box office is 0.2 times production budget)","November 7th, 1997 (Wide) by Warner Bros.","PG-13 for depiction of a hostage situation, including violence and brief language",vs. Seven PoundsCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,114 minutes,"Hostage, Crime Thriller, Media Circus, Fired, Revenge, Suicide",,United States,,,,"$10,561,038",,,,
116,https://www.the-numbers.com/movie/Starship-Troopers,"['Dina Meyer', 'Denise Richards', 'Jake Busey', 'Neil Patrick Harris', 'Patrick Muldoon', 'Michael Ironside', 'Casper Van Dien']","[['Paul Verhoeven', 'Director'], ['Basil Poledouris', 'Composer']]","$22,058,773 (40.3% of total gross)",2.48 (domestic box office/biggest weekend),45.2% (domestic box office/worldwide),"2,971 opening theaters/2,971 max. theaters, 5.2 weeks average run per theater","$109,399,476","$105,000,000 (worldwide box office is 1.2 times production budget)","November 7th, 1997 (Wide) by Sony Pictures","R for graphic sci-fi violence and gore, and for language and nudity",vs. TangledCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Animation/Live Action,Science Fiction,"May 20th, 1998 by Sony Pictures Home Entertainment",129 minutes,"Alien Invasion, War, Whitewashed Casting, Action Adventure, Satire",,United States,English,Starship Troopers,"February 5th, 1998 (Wide) (New Zealand)
February 6th, 1998 (Wide) (Australia)
","$54,768,952","$66,331,048","$121,100,000",,
117,https://www.the-numbers.com/movie/Wings-of-the-Dove-The,"['Elizabeth McGovern', 'Michael Gambon', 'Alex Jennings', 'Charlotte Rampling', 'Helena Bonham Carter', 'Linus Roach', 'Alison Elliott']","[['Iain Softley', 'Director'], ['Stephen Evans', 'Producer'], ['David Parfitt', 'Producer'], ['Hossein Amini', 'Screenwriter'], ['Henry James', 'Story Creator'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Paul Feldsher', 'Executive Producer'], ['Eduardo Serra', 'Cinematographer'], ['John Beard', 'Production Designer'], ['Tariq Anwar', 'Editor'], ['Sandy Powell', 'Costume Designer'], ['Michelle Guish', 'Casting Director']]","$183,610 (1.3% of total gross)",9.42 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"7 opening theaters/704 max. theaters, 6.7 weeks average run per theater","$27,193,030",,"November 7th, 1997 (Wide) by Miramax",R for sexuality,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,,102 minutes,"Romantic Drama, Romance, 1910s, Dysfunctional Family, Young Child Dealing with the Death of a Parent, Relationships Gone Wrong, Cross-Class Romance, Terminal Illness, Love Triangle",,,,,,"$13,718,385",,,,
118,https://www.the-numbers.com/movie/Anastasia,[],"[['Don Bluth', 'Director'], ['David Newman', 'Composer']]","$120,541 (0.2% of total gross)",4.14 (domestic box office/biggest weekend),41.8% (domestic box office/worldwide),"1 opening theaters/2,514 max. theaters, 7.9 weeks average run per theater","$116,455,699","$53,000,000 (worldwide box office is 2.6 times production budget)","November 14th, 1997 (Wide) by 20th Century Fox",G,vs. ShrekCreate your own comparison chart…,Based on Factual Book/Article,Musical,Hand Animation,Dramatization,"November 11th, 2008 by Fox Home Entertainment",94 minutes,,,United States,English,,"December 20th, 1997 (Limited) (South Korea)
","$58,403,409","$81,397,687","$139,801,096",,
119,https://www.the-numbers.com/movie/Jackal-The,"['Sidney Poitier', 'Diane Venora', 'Bruce Willis', 'Richard Gere']","[['Michael Caton-Jones', 'Director'], ['James Jacks', 'Producer'], ['Sean Daniel', 'Producer'], ['Kevin Jarre', 'Producer'], ['Chuck Pfarrer', 'Story Creator'], ['Terence Clegg', 'Executive Producer'], ['Hal Lieberman', 'Executive Producer'], ['Gary Levinsohn', 'Executive Producer'], ['Mark Gordon', 'Executive Producer'], ['Karl Walter Lindenlaub', 'Director of Photography'], ['Michael White', 'Production Designer'], ['Jim Clark', 'Editor'], ['Albert Wolsky', 'Costume Designer'], ['Carter Burwell', 'Composer']]","$15,164,595 (27.6% of total gross)",3.62 (domestic box office/biggest weekend),34.5% (domestic box office/worldwide),"2,193 opening theaters/2,309 max. theaters, 6.4 weeks average run per theater","$109,717,326","$60,000,000 (worldwide box office is 2.7 times production budget)","November 14th, 1997 (Wide) by Universal",R for strong violence and language,vs. Gone GirlCreate your own comparison chart…,Remake,Thriller/Suspense,Live Action,Contemporary Fiction,"November 10th, 1998 by Universal Home Entertainment",124 minutes,"Hitmen, Mafia, Action Thriller, Revenge, Political Assassination, FBI",Alphaville,United States,English,,,"$54,956,941","$104,400,000","$159,356,941",,
120,https://www.the-numbers.com/movie/Man-Who-Knew-Too-Little-The,[],"[['Jon Amiel', 'Director'], ['Robert Farrar', 'Screenwriter'], ['Howard Franklin', 'Screenwriter'], ['Christopher Young', 'Composer']]","$4,604,819 (33.4% of total gross)",3.00 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,036 opening theaters/2,039 max. theaters, 4.6 weeks average run per theater","$27,568,184","$20,000,000 (worldwide box office is 0.7 times production budget)","November 14th, 1997 (Wide) by Warner Bros.","PG for language, innuendo, comic violence and sensuality",vs. CasablancaCreate your own comparison chart…,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,"July 28th, 1998 by Warner Home Video",94 minutes,"Crime Comedy, Mistaken Identity, Secret Agent, Hitmen, Set in London, Blackmail, Romance, Epilogue",Regency Enterprises,United States,English,,,"$13,801,755",,,,
121,https://www.the-numbers.com/movie/Midnight-in-the-Garden-of-Good-and-Evil,"['Kevin Spacey', 'John Cusack']","[['Clint Eastwood', 'Director'], ['John Lee Hancock', 'Screenwriter'], ['John Berendt', 'Based on the Book ""Midnight in the Garden of Good and Evil"" By'], ['Clint Eastwood', 'Producer'], ['Arnold Stiefel', 'Producer'], ['Anita Zuckerman', 'Executive Producer'], ['Henry Bumstead', 'Production Designer'], ['Joel Cox', 'Editor'], ['Lennie Niehaus', 'Composer'], ['Jack N. Green', 'Director of Photography']]","$5,233,658 (20.9% of total gross)",4.71 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"824 opening theaters/1,312 max. theaters, 6.3 weeks average run per theater","$50,040,928","$35,000,000 (worldwide box office is 0.7 times production budget)","November 21st, 1997 (Wide) by Warner Bros.",R for language and brief violence,vs. CloserCreate your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,,120 minutes,"Crime Thriller, Southern Gothic, LGBTQ+, Closeted Homosexual, Death of a Girlfriend / Boyfriend, Writing and Writers",Warner Bros.,United States,English,,,"$25,078,937",,,,
122,https://www.the-numbers.com/movie/Mortal-Kombat-Annihilation,[],"[['George S. Clinton', 'Composer']]","$16,771,694 (46.7% of total gross)",2.14 (domestic box office/biggest weekend),70.0% (domestic box office/worldwide),"2,140 opening theaters/2,140 max. theaters, 5.1 weeks average run per theater","$71,739,578","$30,000,000 (worldwide box office is 1.7 times production budget)","November 21st, 1997 (Wide) by New Line",PG-13 for non-stop martial arts violence,vs. Mortal KombatCreate your own comparison chart…,Based on Game,Action,Live Action,Fantasy,,,"Martial Arts, Action Adventure, Famously Bad",,United States,,Mortal Kombat,,"$35,927,406","$15,400,000","$51,327,406",,
123,https://www.the-numbers.com/movie/Rainmaker-The,"['Claire Danes', 'Jon Voight', 'Mary Kay Place', 'Mickey Rourke', 'Matt Damon', 'Danny DeVito']","[['Francis Ford Coppola', 'Director'], ['Michael Douglas', 'Producer'], ['Steven Reuther', 'Producer'], ['Fred Fuchs', 'Producer'], ['Francis Ford Coppola', 'Screenwriter'], ['Michael Herr', 'Screenwriter-Narration Written by'], ['John Grisham', 'Story-Based on the Novel by'], ['Georgia Kacandes', 'Co-Producer'], ['John Toll', 'Director of Photography'], ['Howard Cummings', 'Production Designer'], ['Barry Malkin', 'Editor'], ['Aggie Guerard Rodgers', 'Costume Designer'], ['Elmer Bernstein', 'Composer']]","$10,626,507 (23.1% of total gross)",4.32 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,317 opening theaters/2,389 max. theaters, 6.2 weeks average run per theater","$91,672,169","$40,000,000 (worldwide box office is 1.1 times production budget)","November 21st, 1997 (Wide) by Paramount Pictures",PG-13 for a strong beating and elements of domestic abuse,vs. The FirmCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,137 minutes,"Courtroom Drama, Terminal Illness, Relationships Gone Wrong, Romance, Corporate Malfeasance, Killing in Self Defence, Lawyers","Constellation, Douglas/Reuther, American Zoetrope",United States,English,,,"$45,916,769",,,,
124,https://www.the-numbers.com/movie/Alien-Resurrection,"['Ron Perlman', 'Dan Hedaya', 'J.E. Freeman', 'Brad Dourif', 'Michael Wincott', 'Sigourney Weaver', 'Winona Ryder']","[['Jean-Pierre Jeunet', 'Director']]","$16,474,092 (34.5% of total gross)",2.90 (domestic box office/biggest weekend),29.7% (domestic box office/worldwide),"2,415 opening theaters/2,449 max. theaters, 4.9 weeks average run per theater","$95,415,363","$60,000,000 (worldwide box office is 2.7 times production budget)","November 26th, 1997 (Wide) by 20th Century Fox","R for strong sci-fi violence and gore, some grotesque images, and for language.",vs. Alien 3Create your own comparison chart…,Original Screenplay,Action,Live Action,Science Fiction,"May 5th, 1998 by 20th Century Studios",109 minutes,"Cloning, Corporate Malfeasance, Parasite, Mercenaries",,United States,English,Alien,,"$47,795,018","$112,904,982","$160,700,000",,
125,https://www.the-numbers.com/movie/Flubber,"['Marcia Gay Harden', 'Christopher McDonald', 'Raymond J. Barry', 'Clancy Brown', 'Ted Levine', 'Robin Williams']","[['Les Mayfield', 'Director'], ['John Hughes', 'Producer'], ['Ricardo Mestres', 'Producer'], ['John Hughes', 'Screenwriter'], ['Bill Walsh', 'Screenwriter'], ['David Nicksay', 'Executive Producer'], ['Dean Cundey', 'Director of Photography'], ['Andrew McAlpine', 'Production Designer'], ['Harvey Rosenstock', 'Editor'], ['April Ferry', 'Costume Designer'], ['Michael Polaire', 'Co-Producer'], ['Danny Elfman', 'Composer']]","$26,725,207 (28.7% of total gross)",3.48 (domestic box office/biggest weekend),52.2% (domestic box office/worldwide),"2,641 opening theaters/2,679 max. theaters, 8.7 weeks average run per theater","$185,364,993","$80,000,000 (worldwide box office is 2.2 times production budget)","November 26th, 1997 (Wide) by Walt Disney",PG for slapstick action and mild language,vs. The Peanuts MovieCreate your own comparison chart…,Remake,Comedy,Live Action,Kids Fiction,"April 21st, 1998 by Buena Vista Home Entertainment",94 minutes,,Walt Disney Pictures,United States,English,,,"$92,993,801","$85,000,000","$177,993,801",,
126,https://www.the-numbers.com/movie/Good-Will-Hunting,"['Stellan Skarsgård', 'Matt Damon', 'Robin Williams', 'Ben Affleck', 'Minnie Driver']","[['Gus Van Sant', 'Director'], ['Ben Affleck', 'Screenwriter'], ['Matt Damon', 'Screenwriter'], ['Matt Damon', 'Story Creator'], ['Lawrence Bender', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Jonathan Gordon', 'Executive Producer'], ['Kevin Smith', 'Co-Executive Producer'], ['Scott Mosier', 'Co-Executive Producer'], ['Danny Elfman', 'Composer']]","$272,912 (0.2% of total gross)",11.77 (domestic box office/biggest weekend),61.3% (domestic box office/worldwide),"7 opening theaters/2,203 max. theaters, 15.5 weeks average run per theater","$270,992,289","$10,000,000 (worldwide box office is 22.6 times production budget)","December 5th, 1997 (Wide) by Miramax","R for strong language, including some sex-related dialogue",vs. AddictedCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"December 1st, 1998 by Miramax Video",126 minutes,"Coming of Age, Delayed Adulthood, Academics, College, Therapists / Therapy, Death of a Spouse or Fiancée / Fiancé, Orphan, Foster Family, Dysfunctional Family, Domestic Abuse, Non-Chronological, Addiction, Relationships Gone Wrong, Romance, Life Drama, 1998 Oscars Best Picture Nominee","Lawrence Bender, Miramax Films",United States,English,,"March 21st, 1998 (Wide) (South Korea)
","$138,433,435","$87,492,554","$225,925,989",,
127,https://www.the-numbers.com/movie/Amistad,"['Nigel Hawthorne', 'David Paymer', 'Pete Postlethwaite', 'Stellan Skarsgård', 'Anna Paquin', 'Morgan Freeman', 'Anthony Hopkins', 'Djimon Hounsou', 'Matthew McConaughey']","[['Steven Spielberg', 'Director'], ['David Franzoni', 'Written by'], ['Steven Spielberg', 'Producer'], ['Debbie Allen', 'Producer'], ['Colin Wilson', 'Producer'], ['Tim Shriver', 'Co-Producer'], ['Walter Parks', 'Executive Producer'], ['Laurie MacDonald', 'Executive Producer'], ['Robert Cooper', 'Co-Executive Producer'], ['Bonnie Curtis', 'Associate Producer'], ['Paul Deason', 'Associate Producer'], ['Janusz Kaminski', 'Director of Photography'], ['Rick Carter', 'Production Designer'], ['Michael Kahn', 'Film Editor'], ['Ruth E. Carter', 'Costume Designer'], ['John Williams', 'Music by'], ['Victoria Thomas', 'Casting']]","$4,573,523 (10.3% of total gross)",8.54 (domestic box office/biggest weekend),75.9% (domestic box office/worldwide),"322 opening theaters/1,019 max. theaters, 10.1 weeks average run per theater","$87,585,045","$40,000,000 (worldwide box office is 1.5 times production budget)","December 12th, 1997 (Wide) by Dreamworks SKG",R for some scenes of strong brutal violence and some related nudity,vs. GreaterCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,"November 10th, 1998 by Dreamworks Video",152 minutes,"On a Boat, Mutiny, Slavery, Courtroom Drama, Intertitle, Culture Clash, Language Barrier, Epilogue",DreamWorks Pictures,United States,"English, Mende, Spanish",,,"$44,212,592","$14,037,559","$58,250,151",,
128,https://www.the-numbers.com/movie/Deconstructing-Harry,[],"[['Woody Allen', 'Director'], ['Woody Allen', 'Screenwriter']]","$356,476 (3.3% of total gross)",5.13 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"10 opening theaters/445 max. theaters, 5.6 weeks average run per theater","$21,109,111","$20,000,000 (worldwide box office is 0.5 times production budget)","December 12th, 1997 (Wide) by Fine Line",R for strong language and some sexuality,vs. Whatever WorksCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"May 27th, 1998 by New Line Home Video",96 minutes,"Heaven and Hell, Romance",,United States,"English, Hebrew",,,"$10,686,841",,,,
