,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Production/Financing Companies:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
0,https://www.the-numbers.com/movie/Leprechaun,"['Jennifer Aniston', 'Warwick Davis']","[['Mark Jones', 'Director'], ['Mark Jones', 'Screenwriter']]","$2,493,020 (29.2% of total gross)",3.42 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"620 opening theaters/620 max. theaters, 1.5 weeks average run per theater","$18,901,039",,"January 8th, 1993 (Wide) by Trimark","February 19th, 2004 by Lionsgate Home Entertainment",R for horror violence and language.PG-13 for terror violence. (Edited version),92 minutes,Leprechaun,vs. RumpelstiltskinCreate your own comparison chart…,"Horror Comedy, 1980s, Revenge, Found Money, Learning Disabilities, Prologue",Original Screenplay,Horror,Live Action,Fantasy,United States,,,,"$8,533,294",,,,
1,https://www.the-numbers.com/movie/Alive,"['Ethan Hawke', 'Vincent Spano', 'Josh Hamilton']","[['Frank Marshall', 'Director'], ['John Patrick Shanley', 'Screenwriter'], ['Robert Watts', 'Producer'], ['Kathleen Kennedy', 'Producer'], ['Piers Paul Read', 'Story Creator'], ['Peter James', 'Director of Photography'], ['Norman Reynolds', 'Production Designer'], ['Michael Kahn', 'Editor'], ['James Newton Howard', 'Composer']]","$8,624,292 (23.8% of total gross)",4.21 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,132 opening theaters/1,337 max. theaters, 4.0 weeks average run per theater","$80,402,890","$32,000,000 (worldwide box office is 1.1 times production budget)","January 15th, 1993 (Wide) by Walt Disney",,R for strong violent content and language,125 minutes,,vs. The RevenantCreate your own comparison chart…,"Cannibalism, Plane Crash, Survival Drama",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,United States,"Touchstone Pictures, Paramount Pictures",English,,"$36,299,670",,,,
2,https://www.the-numbers.com/movie/Body-of-Evidence,[],"[['Uli Edel', 'Director'], ['Brad Mirman', 'Screenwriter'], ['Graeme Revell', 'Composer']]","$7,365,429 (53.6% of total gross)",1.86 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,050 opening theaters/2,050 max. theaters, 2.9 weeks average run per theater","$30,420,558",,"January 15th, 1993 (Wide) by MGM","December 3rd, 2002 by MGM Video","R for strong sexuality, and for language and violence.",99 minutes,,vs. Indecent ProposalCreate your own comparison chart…,Erotic Thriller,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,English,,"$13,734,039",,,,
3,https://www.the-numbers.com/movie/Nowhere-to-Run,[],"[['Robert Harmon', 'Director'], ['Mark Isham', 'Composer']]","$8,203,255 (37.0% of total gross)",2.70 (domestic box office/biggest weekend),42.5% (domestic box office/worldwide),"1,745 opening theaters/1,776 max. theaters, 3.4 weeks average run per theater","$49,148,183","$15,000,000 (worldwide box office is 3.5 times production budget)","January 15th, 1993 (Wide) by Sony Pictures",,"R for violence, language and sexuality.",94 minutes,,vs. The MarineCreate your own comparison chart…,"Action Thriller, Life on the Outside, Land Developer, Prison Break, Car Accident, Corrupt Cops, Romance, Single Parent",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,,English,,"$22,189,039","$30,000,000","$52,189,039",,
4,https://www.the-numbers.com/movie/Aspen-Extreme,[],[],"$3,342,613 (42.6% of total gross)",2.35 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,455 opening theaters/1,455 max. theaters, 2.0 weeks average run per theater","$17,372,913",,"January 22nd, 1993 (Wide) by Walt Disney",,"PG-13 for some language, drug content and nudity.",,,vs. Hot Dog… The MovieCreate your own comparison chart…,"Miscellaneous Sports, Romance",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,,,"$7,843,388",,,,
5,https://www.the-numbers.com/movie/Knight-Moves,[],[],"$493,080 (53.4% of total gross)",1.87 (domestic box office/biggest weekend),6.8% (domestic box office/worldwide),"420 opening theaters/420 max. theaters, 1.6 weeks average run per theater","$2,045,341",,"January 22nd, 1993 (Limited) by InterStar Releasing",,,,,Create your own comparison chart…,Film Noir,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Germany,,,,"$923,418","$12,744,731","$13,668,149",,
6,https://www.the-numbers.com/movie/Children-of-the-Corn-II-The-Final-Sacrifice,[],[],"$2,719,750 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"946 opening theaters/946 max. theaters, 1.0 weeks average run per theater","$15,401,474",,"January 29th, 1993 (Wide) by Paramount Pictures",,R for horror violence and language.,92 minutes,Children of the Corn,vs. Children of the CornCreate your own comparison chart…,"Supernatural Horror, Supernatural, Child Murderer, Cults, Demons, Investigative Journalist, Dysfunctional Family, Romance, Native Americans, Native American Folklore",Based on Fiction Book/Short Story,Horror,Live Action,Fantasy,United States,,English,,"$6,953,340",,,,
7,https://www.the-numbers.com/movie/Matinee,"['Cathy Moriarty', 'Simon Fenton', 'Omri Katz', 'Kellie Martin', 'Lisa Jakub', 'John Goodman']","[['Joe Dante', 'Director'], ['Charlie Haas', 'Screenwriter'], ['Michael Finnell', 'Producer'], ['Jerry Goldsmith', 'Composer']]","$3,601,015 (40.3% of total gross)",2.48 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,143 opening theaters/1,144 max. theaters, 2.0 weeks average run per theater","$19,770,373",,"January 29th, 1993 (Wide) by Universal","February 22nd, 2000 by Universal Home Entertainment","PG for language, and for mild violence and sensuality.",99 minutes,,vs. Jurassic ParkCreate your own comparison chart…,"Coming of Age, Comedy Drama, 1960s, Set in Florida, Cold War, Political, Political Activist, First Love, Bullies",Original Screenplay,Comedy,Live Action,Historical Fiction,United States,"Universal Pictures, Renfield",English,,"$8,925,775",,,,
8,https://www.the-numbers.com/movie/Sniper,"['Billy Zane', 'J.T. Walsh', 'Tom Berenger']","[['Luis Llosa', 'Director'], ['Robert L. Rosen', 'Producer'], ['Michael Frost Beckner', 'Screenwriter'], ['Crash Leyland', 'Screenwriter'], ['Mark Johnson', 'Executive Producer'], ['Walon Green', 'Executive Producer'], ['Patrick Wachsberger', 'Executive Producer'], ['Bill Butler', 'Director of Photography'], ['Herbert Pinter', 'Production Designer'], ['Scott Smith', 'Editor'], ['Gary Chang', 'Composer'], ['James Gorman', 'Co-Producer'], ['Charles J.D. Schlissel', 'Co-Producer']]","$5,715,435 (30.1% of total gross)",3.32 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,551 opening theaters/1,553 max. theaters, 2.0 weeks average run per theater","$42,072,694",,"January 29th, 1993 (Wide) by Sony Pictures","August 12th, 2008 by Sony Pictures Home Entertainment",R,98 minutes,Sniper,Create your own comparison chart…,"Action Thriller, Drug Cartels, Crime Boss, C.I.A.",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,Baltimore Pictures,English,,"$18,994,653",,,,
9,https://www.the-numbers.com/movie/Cemetery-Club-The,"['Olympia Dukakis', 'Ellen Burstyn', 'Diane Ladd', 'Danny Aiello']","[['Bill Duke', 'Director'], ['Ivan Menchell', 'Screenwriter']]",,,100.0% (domestic box office/worldwide),,"$12,367,579",,"February 3rd, 1993 (Wide) by Walt Disney","August 5th, 2003 by Walt Disney Home Entertainment",PG-13 for sensuality and some language.,106 minutes,,vs. The Truth About Cats & DogsCreate your own comparison chart…,"Comedy Drama, Autumn Years, Widow/Widower, Jewish, Set in Pittsburgh, PA, Romance, Prologue",Based on Play,Comedy,Live Action,Contemporary Fiction,,,,,"$5,583,621",,,,
10,https://www.the-numbers.com/movie/Homeward-Bound-The-Incredible-Journey,[],"[['Bruce Broughton', 'Composer']]",,5.16 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"$92,659,796",,"February 3rd, 1993 (Wide) by Walt Disney","August 13th, 1993 by Buena Vista Home Entertainment",G,,Homeward Bound,vs. Homeward Bound II: Lost in San FranciscoCreate your own comparison chart…,Talking Animals,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction,United States,,,,"$41,833,324",,,,
11,https://www.the-numbers.com/movie/Loaded-Weapon-1,"['Jon Lovitz', 'Tim Curry', 'Kathy Ireland', 'William Shatner', 'Emilio Estevez', 'Samuel L. Jackson']","[['Gene Quintano', 'Director'], ['Don Holley', 'Screenwriter'], ['Gene Quintano', 'Screenwriter'], ['Don Holley', 'Story Creator'], ['Tori Tellem', 'Story Creator'], ['Suzanne Todd', 'Producer'], ['David Willis', 'Producer'], ['Howard Klein', 'Executive Producer'], ['Erwin Stoff', 'Executive Producer'], ['Michel Roy', 'Executive Producer'], ['Jaymes Hinkle', 'Production Designer'], ['Christopher Greenbury', 'Editor'], ['Robert Folk', 'Composer'], ['Peter Deming', 'Director of Photography']]","$9,202,722 (32.9% of total gross)",3.04 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,989 opening theaters/2,015 max. theaters, 3.8 weeks average run per theater","$61,973,684","$13,000,000 (worldwide box office is 2.2 times production budget)","February 5th, 1993 (Wide) by New Line",,PG-13 for ribald humor and drug references,83 minutes,,vs. Seven PsychopathsCreate your own comparison chart…,"Spoof, Gratuitous Cameos, Farcical / Slapstick Comedy, Buddy Cop, Police Detective, Death of a Partner",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,Katja Productions,English,,"$27,979,399",,,,
12,https://www.the-numbers.com/movie/Sommersby-(1993),[],"[['Jon Amiel', 'Director'], ['Danny Elfman', 'Composer'], ['Philippe Rousselot', 'Cinematographer']]","$8,104,624 (16.2% of total gross)",5.04 (domestic box office/biggest weekend),35.8% (domestic box office/worldwide),"1,432 opening theaters/1,762 max. theaters, 5.6 weeks average run per theater","$110,930,398","$30,000,000 (worldwide box office is 4.7 times production budget)","February 5th, 1993 (Wide) by Warner Bros.","May 21st, 2013 by Warner Home Video",PG-13 for sensuality.,113 minutes,,vs. Army of DarknessCreate your own comparison chart…,"Historical Drama, Romance",Remake,Drama,Live Action,Historical Fiction,"France, United States",Regency Enterprises,English,,"$50,081,992","$90,000,000","$140,081,992",,
13,https://www.the-numbers.com/movie/Vanishing-The,[],"[['George Sluizer', 'Director'], ['Todd Graff', 'Screenwriter'], ['Jerry Goldsmith', 'Composer']]","$5,009,928 (34.4% of total gross)",2.90 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,656 opening theaters/1,658 max. theaters, 2.0 weeks average run per theater","$32,213,265",,"February 5th, 1993 (Wide) by 20th Century Fox",,"R for terror and violence, and for language.",109 minutes,,vs. Young FrankensteinCreate your own comparison chart…,"Psychological Thriller, Prologue, Missing Person, Kidnap, Rescue, Death of a Girlfriend / Boyfriend, Romance",Remake,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,,,"$14,543,394",,,,
14,https://www.the-numbers.com/movie/Groundhog-Day,"['Chris Elliott', 'Bill Murray', 'Andie MacDowell']","[['Harold Ramis', 'Director'], ['Danny Rubin', 'Screenwriter'], ['Harold Ramis', 'Screenwriter'], ['George Fenton', 'Composer']]","$14,652,108 (20.6% of total gross)",4.85 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,640 opening theaters/1,742 max. theaters, 11.2 weeks average run per theater","$157,235,798","$14,600,000 (worldwide box office is 4.9 times production budget)","February 12th, 1993 (Wide) by Sony PicturesJanuary 29th, 2021 (Special Engagement) by Sony Pictures","June 23rd, 1994 by Columbia Pictures Home Entertainment",PG for some thematic elements. ,102 minutes,,vs. Warm BodiesCreate your own comparison chart…,"News, TV News, Time Travel, One Day, Romance, Romantic Comedy",Original Screenplay,Romantic Comedy,Live Action,Fantasy,United States,,English,"December 4th, 1993 (Wide) (South Korea)
November 19th, 2020 (Limited) (Australia)
","$71,097,843","$14,834","$71,112,677",,
15,https://www.the-numbers.com/movie/Temp-The,[],"[['Tom Holland', 'Director'], ['Tom Engelman', 'Screenwriter'], ['Tom Holland', 'Screenwriter']]","$2,877,744 (44.8% of total gross)",2.23 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,438 opening theaters/1,438 max. theaters, 1.0 weeks average run per theater","$14,219,864",,"February 12th, 1993 (Wide) by Paramount Pictures",,R for language and scenes of violence.,96 minutes,,Create your own comparison chart…,"Psychological Thriller, Film Noir, Femme Fatale, Corporate Life, False Identity",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,,,"$6,419,876",,,,
16,https://www.the-numbers.com/movie/Untamed-Heart,[],"[['Tony Bill', 'Director'], ['Tom Sierchio', 'Screenwriter']]","$4,125,556 (21.8% of total gross)",4.58 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,123 opening theaters/1,123 max. theaters, 4.9 weeks average run per theater","$41,861,279",,"February 12th, 1993 (Wide) by MGM","January 10th, 2012 by MGM Video","PG-13 for some strong language and violence, and for sensuality.",102 minutes,,Create your own comparison chart…,"Romantic Drama, Romance, Sex Crimes, Medical and Hospitals, Terminal Illness, Death of a Girlfriend / Boyfriend, Hockey",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,,English,,"$18,899,204",,,,
17,https://www.the-numbers.com/movie/Como-agua-para-chocolate,[],"[['Alfonso Arau', 'Director'], ['Laura Esquivel', 'Screenwriter']]",,23.02 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"$47,968,692",,"February 17th, 1993 (Limited) by Miramax, released as Like Water For Chocolate",,R for sexuality.,123 minutes,,Create your own comparison chart…,"Foreign Language, Romantic Drama, Romance, 1900s, Non-Chronological, Relationships Gone Wrong, Death of a Girlfriend / Boyfriend, Suicide",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,,,,,"$21,656,534",,,,
18,https://www.the-numbers.com/movie/Army-of-Darkness,[],"[['Sam Raimi', 'Director'], ['Sam Raimi', 'Screenwriter'], ['Ivan Raimi', 'Screenwriter'], ['Danny Elfman', 'Composer']]","$4,424,535 (38.5% of total gross)",2.60 (domestic box office/biggest weekend),53.5% (domestic box office/worldwide),"1,387 opening theaters/1,391 max. theaters, 3.1 weeks average run per theater","$29,035,283","$11,000,000 (worldwide box office is 2.0 times production budget)","February 19th, 1993 (Wide) by Universal","August 18th, 1998 by Universal Home Entertainment",R for violence and horror. ,89 minutes,Evil Dead,vs. DogmaCreate your own comparison chart…,"Time Travel, Possessed, Amputee, Horror Comedy, Family Affair, Same Actor, Multiple Roles, Romance, Epilogue",Original Screenplay,Horror,Live Action,Fantasy,United States,,English,"July 15th, 2021 (Wide) (New Zealand)
","$11,502,976","$10,000,000","$21,502,976",,
19,https://www.the-numbers.com/movie/Falling-Down,[],"[['Joel Schumacher', 'Director'], ['James Newton Howard', 'Composer']]","$8,724,452 (21.3% of total gross)",4.69 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,220 opening theaters/1,827 max. theaters, 4.5 weeks average run per theater","$90,600,462",,"February 26th, 1993 (Wide) by Warner Bros.","October 26th, 1999 by Warner Home Video",R for violence and strong language. ,,,vs. CB4Create your own comparison chart…,"Neo Nazis, Psychological Thriller, Mental Illness, Gangs, Media Circus, Dysfunctional Family, Relationships Gone Wrong, One Last Job, Retirement, Police Detective",Original Screenplay,Drama,Live Action,Contemporary Fiction,,Regency Enterprises,,,"$40,903,593",,,,
20,https://www.the-numbers.com/movie/Amos-and-Andrew,"['Michael Lerner', 'Margaret Colin', 'Brad Dourif', 'Dabney Coleman', 'Nicolas Cage', 'Samuel L. Jackson']","[['E. Max Frye', 'Director'], ['E. Max Frye', 'Screenwriter'], ['Gary Goetzman', 'Producer'], ['Jack Cummins', 'Co-Producer'], ['Marshall Persinger', 'Co-Producer'], ['Walt Lloyd', 'Director of Photography'], ['Patricia Norris', 'Production Designer'], ['Jane Kurson', 'Editor'], ['Richard Gibbs', 'Composer']]","$3,612,317 (38.2% of total gross)",2.62 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,233 opening theaters/1,233 max. theaters, 2.0 weeks average run per theater","$20,957,274",,"March 5th, 1993 (Wide) by Sony Pictures",,PG,107 minutes,,Create your own comparison chart…,"Black Comedy, Mistaken Identity, African Americans, Bigotry, Falsely Accused, Fugitive / On the Run",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,Castle Rock Entertainment,English,,"$9,461,630",,,,
21,https://www.the-numbers.com/movie/Best-of-the-Best-2,[],"[['Robert Radler', 'Director'], ['Max Strom', 'Screenwriter'], ['John Allen Nelson', 'Screenwriter']]","$2,840,931 (47.0% of total gross)",2.13 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,247 opening theaters/1,247 max. theaters, 2.0 weeks average run per theater","$13,388,750",,"March 5th, 1993 (Wide) by 20th Century Fox",,R for strong martial arts violence.,101 minutes,Best of the Best,Create your own comparison chart…,"Martial Arts, Action Thriller, Death of a Best Friend, Revenge, Tournament, Underground / Illegal Fighting",Original Screenplay,Action,Live Action,Contemporary Fiction,,,,,"$6,044,652",,,,
22,https://www.the-numbers.com/movie/Mad-Dog-and-Glory,[],"[['John McNaughton', 'Director'], ['Richard Price', 'Screenwriter']]","$3,815,555 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,098 opening theaters/1,118 max. theaters, 2.0 weeks average run per theater","$23,674,739",,"March 5th, 1993 (Wide) by Universal","March 5th, 2019 by Kino Lorber","R for sexuality, language, violence and drug content. ",97 minutes,,Create your own comparison chart…,"Crime Comedy, Mafia, Crime Boss, Romance, Money Troubles",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,English,,"$10,688,490",,,"$52,155","$52,155"
23,https://www.the-numbers.com/movie/Swing-Kids,[],"[['Thomas Carter', 'Director'], ['Christopher Meledandri', 'Executive Producer'], ['James Horner', 'Composer']]","$1,967,957 (34.9% of total gross)",2.86 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"542 opening theaters/544 max. theaters, 2.0 weeks average run per theater","$12,474,932",,"March 5th, 1993 (Wide) by Walt Disney","June 18th, 2019 by Well Go USA Video",PG-13 for violence and some language.,112 minutes,,vs. Walk the LineCreate your own comparison chart…,World War II,Original Screenplay,Musical,Live Action,Historical Fiction,United States,,English,,"$5,632,086",,,,
24,https://www.the-numbers.com/movie/CB4,[],"[['Tamra Davis', 'Director'], ['Chris Rock', 'Screenwriter'], ['Nelson George', 'Screenwriter'], ['Robert LoCash', 'Screenwriter'], ['Nelson George', 'Producer']]","$6,122,450 (34.7% of total gross)",2.88 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,204 opening theaters/1,226 max. theaters, 3.0 weeks average run per theater","$39,076,735",,"March 12th, 1993 (Wide) by Universal","September 29th, 2006 by Universal Home Entertainment","R for strong language, and for sexuality and drug content.",89 minutes,,vs. Teenage Mutant Ninja Turtles IIICreate your own comparison chart…,"Hood Film, Satirical Comedy, Satire, Hip Hop and Rap, Musicians, Prison, Gratuitous Cameos, Organized Crime, Revenge, Life on the Outside, Screenplay Written By the Star",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,English,,"$17,642,060",,,,
25,https://www.the-numbers.com/movie/Far-Off-Place-A,[],"[['Mikael Salomon', 'Director'], ['Robert Caswell', 'Screenwriter'], ['Jonathan Hensleigh', 'Screenwriter'], ['Sally Robinson', 'Screenwriter'], ['Laurens van der Post', 'Story Creator'], ['Eva Monley', 'Producer'], ['Elaine Sperber', 'Producer'], ['Kathleen Kennedy', 'Executive Producer'], ['Frank Marshall', 'Executive Producer'], ['Gerald R. Molen', 'Executive Producer'], ['Gemma Jackson', 'Production Designer'], ['Ray Lovejoy', 'Editor'], ['James Horner', 'Composer'], ['Juan Ruiz-Anchía', 'Director of Photography']]","$3,522,836 (27.3% of total gross)",3.66 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,610 opening theaters/1,622 max. theaters, 2.9 weeks average run per theater","$28,552,702",,"March 12th, 1993 (Wide) by Walt Disney",,PG,105 minutes,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Live Action,Contemporary Fiction,United States,"Amblin Entertainment, Walt Disney Pictures",English,,"$12,890,752",,,,
26,https://www.the-numbers.com/movie/Fire-in-the-Sky,[],"[['Robert Lieberman', 'Director'], ['Tracy Tormé', 'Screenwriter'], ['Mark Isham', 'Composer']]","$6,116,484 (31.0% of total gross)",3.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,422 opening theaters/1,435 max. theaters, 3.0 weeks average run per theater","$43,688,915",,"March 12th, 1993 (Wide) by Paramount Pictures",,PG-13 for sci-fi violence.,109 minutes,,vs. First BloodCreate your own comparison chart…,"Biographical Drama, Biography, Alien Abduction, Falsely Accused, Non-Chronological, PTSD",Based on Fiction Book/Short Story,Drama,Live Action,Science Fiction,,,,,"$19,724,334",,,,
27,https://www.the-numbers.com/movie/Point-of-No-Return,"['Gabriel Byrne', 'Dermot Mulroney', 'Anne Bancroft', 'Harvey Keitel', 'Bridget Fonda']","[['John Badham', 'Director'], ['Art Linson', 'Producer'], ['Robert Getchell', 'Screenwriter'], ['Alexandra Seros', 'Screenwriter'], ['Luc Besson', 'Story Creator'], ['Michael W. Watkins', 'Director of Photography'], ['Philip Harrison', 'Production Designer'], ['Frank Morriss', 'Editor'], ['Hans Zimmer', 'Composer'], ['James Herbert', 'Co-Producer']]","$7,160,389 (23.8% of total gross)",4.20 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,545 opening theaters/1,659 max. theaters, 4.5 weeks average run per theater","$66,534,237",,"March 19th, 1993 (Wide) by Warner Bros.",,R,108 minutes,,vs. 3 Men and a BabyCreate your own comparison chart…,"Hitmen, Action Thriller, Remake, Foreign-Language Remake, Addiction, Death Row, Faked Death, Secret Agent, Romance",Remake,Thriller/Suspense,Live Action,Contemporary Fiction,United States,Warner Bros.,,,"$30,038,362",,,,
28,https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-III,[],[],"$12,419,597 (29.4% of total gross)",3.40 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,087 opening theaters/2,087 max. theaters, 5.0 weeks average run per theater","$93,635,017","$21,000,000 (worldwide box office is 2.0 times production budget)","March 19th, 1993 (Wide) by New Line","March 28th, 2000 by New Line Home Video",PG for swashbuckling violence and mild language.,,Teenage Mutant Ninja Turtles,vs. Teenage Mutant Ninja Turtles II: The Secret of the OozeCreate your own comparison chart…,"Mutants, Live Action Cartoon, Independent/Other Comics",Based on Comic/Graphic Novel,Adventure,Live Action,Fantasy,United States,,,,"$42,273,609",,,,
29,https://www.the-numbers.com/movie/Born-Yesterday,[],"[['Luis Mandoki', 'Director'], ['George Fenton', 'Composer']]","$5,911,343 (33.3% of total gross)",3.00 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,297 opening theaters/1,301 max. theaters, 3.0 weeks average run per theater","$39,339,639",,"March 26th, 1993 (Wide) by Walt Disney","March 4th, 2003 by Walt Disney Home Entertainment",PG for language and a scene of abusive behavior.,,,vs. Born on the Fourth of JulyCreate your own comparison chart…,Romance,Based on Play,Romantic Comedy,Live Action,Contemporary Fiction,,,,,"$17,760,754",,,,
30,https://www.the-numbers.com/movie/Hear-No-Evil,"['Martin Sheen', 'John C. McGinley', 'Marlee Matlin', 'D.B. Sweeney']","[['Robert Greenwald', 'Director'], ['Randall Badat', 'Screenwriter'], ['Danny Rubin', 'Screenwriter'], ['Kathleen Rowell', 'Screenwriter'], ['Graeme Revell', 'Composer']]","$2,641,474 (50.1% of total gross)",2.00 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,430 opening theaters/1,430 max. theaters, 1.0 weeks average run per theater","$11,674,162",,"March 26th, 1993 (Wide) by 20th Century Fox",,R for violence and language.,97 minutes,,Create your own comparison chart…,"Deaf, Corrupt Cops, Psychological Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,,,"$5,270,563",,,,
31,https://www.the-numbers.com/movie/Adventures-of-Huck-Finn-The,['Elijah Wood'],"[['Stephen Sommers', 'Director']]","$5,033,029 (20.9% of total gross)",4.79 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,786 opening theaters/1,803 max. theaters, 3.9 weeks average run per theater","$60,841,196","$6,500,000 (worldwide box office is 3.7 times production budget)","April 2nd, 1993 (Wide) by Walt Disney",,PG for some mild violence and language.,,,vs. The Big GreenCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Live Action,Historical Fiction,,,,,"$24,103,594",,,,
32,https://www.the-numbers.com/movie/Cop-and-a-Half,[],"[['Alan Silvestri', 'Composer']]","$6,027,285 (19.3% of total gross)",5.18 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,603 opening theaters/1,793 max. theaters, 6.1 weeks average run per theater","$69,166,981",,"April 2nd, 1993 (Wide) by Universal, released as Cop and ½",,"PG for mild language, violence and drug references.",93 minutes,Cop and a Half,vs. Blow OutCreate your own comparison chart…,"Buddy Cop, Farcical / Slapstick Comedy, Witnessing a Crime, Police Detective, Set in Florida",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,,,"$31,226,971",,,,
33,https://www.the-numbers.com/movie/Crush-The-(1993),[],"[['Alan Shapiro', 'Director'], ['Alan Shapiro', 'Screenwriter'], ['Graeme Revell', 'Composer']]","$5,024,976 (36.9% of total gross)",2.71 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,759 opening theaters/1,759 max. theaters, 2.0 weeks average run per theater","$30,144,477",,"April 2nd, 1993 (Wide) by Warner Bros.",,R for language and terror violence.,88 minutes,,vs. LolitaCreate your own comparison chart…,"Obsessive Love, Psychological Thriller, Unrequited Love, Mental Illness",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Canada, United States",,English,,"$13,609,396",,,,
34,https://www.the-numbers.com/movie/Indecent-Proposal-(1993),"['Oliver Platt', 'Seymour Cassel', 'Robert Redford', 'Demi Moore', 'Woody Harrelson']","[['Adrian Lyne', 'Director'], ['Sherry Lansing', 'Producer'], ['Amy Holden Jones', 'Screenwriter'], ['Jack Engelhard', 'Story Creator'], ['Tom Schulman', 'Executive Producer'], ['Alex Gartner', 'Executive Producer'], ['Michael Tadross', 'Co-Producer'], ['Howard Atherton', 'Director of Photography'], ['Mel Bourne', 'Production Designer'], ['Joe Hutshing', 'Editor'], ['John Barry', 'Composer']]","$18,387,632 (17.2% of total gross)",5.80 (domestic box office/biggest weekend),40.0% (domestic box office/worldwide),"1,694 opening theaters/1,922 max. theaters, 9.4 weeks average run per theater","$236,147,564",,"April 7th, 1993 (Wide) by Paramount Pictures",,R for sexuality and language.,118 minutes,,vs. Schindler’s ListCreate your own comparison chart…,Erotic Drama,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,Sherry Lansing,English,,"$106,614,059","$159,985,941","$266,600,000",,
