,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Franchise:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Production/Financing Companies:,Domestic Releases:,MPAA Rating:,Keywords:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
24,https://www.the-numbers.com/movie/Anomalisa,"['Jennifer Jason Leigh', 'Tom Noonan', 'David Thewlis']","[['Charlie Kaufman', 'Director'], ['Duke Johnson', 'Director'], ['Charlie Kaufman', 'Screenwriter'], ['Rosa Tran', 'Producer'], ['Duke Johnson', 'Producer'], ['Charlie Kaufman', 'Producer'], ['Dino Stamatopoulos', 'Producer'], ['James A. Fino', 'Executive Producer'], ['Dan Harmon', 'Executive Producer'], ['Joe Russo II', 'Executive Producer'], ['Kassandra Mitchell', 'Executive Producer'], ['Aaron Mitchell', 'Executive Producer'], ['Keith Calder', 'Executive Producer'], ['Jessica Calder', 'Executive Producer'], ['Joe Passarelli', 'Director of Photography'], ['Garret Elkins', 'Editor'], ['Carter Burwell', 'Composer']]","$135,222 (3.6% of total gross)",4.94 (domestic box office/biggest weekend),65.9% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 0.7 times production budget)","4 opening theaters/573 max. theaters, 2.4 weeks average run per theater","$4,548,206","January 21st, 2016 (Wide) (Austria)
January 21st, 2016 (Wide) (Germany)
January 21st, 2016 (Wide) (Portugal)
January 22nd, 2016 (Wide) (Poland)
January 28th, 2016 (Wide) (Brazil)
... Show all releases
",96 minutes,,vs. Hell & BackCreate your own comparison chart…,Original Screenplay,Comedy,Stop-Motion Animation,Fantasy,United States,English,"March 15th, 2016 by Paramount Home Video","Starburns Industries, Snoot Entertainment, Paramount Pictures","December 30th, 2015 (Oscar Qualifying Run) by Paramount Pictures","R for strong sexual content, graphic nudity and language.(Rating bulletin 2361, 2/18/2015)","Novel or Other Work Adapted by Author, Alternate or Altered Realities, Set in Cincinnati, Set in Los Angeles, Mental Illness, Dysfunctional Family, Relationships Gone Wrong","$3,759,286","$1,946,882","$5,706,168",,,
25,https://www.the-numbers.com/movie/Bibi-and-Tina-Madchen-gegen-Jungs,[],[],,,,,,,"January 21st, 2016 (Wide) (Germany)
January 21st, 2016 (Wide) (Switzerland)
January 22nd, 2016 (Wide) (Austria)
",110 minutes,,Create your own comparison chart…,Original Screenplay,Adventure,Live Action,Contemporary Fiction,Germany,German,"April 15th, 2017, released as Bibi & Tina: Girls Versus Boys",,,,,n/a,"$14,223,864","$14,223,864",,,
26,https://www.the-numbers.com/movie/Boy-The-(2016),"['Rupert Evans', 'Lauren Cohan']","[['William Brent Bell', 'Director'], ['Stacey Menear', 'Screenwriter'], ['Tom Rosenberg', 'Producer'], ['Gary Lucchesi', 'Producer'], ['Roy Lee', 'Producer'], ['Matt Berenson', 'Producer'], ['Jim Wadaa', 'Producer'], ['Richard Wright', 'Producer'], ['Eric Reid', 'Executive Producer'], ['David Kern', 'Executive Producer'], ['John Powers Middleton', 'Executive Producer'], ['Robert Simonds', 'Executive Producer'], ['Adam Fogelson', 'Executive Producer'], ['Oren Aviv', 'Executive Producer'], ['Wang Zhongjun', 'Executive Producer'], ['Wang Zhonglei', 'Executive Producer'], ['Donald Tang', 'Executive Producer'], ['Daniel C. Pearl', 'Director of Photography'], ['John Willett', 'Production Designer'], ['Brian Berdan', 'Editor'], ['Jori Woodman', 'Costume Designer'], ['Bear McCreary', 'Composer'], ['Julie Hutchinson', 'Casting Director']]","$10,778,392 (30.1% of total gross)",3.32 (domestic box office/biggest weekend),52.5% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 6.8 times production budget)","2,671 opening theaters/2,671 max. theaters, 4.3 weeks average run per theater","$43,273,335","January 21st, 2016 (Wide) (Iraq)
January 21st, 2016 (Wide) (Kuwait)
January 21st, 2016 (Wide) (Lebanon)
January 21st, 2016 (Wide) (Malaysia)
January 21st, 2016 (Wide) (Netherlands)
... Show all releases
",97 minutes,The Boy,vs. The ForestCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"April 26th, 2016 by Universal Home Entertainment","Lakeshore Entertainment, Vertigo Entertainment, STX Entertainment, Huayi Brothers Corp.","January 22nd, 2016 (Wide) by STX Entertainment","PG-13 for violence and terror, and for some thematic material.(Rating bulletin 2399 (Cert #49996), 11/11/2015)","Isolation Horror, Set in United Kingdom, Living Toys, Death of a Son or Daughter, Suicide, Suicide Pact, Surprise Twist, Domestic Abuse, Troubled Pregnancy or Miscarriage, Supernatural","$35,819,556","$32,401,396","$68,220,952","$2,607,714","$1,413,710","$4,021,424"
27,https://www.the-numbers.com/movie/Dirty-Grandpa,"['Aubrey Plaza', 'Zoey Deutch', 'Julianne Hough', 'Dermot Mulroney', 'Robert De Niro', 'Zac Efron']","[['Dan Mazer', 'Director'], ['John Phillips', 'Screenwriter'], ['Bill Block', 'Producer'], ['Barry Josephson', 'Producer'], ['Jason Barrett', 'Producer'], ['Michael Simkin', 'Producer'], ['Sasha Shapiro', 'Executive Producer'], ['Anton Lessine', 'Executive Producer'], ['John M. Phillips', 'Executive Producer'], ['Michael Flynn', 'Executive Producer'], ['Alexander Young', 'Executive Producer'], ['John Friedberg', 'Executive Producer'], ['Eric Alan Edwards', 'Director of Photography'], ['William Arnold', 'Production Designer'], ['Anne McCabe', 'Editor'], ['Christie Wittenborn', 'Costume Designer'], ['Michael Andrews', 'Composer'], ['Kier Lehman', 'Music Supervisor'], ['Amanda Mackey', 'Casting Director'], ['Cathy Sandrich', 'Casting Director']]","$11,111,875 (31.2% of total gross)",3.20 (domestic box office/biggest weekend),33.9% (domestic box office/worldwide),"$11,500,000 (worldwide box office is 9.1 times production budget)","2,912 opening theaters/2,912 max. theaters, 4.0 weeks average run per theater","$42,999,765","January 21st, 2016 (Wide) (Hong Kong)
January 21st, 2016 (Wide) (Iraq)
January 21st, 2016 (Wide) (Oman)
January 21st, 2016 (Wide) (Portugal)
January 21st, 2016 (Wide) (Russia (CIS))
... Show all releases
",97 minutes,,vs. That Awkward MomentCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"April 26th, 2016 by Lionsgate Home Entertainment","QED International, Lionsgate, BillBlock Media, Josephson Entertainment","January 22nd, 2016 (Wide) by Lionsgate","R for crude sexual content throughout, graphic nudity, and for language and drug use.(Rating bulletin 2401 (Cert #50150), 11/25/2015)","Road Trip, Generational Conflict, Slobs vs. Snobs, Spring Break, Widow/Widower, Buddy Comedy","$35,593,113","$69,485,336","$105,078,449","$5,753,985","$3,784,229","$9,538,214"
28,https://www.the-numbers.com/movie/Melody-to-Remember-A,"['Tang Joon-Sang', 'Hwang Sang-Kyung', 'Kim Min-Gyeol', 'Siwan', 'Ko Ah-sung', 'Lee Hee-Joon', 'Jung Joon-Won', 'Lee Re', 'Park Soo-Young', 'Lee Joon-hyeok']","[['Han Lee (이한)', 'Director'], ['Lee Woo-Tak', 'Screenwriter'], ['Kim Young-ho', 'Producer'], ['Ha Jung-Wan', 'Producer'], ['Kyoung-sun Chae', 'Production Designer'], ['Nam Na-young', 'Editor'], ['Lee Jae-jin', 'Composer'], ['Hong Jae-sik', 'Director of Photography'], ['Kwon Yoo-jin', 'Costume Designer'], ['Rim Seung-hee', 'Costume Designer']]",,2.54 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,,"$50,547","January 21st, 2016 (Wide) (South Korea)
",124 minutes,,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,Republic of Korea,Korean,,"Joy Rabbit, Next World Entertainment","January 29th, 2016 (Limited) by CJ Entertainment",Not Rated,"War, Korean War, 1950s, Choir, Orphanage, Orphan","$41,845","$7,021,559","$7,063,404",,,
29,https://www.the-numbers.com/movie/Dedemin-Fisi-(2016-Turkey),[],[],,,,,,,"January 22nd, 2016 (Wide) (Turkey)
January 28th, 2016 (Wide) (Germany)
January 29th, 2016 (Wide) (Austria)
January 29th, 2016 (Wide) (United Kingdom)
",100 minutes,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Turkey,Turkish,"March 10th, 2017 by Netflix",,,,,n/a,"$8,698,115","$8,698,115",,,
30,https://www.the-numbers.com/movie/E-Linh-Zhi-Men-(China),[],[],,,,,,,"January 22nd, 2016 (Wide) (China)
",90 minutes,,Create your own comparison chart…,Original Screenplay,Horror,Live Action,Factual,China,Mandarin,,,,,,n/a,"$7,312,653","$7,312,653",,,
31,https://www.the-numbers.com/movie/Inside-or-Outside-(China),[],[],,,,,,,"January 22nd, 2016 (Wide) (China)
",109 minutes,,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"China, Taiwan, Province of China",Mandarin,,,,,,n/a,"$6,323,457","$6,323,457",,,
32,https://www.the-numbers.com/movie/Ngok-yan-guk-(Hong-Kong),[],[],,,,,,,"January 22nd, 2016 (Wide) (China)
January 22nd, 2016 (Wide) (Hong Kong)
",,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Hong Kong,Cantonese,,,,,,n/a,"$5,201,831","$5,201,831",,,
33,https://www.the-numbers.com/movie/Nobunaga-Concerto-The-Movie-(Japan)-(2016),[],"[['Hiroaki Matsuyama', 'Director']]",,,,,,,"January 22nd, 2016 (Wide) (Japan)
",126 minutes,,Create your own comparison chart…,Based on Comic/Graphic Novel,Comedy,Live Action,Science Fiction,Japan,,,,,,,n/a,"$36,187,592","$36,187,592",,,
34,https://www.the-numbers.com/movie/Pitbull-Nowe-porzadki-(Poland),[],[],,,,,,,"January 22nd, 2016 (Wide) (Poland)
April 15th, 2016 (Limited), released as Pitbull: Nowe Porzadki (United Kingdom)
",133 minutes,,vs. Anatomia zlaCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Poland,Polish,,,,,,n/a,"$7,802,960","$7,802,960",,,
35,https://www.the-numbers.com/movie/Kung-Fu-Panda-3,"['Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons', 'Jackie Chan', 'Seth Rogen', 'Lucy Alexis Liu', 'David Cross', 'Kate Hudson', 'James Hong', 'Randall Duk Kim', 'Jack Black']","[['Jennifer Yuh Nelson', 'Director'], ['Alessandro Carloni', 'Director'], ['Melissa Cobb', 'Producer'], ['Jonathan Aibel', 'Screenwriter'], ['Glenn Berger', 'Screenwriter'], ['Guillermo del Toro', 'Executive Producer'], ['Mike Mitchell', 'Executive Producer'], ['La Peikang', 'Executive Producer'], ['Li Ruigang', 'Executive Producer'], ['Glenn Berger', 'Co-Producer'], ['Jonathan Aibel', 'Co-Producer'], ['Jeff Hermann', 'Co-Producer'], ['Hans Zimmer', 'Composer'], ['Clare Knight', 'Editor'], ['Raymond Zibach', 'Production Designer'], ['Ethan Van der Ryn', 'Supervising Sound Editor'], ['Erik Aadahl', 'Supervising Sound Editor'], ['Ethan Van der Ryn', 'Sound Designer'], ['Erik Aadahl', 'Sound Designer']]","$41,282,042 (28.8% of total gross)",3.48 (domestic box office/biggest weekend),27.5% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 3.7 times production budget)","3,955 opening theaters/3,987 max. theaters, 6.7 weeks average run per theater","$173,395,836","January 23rd, 2016 (Wide) (China)
January 28th, 2016 (Wide) (Russia (CIS))
January 28th, 2016 (Wide) (South Korea)
January 28th, 2016 (Wide) (Ukraine)
March 3rd, 2016 (Wide) (Brazil)
... Show all releases
",94 minutes,Kung Fu Panda,vs. Kung Fu Panda 2Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"May 13th, 2016 by Dreamworks Animated Video","DreamWorks Animation, Oriental DreamWorks, China Film Co. LTD, Zhong Ming You Ying Film","January 29th, 2016 (Wide) by 20th Century FoxJanuary 29th, 2016 (IMAX) by 20th Century Fox","PG for martial arts action and some mild rude humor.(Rating bulletin 2398 (Cert #50127), 11/4/2015)","Animal Lead, Talking Animals, Martial Arts, Martial Arts Master, Wuxia, 3-D, 3-D - Shot in 3-D, IMAX: DMR","$143,528,619","$377,642,206","$521,170,825","$12,989,793","$13,672,328","$26,662,121"
36,https://www.the-numbers.com/movie/Finest-Hours-The,"['Casey Affleck', 'Ben Foster', 'Eric Bana', 'Holliday Grainger', 'John Ortiz', 'Chris Pine']","[['Craig Gillespie', 'Director'], ['Paul Tamasy', 'Screenwriter'], ['Scott Silver', 'Screenwriter'], ['Eric Johnson', 'Screenwriter'], ['Casey Sherman', 'Based on the Book by'], ['Michael J. Tougias', 'Based on the Book by'], ['Jim Whitaker', 'Producer'], ['Dorothy Aufiero', 'Producer'], ['Doug Merrifield', 'Executive Producer'], ['Javier Aguirresarobe', 'Director of Photography'], ['Michael Corenblith', 'Production Designer'], ['Tatiana S. Riegel', 'Editor'], ['Louise Frogley', 'Costume Designer'], ['Carter Burwell', 'Composer']]","$10,288,932 (37.3% of total gross)",2.68 (domestic box office/biggest weekend),56.0% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 0.7 times production budget)","3,143 opening theaters/3,143 max. theaters, 3.3 weeks average run per theater","$33,306,574","January 27th, 2016 (Wide) (Belgium)
January 28th, 2016 (Wide) (Bolivia)
January 28th, 2016 (Wide) (Cambodia)
January 28th, 2016 (Wide) (Colombia)
January 28th, 2016 (Wide) (Czech Republic)
... Show all releases
",116 minutes,,vs. GhostbustersCreate your own comparison chart…,Based on Real Life Events,Thriller/Suspense,Live Action,Dramatization,United States,English,"May 24th, 2016 by Walt Disney Home Entertainment","Walt Disney Pictures, Whitaker Entertainment, Red Hawk Films","January 29th, 2016 (Wide) by Walt DisneyJanuary 29th, 2016 (IMAX) by Walt Disney","PG for intense sequences of peril.(Rating bulletin 2401 (Cert #50087), 11/25/2015)","Extreme Weather, On a Boat, Disaster, Rescue, Ensemble, 1950s, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Action Thriller","$27,569,558","$21,683,203","$49,252,761","$3,246,327","$1,964,953","$5,211,280"
37,https://www.the-numbers.com/movie/Moana-(2016),"['Temuera Morrison', 'Rachel House', 'Nicole Scherzinger', 'Jemaine Clement', ""Auli'i Cravalho"", 'Dwayne Johnson']","[['Ron Clements', 'Director'], ['John Musker', 'Director'], ['Chris Williams', 'Co-Director'], ['Don Hall', 'Co-Director'], ['Jared Bush', 'Screenwriter'], ['Ron Clements', 'Story by'], ['John Musker', 'Story by'], ['Chris Williams', 'Story by'], ['Don Hall', 'Story by'], ['Pamela Ribon', 'Story by'], ['Aaron Kandell', 'Story by'], ['Jordan Kandell', 'Story by'], ['Osnat Shurer', 'Producer'], ['John Lasseter', 'Executive Producer'], ['Mark Mancina', 'Composer'], ['Lin-Manuel Miranda', 'Song Writer'], ['Mark Mancina', 'Song Writer'], ['Opetaia Tavita Foa’i', 'Song Writer'], ['Jeff Draheim', 'Editor'], ['Rob Dressel', 'Director of Photography'], ['Adolph Lusinsky', 'Director of Photography']]","$56,631,401 (22.8% of total gross)",4.39 (domestic box office/biggest weekend),39.4% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 4.2 times production budget)","3,875 opening theaters/3,875 max. theaters, 8.2 weeks average run per theater","$298,853,134","January 27th, 2016 (Wide) (Taiwan)
November 25th, 2016 (Wide), released as Смелата Ваяна (Bulgaria)
November 25th, 2016 (Wide) (China)
November 25th, 2016 (Wide) (Colombia)
November 25th, 2016 (Wide), released as Odvážná Vaiana: Legenda o konci světa (Czech Republic)
... Show all releases
",113 minutes,,vs. FrozenCreate your own comparison chart…,Original Screenplay,Musical,Digital Animation,Kids Fiction,United States,English,"February 21st, 2017 by Walt Disney Home Entertainment","Walt Disney Animation Studios, Walt Disney Pictures","November 23rd, 2016 (Wide) by Walt Disney","PG for peril, some scary images and brief thematic elements.(Rating bulletin 2442 (Cert #50666), 9/14/2016)","Pacific Islanders, Gods and Goddesses, On a Boat, Prologue, Scene in End Credits, Friendly Ghost, Returning Stolen Items, Surprise Twist, Voiceover/Narration, Father’s Footsteps, Animal Lead, Human Animal Transformation, 3-D, 3-D - Shot in 3-D","$248,757,044","$381,826,377","$630,583,421","$50,743,832","$96,125,817","$146,869,649"
38,https://www.the-numbers.com/movie/abbiamo-fatta-grossa-l,[],[],,,,,,,"January 28th, 2016 (Wide) (Italy)
",112 minutes,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Italy,Italian,,,,,,n/a,"$8,520,685","$8,520,685",,,
39,https://www.the-numbers.com/movie/Fifty-Shades-of-Black,"['Fred Willard', 'Marlon Wayans', 'Kali Hawk', 'Affion Crockett', 'Mike Epps', 'Jane Seymour']","[['Michael Tiddes*', 'Director'], ['Marlon Wayans', 'Screenwriter'], ['Rich Alvarez', 'Screenwriter'], ['Marlon Wayans', 'Producer'], ['Rich Alvarez', 'Producer'], ['Stuart Ford', 'Executive Producer'], ['Matt Jackson', 'Executive Producer'], ['Glendon Palmer', 'Executive Producer'], ['Paddy Cullen', 'Executive Producer'], ['Steve Squillante', 'Executive Producer'], ['Michael Tiddes*', 'Co-Executive Producer'], ['David Ortkiese', 'Director of Photography'], ['Ermanno Di Febo-Orsini', 'Production Designer'], ['Lawrence Jordan', 'Editor'], ['Ariyela Wald-Cohain', 'Costume Designer'], ['Jim Dooley', 'Composer'], ['Lisa Beach', 'Casting Director'], ['Sarah Katzman', 'Casting Director']]","$5,900,528 (50.5% of total gross)",1.98 (domestic box office/biggest weekend),52.9% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 4.4 times production budget)","2,075 opening theaters/2,075 max. theaters, 2.5 weeks average run per theater","$14,118,901","January 28th, 2016 (Wide) (Argentina)
January 28th, 2016 (Wide) (Czech Republic)
January 29th, 2016 (Wide) (Romania)
February 4th, 2016 (Wide) (Colombia)
February 4th, 2016 (Wide) (Croatia)
... Show all releases
",93 minutes,,vs. Meet the BlacksCreate your own comparison chart…,Based on Movie,Comedy,Live Action,Contemporary Fiction,United States,English,"April 19th, 2016 by Universal Home Entertainment","IM Global, Open Road Films, Baby Way","January 29th, 2016 (Wide) by Open Road","R for strong crude sexual content including some graphic nudity, and for language 
throughout.(Rating bulletin 2403 (Cert #50167), 12/9/2015)","Spoof, African Americans, Screenplay Written By the Star, Farcical / Slapstick Comedy, Romance, Relationships Gone Wrong, Sexual Fetishism, Bigotry, Dysfunctional Family","$11,686,940","$10,426,135","$22,113,075","$1,384,537","$720,675","$2,105,212"
40,https://www.the-numbers.com/movie/Os-Dez-Mandamentos-O-Filme-(Brazil),[],[],,,,,,,"January 28th, 2016 (Wide) (Brazil)
September 23rd, 2016 (Wide) (Portugal)
February 24th, 2017 (Wide) (Argentina)
April 13th, 2017 (Wide), released as The Ten Commandments: The Movie (South Korea)
October 27th, 2017 (Wide) (Mexico)
... Show all releases
",120 minutes,,Create your own comparison chart…,Based on Religious Text,Drama,Live Action,Historical Fiction,Brazil,Portuguese,,,,"PG-13 for thematic material and some violence.(Rating bulletin 2494 (Cert #51240), 9/20/2017)",,n/a,"$31,689,514","$31,689,514",,,
41,https://www.the-numbers.com/movie/Lost-in-the-Pacific,[],"[['Vincent Zhou', 'Director'], ['Peter Cameron', 'Screenwriter'], ['Vincent Zhou', 'Screenwriter']]",,,,,,,"January 29th, 2016 (Wide) (China)
February 18th, 2016 (Wide) (Malaysia)
",,,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,United States,English,"December 1st, 2016 by Hannover House Video",,,,,n/a,"$5,301,862","$5,301,862",,,
